           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                14       0.197659337                14       0.065516141                14      52.164597359                14      39.831316033
   25x30_25_3.00.txt                20       0.090463231                18       0.177389147                20       73.83389483                19      61.812527971
  30x36_200_2.00.txt                 x                 x               115       3.799610819               115      192.60121413               116     109.740391542
  42x50_500_3.00.txt                 x                 x               276      62.719211043               285     427.007647633               292     197.470421024
   10x12_50_0.50.txt                 x                 x                40       0.711081707                44      123.68913934                40      86.319041192
  42x50_100_2.00.txt                 x                 x                56       0.474539319                57     128.328822784                56      80.674921036
  30x36_100_2.00.txt                 x                 x                72       1.426047315                78     157.972288883                72       97.78335704
  42x50_500_1.00.txt                 x                 x               125       4.579749734               125     202.477028604               125     116.332792871
   10x12_25_0.50.txt                25       0.110844629                24       0.125764473                25      95.525610772                24      69.903347705
  25x30_400_2.00.txt                 x                 x               250      95.912146073               266     445.720122154               273     207.421954003
  25x30_100_2.00.txt                 x                 x                70       1.833331704                75     164.863922187                72     106.711917348
   25x30_50_2.00.txt                 x                 x                40       0.370179234                43     112.539496518                40      85.254888044
   10x12_20_1.00.txt                19       0.096451443                19       0.246916523                19      98.199720903                19      62.799055547
   30x36_50_2.00.txt                 x                 x                37       0.353093699                41     112.558636814                39      74.173318936
  25x30_200_2.00.txt                 x                 x               140         11.999613               144     246.712250007               140     149.349096426
  42x50_200_2.00.txt                 x                 x                99       3.992766735               101     193.153216309                99     109.085562299
  42x50_500_2.00.txt                 x                 x               218      22.842772429               218     311.951813106               218     156.951541963
   42x50_25_2.00.txt                20       0.413182744                17       0.028909828                20      80.335285046                18      58.931374173
  30x36_400_1.00.txt                 x                 x               149       6.087571323               149     233.387619506               149     127.529145876
   30x36_50_1.00.txt                 x                 x                28       0.044260443                29      88.494871516                28      64.004337795
   42x50_25_3.00.txt                22       0.156791525                21       0.070161229                22      80.432288258                21      65.869921514
   42x50_50_1.00.txt                 x                 x                22       0.018312451                24      79.740053261                22      61.330508487
   10x12_10_0.50.txt                 8           0.03419                 8       0.006726726                 8      52.487406717                 8      32.508865834
  30x36_200_3.00.txt                 x                 x               150      20.659137938               154     279.662356326               152     170.172569561
   25x30_25_1.00.txt                17       0.038885755                15       0.022983649                17      70.106593122                15      54.309749557
  42x50_100_1.00.txt                 x                 x                39       0.075081932                39      97.654001623                39      69.407190359
  30x36_100_1.00.txt                 x                 x                57       0.291954865                58     121.280861052                57      76.928404217
   10x12_20_0.50.txt                18       0.099541108                18       0.062471799                18       73.98528449                18      64.033887845
  30x36_400_3.00.txt                 x                 x               297     143.052131377               301     473.703384702               306     225.179003808
   42x50_50_3.00.txt                 x                 x                34        0.20458433                37     111.845102925                34      71.898798806
  42x50_200_1.00.txt                 x                 x                61       0.543731124                68     129.652401834                61      85.123417582
   30x36_25_2.00.txt                19       0.057906428                19       0.079296369                19       78.95983725                19      58.259834275
   10x12_10_2.00.txt                10       0.049848484                10        0.20182432                10      82.673532839                10      42.651708977
   25x30_50_3.00.txt                 x                 x                46       0.951515168                47     135.699506896                46     101.259972014
  25x30_200_1.00.txt                 x                 x               116       2.640420592               116      185.24586916               116      108.47453468
  25x30_300_2.00.txt                 x                 x               203      38.708357608               210     344.419965469               210     167.858328365
  25x30_200_3.00.txt                 x                 x               169      36.322303258               169     343.774996519               169     171.649342895
   30x36_25_3.00.txt                24       0.106787442                23       0.152091032                24       93.25265678                23      72.592697903
   42x50_50_2.00.txt                 x                 x                32       0.118578132                36      96.966725828                32      70.592230641
   10x12_10_1.00.txt                10       0.046267704                10       0.123501549                10      64.954751514                10      42.871561526
  25x30_400_1.00.txt                 x                 x               182      14.883868286               185      297.69431826               182     156.200016516
  25x30_100_3.00.txt                 x                 x                79       5.805108994                85     200.731742834                84     128.485744488
   25x30_50_1.00.txt                 x                 x                32       0.119713651                35      96.709096342                32      69.228376101
  42x50_100_3.00.txt                 x                 x                60       0.905277956                67     141.973028538                60      95.408588363
   30x36_50_3.00.txt                 x                 x                46       0.753082825                46     130.972333808                46      90.880001686
   25x30_25_2.00.txt                25       0.254512759                21       0.174772333                25      93.330634177                23      71.817478179
   25x30_10_2.00.txt                 9       0.018363255                 9       0.030456381                 9       61.71276795                 9      47.159843288
  30x36_200_1.00.txt                 x                 x                82       1.320757851                89     153.810922345                83      92.977343137
   10x12_20_2.00.txt                20       0.128686992                20       0.535122312                20      106.38514986                20       57.63470818
   30x36_25_1.00.txt                15       0.048600177                13       0.013110116                15      67.561514141                14      49.973466029
  25x30_100_1.00.txt                 x                 x                64       0.637649038                65     131.952022525                64      84.089823404
   10x12_25_2.00.txt                25       0.285917551                25       1.308107579                25     123.887988506                25      97.531693197
  30x36_100_3.00.txt                 x                 x                78       2.695186741                85     171.386531634                78     117.582919547
   10x12_25_1.00.txt                22       0.114637761                22       0.280310288                22     102.700160896                22      70.625860189
  42x50_200_3.00.txt                 x                 x               125       6.365436115               127     231.166317286               125     126.897070246
  25x30_300_3.00.txt                 x                 x               256     115.873996377               256     513.881244259               256     210.724099408
  30x36_400_2.00.txt                 x                 x               229      21.356656765               232     348.233281049               229     159.037836272
  25x30_300_1.00.txt                 x                 x               137       7.125589043               140     223.189705212               138     131.064339537
