           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                 9       0.674586072                 9       0.015572268                 9      47.910101482                 9      21.393214047
   25x30_25_3.00.txt                15      24.991821479                12       0.060708147                15      57.213354922                14      26.092697856
  30x36_200_2.00.txt                 x                 x                56        0.77818122                56      98.488345203                56      40.429895703
  42x50_500_3.00.txt                 x                 x               118       10.50729814               118     160.888960361               118      69.169029207
   10x12_50_0.50.txt                 x                 x                20       0.139052043                23       57.75411143                21      32.340832852
  42x50_100_2.00.txt                 x                 x                23       0.098596588                23      62.923505781                23      30.549503723
  30x36_100_2.00.txt                 x                 x                34       0.290585168                36      78.248548546                35       34.89110546
  42x50_500_1.00.txt                 x                 x                36       0.755948659                36      85.190271001                36      43.642787528
   10x12_25_0.50.txt                18      44.896094303                17       0.033157845                17      62.045400697                17      27.785436514
  25x30_400_2.00.txt                 x                 x               121      16.470708624               121     179.707485277               121      74.138178825
  25x30_100_2.00.txt                 x                 x                36        0.36629404                36      83.022031984                36      36.207869286
   25x30_50_2.00.txt                 x                 x                21       0.087786571                24      63.555634649                21      29.326712646
   10x12_20_1.00.txt                19       2.500202398                15       0.056865317                18      58.513509834                16      27.340299287
   30x36_50_2.00.txt                 x                 x                18       0.061596449                19      63.243306395                18      29.142325763
  25x30_200_2.00.txt                 x                 x                68       2.274000447                68     114.106936879                68      50.364247587
  42x50_200_2.00.txt                 x                 x                34       0.508870931                34      89.347615527                34       38.46321098
  42x50_500_2.00.txt                 x                 x                70       3.505179893                70     116.648297129                70       52.72858175
   42x50_25_2.00.txt                10      66.773616348                 9       0.007303719                10      49.905319099                10      25.132758437
  30x36_400_1.00.txt                 x                 x                43       1.128520035                43      96.688174867                43      44.970581811
   30x36_50_1.00.txt                 x                 x                14       0.012073297                14      56.621892495                14      24.510167603
   42x50_25_3.00.txt                15      23.453210852                13       0.018718191                15      60.731337423                13      26.708577786
   42x50_50_1.00.txt                 x                 x                 6       0.005268624                 9      50.844563683                 9      23.584325164
   10x12_10_0.50.txt                 8       0.010531407                 8        0.00225438                 8       46.65467353                 8      21.872266129
  30x36_200_3.00.txt                 x                 x                79       4.157454085                80     131.374749482                81      55.484502022
   25x30_25_1.00.txt                11       1.243561687                 8       0.006560362                11       49.66744882                 8      22.753692572
  42x50_100_1.00.txt                 x                 x                15       0.018053334                15       52.99636552                15      25.006879232
  30x36_100_1.00.txt                 x                 x                21       0.059018089                21      60.536115443                21      28.386378969
   10x12_20_0.50.txt                15       2.444477201                14       0.015608861                15      53.321882244                14      25.016757221
  30x36_400_3.00.txt                 x                 x               143       23.92474462               143     182.063968173               146      85.954061245
   42x50_50_3.00.txt                 x                 x                18       0.051866915                19      59.183034342                18      29.056165305
  42x50_200_1.00.txt                 x                 x                23        0.10488826                23      63.496203218                23       31.65998667
   30x36_25_2.00.txt                14      15.051379649                13       0.018418896                14      57.944894194                13      26.474612698
   10x12_10_2.00.txt                10       0.037062304                10       0.058641809                10       53.84247381                10      28.689171165
   25x30_50_3.00.txt                 x                 x                30         0.2571047                35      72.647652376                32      34.806237863
  25x30_200_1.00.txt                 x                 x                37       0.530249782                37      80.213755543                37      40.622799358
  25x30_300_2.00.txt                 x                 x                98       6.866131912                98     162.894260019                98      64.896502335
  25x30_200_3.00.txt                 x                 x               103        8.28930157               103     141.241358534               103      68.868066877
   30x36_25_3.00.txt                18      43.165226289                17       0.042418245                17      61.833019512                17      28.875379016
   42x50_50_2.00.txt                 x                 x                14       0.029235643                15      63.793929562                14       29.56524677
   10x12_10_1.00.txt                10       0.039358653                10       0.016054258                10      52.197605124                10      26.197174614
  25x30_400_1.00.txt                 x                 x                58       2.654433007                58     126.774302421                58      53.654532027
  25x30_100_3.00.txt                 x                 x                50       1.259912641                54      96.508036697                54      44.580298333
   25x30_50_1.00.txt                 x                 x                15       0.030483005                16      55.543934435                15      25.981893128
  42x50_100_3.00.txt                 x                 x                29       0.199820857                31      72.622910564                29      31.344155441
   30x36_50_3.00.txt                 x                 x                28       0.168631683                29      68.904968088                28      31.613174043
   25x30_25_2.00.txt                15     831.122295792                14       0.043843816                15      59.835754085                14      29.135282008
   25x30_10_2.00.txt                 9       0.125279796                 8       0.005073686                 8      49.494466985                 8      23.911261348
  30x36_200_1.00.txt                 x                 x                29       0.274360649                30      80.457134397                29      35.315341538
   10x12_20_2.00.txt                20       0.099148468                20       0.125683128                20      60.326385314                20      31.894455937
   30x36_25_1.00.txt                10       0.711448199                10       0.004436819                10      50.528730844                10      23.312688673
  25x30_100_1.00.txt                 x                 x                23       0.136891872                23      67.948071084                23      32.529300181
   10x12_25_2.00.txt                25       1.500231363                25       0.313193878                25      67.178789053                25      35.696143436
  30x36_100_3.00.txt                 x                 x                44       0.596223698                44      90.341136985                44      42.478520658
   10x12_25_1.00.txt                20      20.059459284                19       0.076908496                20      64.362499414                19      29.204830224
  42x50_200_3.00.txt                 x                 x                51       1.339276241                53      99.993552314                51      45.331414659
  25x30_300_3.00.txt                 x                 x               157      24.412788118               157     192.584938135               157      82.147594338
  30x36_400_2.00.txt                 x                 x                95       3.820136624                97     134.927107486                96      53.546787069
  25x30_300_1.00.txt                 x                 x                45       1.311780841                45      93.542206226                45      47.177381332
