           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                16       0.007644351                16       0.018499772                16      60.621519151                16       49.54247121
   25x30_25_3.00.txt                20       0.029221039                20       0.387264556                20     154.455943065                20        79.5123977
  30x36_200_2.00.txt                 x                 x               155      10.562511155               155     455.005605683               155     319.584478587
  42x50_500_3.00.txt                 x                 x               399     167.818445774               400    1056.655540212               399      623.08777121
   10x12_50_0.50.txt                 x                 x                44       2.001180773                44     251.308149023                44     116.488852925
  42x50_100_2.00.txt                 x                 x                75       1.276873097                76     244.012631894                75     228.858834266
  30x36_100_2.00.txt                 x                 x                88        3.84514164                88     308.049612428                88     258.223618122
  42x50_500_1.00.txt                 x                 x               273      13.808589826               277     481.515639348               273     320.812204946
   10x12_25_0.50.txt                25       0.033856937                25       0.383073978                25     158.908085795                25       87.77514036
  25x30_400_2.00.txt                 x                 x               356     261.942322149               356    1154.022043427               356     707.222447661
  25x30_100_2.00.txt                 x                 x                86       4.868030181                86     333.984189219                86      217.93396799
   25x30_50_2.00.txt                 x                 x                45       0.994289003                45     193.037190189                45     142.478074638
   10x12_20_1.00.txt                19       0.082606389                19       0.703955166                19     169.078350724                19      68.723183106
   30x36_50_2.00.txt                 x                 x                44       0.717468317                44     192.080201794                44     141.317678606
  25x30_200_2.00.txt                 x                 x               179      33.581492453               179     578.165463445               179      459.68462583
  42x50_200_2.00.txt                 x                 x               142       7.349744128               149      387.90358401               145     300.947076734
  42x50_500_2.00.txt                 x                 x               350       68.34857813               354     743.641174276               350     484.499774818
   42x50_25_2.00.txt                22       0.014165024                22       0.080102106                22      90.014994091                22      79.447131585
  30x36_400_1.00.txt                 x                 x               268      16.513217143               268     529.402362772               268     347.424334399
   30x36_50_1.00.txt                 x                 x                33       0.093840656                33     113.107862242                33     109.599821038
   42x50_25_3.00.txt                22       0.039888748                22       0.222094297                22     113.499430581                22      89.216593386
   42x50_50_1.00.txt                 x                 x                31       0.043513022                31      95.332995338                31      98.647712703
   10x12_10_0.50.txt                 8       0.008301982                 8       0.020569631                 8       54.38307275                 8      31.342683027
  30x36_200_3.00.txt                 x                 x               174      53.424927977               174     736.092087848               174     491.142621713
   25x30_25_1.00.txt                19       0.019648414                19        0.06609615                19      81.355678291                19      70.784649705
  42x50_100_1.00.txt                 x                 x                53       0.190375043                58     160.152298231                55     165.867341508
  30x36_100_1.00.txt                 x                 x                77       0.682871284                77     201.265450007                77     188.896517572
   10x12_20_0.50.txt                18       0.025876376                18       0.173357435                18     110.915492914                18      72.516890853
  30x36_400_3.00.txt                 x                 x               356     345.416367143               356    1246.698117827               356     746.979000926
   42x50_50_3.00.txt                 x                 x                41       0.553407909                41     185.101243507                41     159.129699754
  42x50_200_1.00.txt                 x                 x               117       1.315071314               125     267.558420732               117     229.695510823
   30x36_25_2.00.txt                19       0.049286407                19       0.232598304                19     129.180920466                19      77.197601399
   10x12_10_2.00.txt                10       0.049723684                10       0.702068125                10     155.603291193                10      47.131090818
   25x30_50_3.00.txt                 x                 x                47       2.841839378                47     293.460009842                47     137.522732557
  25x30_200_1.00.txt                 x                 x               161       6.992765406               167     403.133958362               161     292.134715917
  25x30_300_2.00.txt                 x                 x               262     107.795513575               263      862.71177384               262     571.849265888
  25x30_200_3.00.txt                 x                 x               179      87.230562255               179     820.058205931               179       403.0739829
   30x36_25_3.00.txt                24       0.037394647                24       0.428497982                24     150.712573944                24      97.442771948
   42x50_50_2.00.txt                 x                 x                44        0.27262386                44     151.885981381                44     160.137719397
   10x12_10_1.00.txt                10       0.022192962                10       0.194537081                10      79.641482916                10      41.533160478
  25x30_400_1.00.txt                 x                 x               302      38.351364679               307     653.018682176               302     449.849854302
  25x30_100_3.00.txt                 x                 x                90       14.43638343                90     457.370861207                90     237.597901284
   25x30_50_1.00.txt                 x                 x                43       0.272048926                43     142.195162233                43     158.490627443
  42x50_100_3.00.txt                 x                 x                81       2.313866716                81     303.057530048                81     234.685805721
   30x36_50_3.00.txt                 x                 x                46       2.094395134                46     245.274777346                46     120.802881624
   25x30_25_2.00.txt                25       0.091034433                25       0.501051268                25     140.024985094                25     102.349626781
   25x30_10_2.00.txt                 9       0.012051204                 9       0.052615594                 9      66.769220944                 9      49.226831318
  30x36_200_1.00.txt                 x                 x               139       3.658709968               145     304.474707988               139      249.73849849
   10x12_20_2.00.txt                20       0.111585451                20       1.589442399                20     221.252500955                20      78.705680696
   30x36_25_1.00.txt                17       0.011227294                17       0.034806525                17      70.733263154                17      65.591517248
  25x30_100_1.00.txt                 x                 x                82       1.698077622                82       251.9987215                82     221.044219182
   10x12_25_2.00.txt                25       0.227832905                25       3.622804178                25     245.366085596                25      90.118553463
  30x36_100_3.00.txt                 x                 x                90       7.412579172                90     390.113410403                90     205.666680157
   10x12_25_1.00.txt                22       0.110344185                22       0.911728312                22     197.826435561                22      85.819487691
  42x50_200_3.00.txt                 x                 x               164      15.910314434               164     475.526712047               164     361.512210503
  25x30_300_3.00.txt                 x                 x               271     285.068330755               271    1154.269787933               271     470.768731448
  30x36_400_2.00.txt                 x                 x               301      48.012661877               304     812.536268384               301     468.277212108
  25x30_300_1.00.txt                 x                 x               230       20.46742736               232     505.978995907               230     358.953087954
