           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                16       0.008647888                16       0.013297107                16      69.007710138                16      55.142556359
   25x30_25_3.00.txt                20       0.078281893                20       0.251831322                20     117.412373275                20      81.649625698
  30x36_200_2.00.txt                 x                 x               144        8.20337006               145     336.144420604               144      225.91407706
  42x50_500_3.00.txt                 x                 x               349     141.415290087               351     713.981478209               349     406.465129213
   10x12_50_0.50.txt                 x                 x                44       1.400411629                44     180.481101477                44     132.373743947
  42x50_100_2.00.txt                 x                 x                64       0.969914032                69     192.364305088                64     148.950953851
  30x36_100_2.00.txt                 x                 x                82       2.812282956                86     242.001035701                82     183.738181087
  42x50_500_1.00.txt                 x                 x               202      10.246380621               206     332.333597207               202     207.162319228
   10x12_25_0.50.txt                25       0.033641237                25       0.242017923                25     119.875446154                25      88.838401552
  25x30_400_2.00.txt                 x                 x               323     205.624240821               327     750.391016698               323     435.957867994
  25x30_100_2.00.txt                 x                 x                85       4.074897443                85     261.282801345                85     189.271173162
   25x30_50_2.00.txt                 x                 x                45       0.716306418                45     152.416355624                45     153.748943961
   10x12_20_1.00.txt                19        0.08838402                19       0.461326921                19     136.410370961                19      73.279934386
   30x36_50_2.00.txt                 x                 x                43       0.497256006                44     154.915049841                43     142.750599759
  25x30_200_2.00.txt                 x                 x               163      26.667421125               170     387.643160464               164     301.171478164
  42x50_200_2.00.txt                 x                 x               127        5.03811799               132     281.906314142               128     215.622963346
  42x50_500_2.00.txt                 x                 x               279      49.500291631               281     509.878720452               279     316.202374474
   42x50_25_2.00.txt                22       0.022303678                22       0.049390081                22      92.645065188                22      85.803158388
  30x36_400_1.00.txt                 x                 x               215      13.105405125               220      365.52803838               215     237.179352813
   30x36_50_1.00.txt                 x                 x                32        0.06951913                33     106.114310824                32      112.48964291
   42x50_25_3.00.txt                22       0.057220926                22       0.159577177                22     103.893735784                22      95.169557381
   42x50_50_1.00.txt                 x                 x                28       0.032667455                28      95.529086726                28      94.840678157
   10x12_10_0.50.txt                 8       0.009366668                 8       0.013377114                 8      54.451790275                 8      33.657568225
  30x36_200_3.00.txt                 x                 x               169      45.521546859               170     484.823726632               169     334.442925142
   25x30_25_1.00.txt                19       0.022743705                19       0.043903425                19      80.815293555                19      78.271461058
  42x50_100_1.00.txt                 x                 x                44       0.146467799                50     137.097295307                44     123.544509364
  30x36_100_1.00.txt                 x                 x                66       0.547473997                70     176.753724857                66     147.428217423
   10x12_20_0.50.txt                18       0.027857247                18       0.123567044                18     100.886540716                18      76.505680166
  30x36_400_3.00.txt                 x                 x               342     281.643817779               346     886.215068895               344     470.702441099
   42x50_50_3.00.txt                 x                 x                39        0.40501128                41     158.955020844                39      136.78073499
  42x50_200_1.00.txt                 x                 x                92       1.034330696               106     211.507615862                96     151.531841201
   30x36_25_2.00.txt                19       0.054404959                19       0.144540189                19     105.459146258                19      75.218424792
   10x12_10_2.00.txt                10       0.046400493                10       0.412600954                10     110.280453235                10       49.11974737
   25x30_50_3.00.txt                 x                 x                47        1.89280781                47     212.104587527                47     140.625573838
  25x30_200_1.00.txt                 x                 x               145       5.406008578               147      276.56017129               145     196.775341519
  25x30_300_2.00.txt                 x                 x               243      78.310365829               252     597.046949191               244     386.445763379
  25x30_200_3.00.txt                 x                 x               178      77.533376373               179     573.057349268               178     364.361303806
   30x36_25_3.00.txt                24       0.095548207                24       0.287972503                24     123.268233734                24     108.400100544
   42x50_50_2.00.txt                 x                 x                38       0.212938274                40     134.012484538                38     128.124372641
   10x12_10_1.00.txt                10       0.026442991                10       0.132179756                10      83.301080989                10        48.1002801
  25x30_400_1.00.txt                 x                 x               258      33.516650153               260     447.466512174               259      287.72415347
  25x30_100_3.00.txt                 x                 x                90      11.424554327                90     309.902961458                90     230.108545413
   25x30_50_1.00.txt                 x                 x                34       0.211060739                42      140.89795141                36     124.913479729
  42x50_100_3.00.txt                 x                 x                71       1.885596312                78     214.536477524                72     168.933994398
   30x36_50_3.00.txt                 x                 x                46       1.359083807                46     188.334490884                46     132.388844585
   25x30_25_2.00.txt                25        0.10016369                25       0.351380866                25     124.602814453                25     110.633254108
   25x30_10_2.00.txt                 9       0.013387825                 9       0.035568022                 9      69.172072395                 9      52.950248319
  30x36_200_1.00.txt                 x                 x               125       2.584176256               128     240.876299937               125     173.920936268
   10x12_20_2.00.txt                20       0.117665666                20       1.061209276                20     163.086638928                20      84.592603691
   30x36_25_1.00.txt                17       0.014238169                17       0.025475067                17      74.078361419                17      66.763522354
  25x30_100_1.00.txt                 x                 x                74       1.281801273                79     195.528310138                74     150.808052773
   10x12_25_2.00.txt                25       0.251393757                25       2.645022292                25     214.057925422                25      99.800280169
  30x36_100_3.00.txt                 x                 x                90       4.979412493                90     261.851312234                90     216.170926428
   10x12_25_1.00.txt                22       0.117364663                22       0.610763081                22     143.882092789                22      86.385668201
  42x50_200_3.00.txt                 x                 x               148      12.477547357               155      344.69995026               149     229.203720528
  25x30_300_3.00.txt                 x                 x               266     220.901026427               267     830.146766432               266     448.590894693
  30x36_400_2.00.txt                 x                 x               276      39.852959493               282     584.128058559               276     332.308243137
  25x30_300_1.00.txt                 x                 x               198      14.686164537               198     359.328313316               198     241.302298946
