           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                13         0.1050367                13       0.008904733                13        62.3290733                13      44.658235842
   25x30_25_3.00.txt                20       0.078425333                20        0.17538883                20       91.33160011                20      80.992079384
  30x36_200_2.00.txt                 x                 x               114       5.387640905               115     224.366195728               114     134.692435156
  42x50_500_3.00.txt                 x                 x               285       95.27599891               289     428.031635028               294     245.007555003
   10x12_50_0.50.txt                 x                 x                43       1.310968827                44     134.565674825                43      96.798636418
  42x50_100_2.00.txt                 x                 x                50       0.603424474                55     130.354314606                53      87.890945652
  30x36_100_2.00.txt                 x                 x                70       1.950100464                74     168.487266185                70     109.417948697
  42x50_500_1.00.txt                 x                 x               139       6.494926662               140      203.74074865               139     123.842214089
   10x12_25_0.50.txt                25       0.077439928                25       0.158356355                25      98.992317267                25        79.1342901
  25x30_400_2.00.txt                 x                 x               269     146.554703584               274     435.105930075               279       248.8144507
  25x30_100_2.00.txt                 x                 x                64       2.513590953                72     168.746371134                66     117.149066394
   25x30_50_2.00.txt                 x                 x                39       0.470293868                42     130.214592201                40      95.762959222
   10x12_20_1.00.txt                19       0.084883428                19       0.288457574                19     103.347051641                19      73.155675366
   30x36_50_2.00.txt                 x                 x                35       0.326111787                39     111.759757733                35       87.69446816
  25x30_200_2.00.txt                 x                 x               146      18.584126332               149     245.581678226               146     190.823858478
  42x50_200_2.00.txt                 x                 x               106       3.820284325               106     199.445502978               106     122.663413563
  42x50_500_2.00.txt                 x                 x               217      33.657099184               217     323.947276441               218       183.2703433
   42x50_25_2.00.txt                19       0.717602992                15       0.034328798                19      84.614712597                18      61.664513507
  30x36_400_1.00.txt                 x                 x               158       8.854661665               162      219.56879713               158      140.01865992
   30x36_50_1.00.txt                 x                 x                27       0.050176149                28       91.87721592                27       71.94355499
   42x50_25_3.00.txt                21        0.16826403                20        0.09240476                21      88.703425352                20      75.134706574
   42x50_50_1.00.txt                 x                 x                21       0.023568237                22       74.00723018                21      62.094008919
   10x12_10_0.50.txt                 8        0.00879756                 8        0.00822346                 8      53.077174539                 8      33.281560547
  30x36_200_3.00.txt                 x                 x               148      30.474465269               149     292.547557593               148     198.109395404
   25x30_25_1.00.txt                16       0.036096876                14       0.028868716                16      66.451876925                15      56.409829833
  42x50_100_1.00.txt                 x                 x                35        0.09929601                37     100.780019354                35      73.873179761
  30x36_100_1.00.txt                 x                 x                52       0.376658826                55     130.948590302                52      91.068975475
   10x12_20_0.50.txt                18       0.033517928                18       0.084134628                18      82.276517705                18      68.590044929
  30x36_400_3.00.txt                 x                 x               297     213.679196343               302     518.890493264               301     272.298087942
   42x50_50_3.00.txt                 x                 x                33        0.27171659                36     115.958239711                34      82.142018502
  42x50_200_1.00.txt                 x                 x                74       0.699496789                76     140.838192537                74       94.30041173
   30x36_25_2.00.txt                19       0.177977519                19        0.09580952                19      85.363189728                19      76.209537691
   10x12_10_2.00.txt                10       0.049983435                10       0.253817651                10      88.901812672                10      50.336407447
   25x30_50_3.00.txt                 x                 x                45       1.333330966                46     144.596120987                45      115.81827413
  25x30_200_1.00.txt                 x                 x               117       3.634858763               117     192.550257582               117     115.577822261
  25x30_300_2.00.txt                 x                 x               209      57.470003166               209     355.591691158               209     222.829847793
  25x30_200_3.00.txt                 x                 x               169      51.272906303               169     367.046456278               169     219.315575756
   30x36_25_3.00.txt                24       1.405288605                22       0.187872278                23      92.907490354                23      81.686732323
   42x50_50_2.00.txt                 x                 x                31       0.156855586                34     108.448714414                31      79.816504843
   10x12_10_1.00.txt                10        0.02583032                10       0.083600283                10      70.182028973                10      47.277622921
  25x30_400_1.00.txt                 x                 x               178      21.609107605               187      264.87577292               178     170.440703996
  25x30_100_3.00.txt                 x                 x                84       7.434349087                89     223.905213175                86      151.36164734
   25x30_50_1.00.txt                 x                 x                27       0.154724122                33     101.749068224                30      77.037840485
  42x50_100_3.00.txt                 x                 x                65       1.213345712                66     166.737704111                65     107.653340444
   30x36_50_3.00.txt                 x                 x                45       0.952795927                46       138.7803514                45     109.213517834
   25x30_25_2.00.txt                25        0.21540088                22       0.237444033                24       92.66331995                23      79.316424059
   25x30_10_2.00.txt                 9       0.013153497                 9       0.021459488                 9       62.57093369                 9      54.126214166
  30x36_200_1.00.txt                 x                 x               100       1.834300072               100      165.72119143               100     106.482698022
   10x12_20_2.00.txt                20       0.125244344                20       0.674719826                20     108.608431586                20      78.007284047
   30x36_25_1.00.txt                14       0.058364973                12       0.015114771                14      60.477202382                13      48.886853121
  25x30_100_1.00.txt                 x                 x                63       0.825645191                67     142.586355783                63      96.244586363
   10x12_25_2.00.txt                25       0.249786963                25       1.679680741                25     132.808539999                25     103.034352213
  30x36_100_3.00.txt                 x                 x                77       3.741350908                87     175.204457142                80     125.435475732
   10x12_25_1.00.txt                22       0.113234331                22        0.38782264                22     110.249687778                22      87.682830914
  42x50_200_3.00.txt                 x                 x               118       8.433170467               121     226.745225177               119     144.964750822
  25x30_300_3.00.txt                 x                 x               216      179.75716766               244      501.92132741               245     262.289072021
  30x36_400_2.00.txt                 x                 x               219      30.136334237               219     348.673916257               222      204.20890843
  25x30_300_1.00.txt                 x                 x               149      10.619145837               149     228.950198042               149     139.944886138
