           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                16       0.008052867                16       0.027930653                16      63.531258776                16      48.322912327
   25x30_25_3.00.txt                20       0.025839201                20       0.530763063                20     200.551022483                20      80.885818495
  30x36_200_2.00.txt                 x                 x               155      13.320293393               155     626.727839417               155     351.356155794
  42x50_500_3.00.txt                 x                 x               408     218.709906142               408    1377.215295709               408     793.261381116
   10x12_50_0.50.txt                 x                 x                44       2.945717107                44     312.819948037                44     117.651999852
  42x50_100_2.00.txt                 x                 x                76        1.53822477                76     297.672391116                76     260.372010794
  30x36_100_2.00.txt                 x                 x                88       5.236464331                88     451.492741356                88     285.091929443
  42x50_500_1.00.txt                 x                 x               306      18.231405442               314     648.650360299               306     510.923803592
   10x12_25_0.50.txt                25       0.031019219                25       0.547203566                25     187.499978706                25      87.530833979
  25x30_400_2.00.txt                 x                 x               359     296.954131855               359    1358.437455448               359     935.586261056
  25x30_100_2.00.txt                 x                 x                86       6.038577035                86       450.0383563                86     232.002611403
   25x30_50_2.00.txt                 x                 x                45       1.343994602                45     267.985855848                45     160.349317468
   10x12_20_1.00.txt                19       0.074670124                19       0.984266407                19     202.578106264                19      70.452784831
   30x36_50_2.00.txt                 x                 x                44       0.829201185                44     230.649538588                44     151.638508657
  25x30_200_2.00.txt                 x                 x               179      40.180215729               179      774.20386645               179     503.380259855
  42x50_200_2.00.txt                 x                 x               156       9.264141988               156     511.028809293               156     405.772946273
  42x50_500_2.00.txt                 x                 x               375      86.315586281               380    1027.697236793               375     700.432282441
   42x50_25_2.00.txt                22        0.01346276                22       0.099560863                22      99.475388345                22      81.945899366
  30x36_400_1.00.txt                 x                 x               287      22.047176145               289     697.325338455               287     524.943073922
   30x36_50_1.00.txt                 x                 x                33       0.121109288                33     114.407902718                33        107.642038
   42x50_25_3.00.txt                22       0.035942363                22       0.305015532                22     134.502867921                22      95.359814948
   42x50_50_1.00.txt                 x                 x                31       0.062228367                31       97.06121568                31     101.383864132
   10x12_10_0.50.txt                 8        0.00780606                 8       0.028538458                 8      55.869129759                 8      29.234723895
  30x36_200_3.00.txt                 x                 x               175      68.414559915               175      910.06263376               175     472.044674074
   25x30_25_1.00.txt                19       0.020490485                19        0.09254187                19      91.348363717                19       73.43287699
  42x50_100_1.00.txt                 x                 x                61       0.255209929                61      166.14910266                61     207.968632036
  30x36_100_1.00.txt                 x                 x                77       0.896303437                77     243.397960442                77     217.965220191
   10x12_20_0.50.txt                18       0.025581449                18        0.26987762                18     142.895038155                18      75.457509469
  30x36_400_3.00.txt                 x                 x               356     407.738028491               356    1551.004154854               356      791.76697955
   42x50_50_3.00.txt                 x                 x                41       0.755632978                41     223.825981065                41     153.241927365
  42x50_200_1.00.txt                 x                 x               127        1.63398209               135       348.7482608               127     317.861745152
   30x36_25_2.00.txt                19       0.043094867                19        0.29206081                19     137.754245211                19      74.205453172
   10x12_10_2.00.txt                10        0.04362668                10       0.917554842                10     196.400723295                10      47.540428776
   25x30_50_3.00.txt                 x                 x                47       3.745749244                47     366.777742738                47     137.052814803
  25x30_200_1.00.txt                 x                 x               167       9.127301995               167     539.205649662               167     350.058574269
  25x30_300_2.00.txt                 x                 x               266     122.145335062               266     1037.25609476               266     701.520769781
  25x30_200_3.00.txt                 x                 x               179     120.689968173               179     974.795167313               179     367.362806505
   30x36_25_3.00.txt                24       0.031608033                24       0.581373008                24     173.635248656                24     110.516643342
   42x50_50_2.00.txt                 x                 x                44       0.371772451                44     177.133789588                44     177.245338938
   10x12_10_1.00.txt                10        0.02191346                10        0.29368748                10     104.557986298                10      44.591589539
  25x30_400_1.00.txt                 x                 x               317      52.084033212               318     838.396374254               317     662.496849977
  25x30_100_3.00.txt                 x                 x                90      20.277399711                90     588.614698916                90     198.641449318
   25x30_50_1.00.txt                 x                 x                43       0.319535654                43     158.527137583                43     155.907960506
  42x50_100_3.00.txt                 x                 x                81       2.879128627                81     353.933016853                81     261.115129937
   30x36_50_3.00.txt                 x                 x                46       2.879160709                46     315.756365753                46     143.442989482
   25x30_25_2.00.txt                25       0.086537275                25       0.767130081                25     193.212413282                25     110.848386345
   25x30_10_2.00.txt                 9       0.011451864                 9       0.074430435                 9      76.336379944                 9      48.982336095
  30x36_200_1.00.txt                 x                 x               149        4.48811234               150     425.527578383               149     359.017588688
   10x12_20_2.00.txt                20       0.099441135                20       2.204291446                20     266.303321936                20      89.156710694
   30x36_25_1.00.txt                17       0.010284964                17        0.04637559                17      76.577050586                17       62.02564676
  25x30_100_1.00.txt                 x                 x                82       2.056051358                82     310.103375401                82     218.438356021
   10x12_25_2.00.txt                25       0.196737532                25       5.328829722                25     393.698653365                25      94.725254762
  30x36_100_3.00.txt                 x                 x                90       9.680225173                90     518.863990433                90     174.236290848
   10x12_25_1.00.txt                22       0.096256639                22       1.189997208                22      236.30183324                22      87.679117223
  42x50_200_3.00.txt                 x                 x               164      19.957988109               164     626.395927233               164     356.148726075
  25x30_300_3.00.txt                 x                 x               271     307.932852025               271    1477.291065051               271      592.40346418
  30x36_400_2.00.txt                 x                 x               307      55.480820128               307     960.012520557               307     592.507383223
  25x30_300_1.00.txt                 x                 x               239      24.636914649               239     663.206319937               239     529.890080565
