           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                12       0.163960304                12        0.00504829                12      55.726065371                12      36.747934769
   25x30_25_3.00.txt                20       0.364497162                16       0.083141814                20      75.117661116                17      47.319083717
  30x36_200_2.00.txt                 x                 x                94       2.322473103                96     153.414932502                98      79.865996974
  42x50_500_3.00.txt                 x                 x               227      40.572435383               227     329.952469215               235     130.326821247
   10x12_50_0.50.txt                 x                 x                35       0.460340909                40      94.976891843                35      58.930984709
  42x50_100_2.00.txt                 x                 x                38       0.291321824                41      93.344138764                38       53.64335514
  30x36_100_2.00.txt                 x                 x                59        0.85932961                60     113.258332929                59      62.630436403
  42x50_500_1.00.txt                 x                 x                86       2.609029947                86     149.240242148                86      79.953448105
   10x12_25_0.50.txt                25       0.318436877                21       0.084414693                24       76.77692402                23      48.975096631
  25x30_400_2.00.txt                 x                 x               229      59.789228368               239     344.737796354               245     140.619269677
  25x30_100_2.00.txt                 x                 x                63       1.101225431                63     125.050811789                63      68.335838736
   25x30_50_2.00.txt                 x                 x                33        0.23317701                39       97.54220597                33      55.901732649
   10x12_20_1.00.txt                19       0.066348864                19       0.136434726                19      76.000374709                19      52.048628522
   30x36_50_2.00.txt                 x                 x                32       0.161916984                33      91.432187307                32      52.652049243
  25x30_200_2.00.txt                 x                 x               124       8.022903157               126     189.365778263               124      98.589647531
  42x50_200_2.00.txt                 x                 x                77       1.684341474                78     147.928421056                77      78.747303304
  42x50_500_2.00.txt                 x                 x               158      14.465949948               158     232.671197412               158     107.921097282
   42x50_25_2.00.txt                18       1.778246106                14       0.018237268                17      64.335845471                15      40.419058182
  30x36_400_1.00.txt                 x                 x               102       3.621016613               102     170.163814748               102       81.93007867
   30x36_50_1.00.txt                 x                 x                25       0.025264549                27      76.572696576                25      44.152515932
   42x50_25_3.00.txt                20       0.562914454                18       0.057738943                20       74.04422035                18      47.019266268
   42x50_50_1.00.txt                 x                 x                19       0.011601394                19      66.887465456                19      41.612727774
   10x12_10_0.50.txt                 8       0.017766386                 8       0.009172608                 8      53.231374698                 8      30.006144849
  30x36_200_3.00.txt                 x                 x               124      14.019493169               124      230.54275936               125     110.674257279
   25x30_25_1.00.txt                15       0.049313416                12       0.014963845                15      62.684622698                12      39.640376035
  42x50_100_1.00.txt                 x                 x                31       0.051560096                31      83.483344952                31       45.73132402
  30x36_100_1.00.txt                 x                 x                40       0.184631176                42      91.620121486                40      51.306923186
   10x12_20_0.50.txt                18       0.055372761                17       0.037058602                18      66.924931605                17      46.032697489
  30x36_400_3.00.txt                 x                 x               250      85.883169982               260     362.182298691               256     153.275884908
   42x50_50_3.00.txt                 x                 x                29       0.132381448                32      88.060983214                29      47.312178138
  42x50_200_1.00.txt                 x                 x                44       0.290950571                47      92.609963208                44      58.780052157
   30x36_25_2.00.txt                19       0.264567889                18       0.045597445                19      69.627715571                18       43.79545904
   10x12_10_2.00.txt                10       0.042104641                10        0.11295108                10      65.525502756                10      37.320779112
   25x30_50_3.00.txt                 x                 x                42       0.600275042                44     112.468524267                42      66.460943604
  25x30_200_1.00.txt                 x                 x                84       1.971542137                84     130.341685273                84      72.340029494
  25x30_300_2.00.txt                 x                 x               182      24.212492067               182      254.64583681               183     115.531839156
  25x30_200_3.00.txt                 x                 x               144       24.40428429               152     267.016806792               153     115.509718212
   30x36_25_3.00.txt                23       0.959824221                21       0.093787797                22       76.12726657                21      48.613764874
   42x50_50_2.00.txt                 x                 x                29       0.072344736                30      86.373909763                29      47.388228621
   10x12_10_1.00.txt                10       0.026475977                10       0.037336304                10      54.953232346                10      35.434778734
  25x30_400_1.00.txt                 x                 x               136       8.543680512               136     220.401779941               136     101.976619141
  25x30_100_3.00.txt                 x                 x                74       3.561531032                80      164.57664218                75      86.415455626
   25x30_50_1.00.txt                 x                 x                25        0.07198235                30      85.711431087                25      48.348585303
  42x50_100_3.00.txt                 x                 x                57       0.548282554                59     113.489039276                57      64.346813989
   30x36_50_3.00.txt                 x                 x                39       0.443103868                42     103.779999569                40      63.556619401
   25x30_25_2.00.txt                24       1.327403547                21       0.112086004                23      75.829911492                21      49.546234297
   25x30_10_2.00.txt                 9       0.024805065                 9       0.011606524                 9      60.144389096                 9       38.85636003
  30x36_200_1.00.txt                 x                 x                66       0.798791675                66     124.038583438                66      63.548627164
   10x12_20_2.00.txt                20       0.134508391                20       0.325853117                20      84.961339637                20      58.495929771
   30x36_25_1.00.txt                13       0.305442094                10       0.009228115                13      62.257316162                11      39.272717898
  25x30_100_1.00.txt                 x                 x                46       0.387908219                47      99.501190891                46      58.905922334
   10x12_25_2.00.txt                25       0.291597454                25       0.817316602                25     105.856300026                25      65.965821074
  30x36_100_3.00.txt                 x                 x                75        1.64685733                75        139.536649                75      80.833288065
   10x12_25_1.00.txt                22       0.138205371                22       0.165868195                22      81.824724859                22      53.337194391
  42x50_200_3.00.txt                 x                 x               103       4.053064382               103     174.590692182               103       83.81909067
  25x30_300_3.00.txt                 x                 x               225      82.871528903               225     355.698826406               233     144.935718205
  30x36_400_2.00.txt                 x                 x               174       13.11599577               176     232.241268491               175     102.860902475
  25x30_300_1.00.txt                 x                 x               101        4.45123099               101     170.806365755               101      88.006891119
