           File name           Optimal   Optimal runtime            Greedy    Greedy runtime                GA        GA runtime                SA        SA runtime
   42x50_25_1.00.txt                16       0.010826457                16       0.010707678                16      68.629929124                16      52.661771205
   25x30_25_3.00.txt                20       0.090448471                20       0.196034241                20     109.536350718                20     104.219842905
  30x36_200_2.00.txt                 x                 x               131       5.602951911               137     268.523934295               133     174.119073924
  42x50_500_3.00.txt                 x                 x               335     101.151075922               343      566.96667269               335     301.682118764
   10x12_50_0.50.txt                 x                 x                44       0.956970003                44     159.973266685                44     128.600639013
  42x50_100_2.00.txt                 x                 x                64       0.699005753                67      166.66379781                64     122.178083703
  30x36_100_2.00.txt                 x                 x                83       2.093568086                85     210.681614041                83     141.836330278
  42x50_500_1.00.txt                 x                 x               165       7.261009256               170     262.150311509               165     168.655985969
   10x12_25_0.50.txt                25       0.064546869                25        0.19571233                25     108.493205062                25        80.5163565
  25x30_400_2.00.txt                 x                 x               305     144.521215523               310     603.561622575               315     316.971261493
  25x30_100_2.00.txt                 x                 x                83       2.641122668                84     203.031800293                83     157.882665624
   25x30_50_2.00.txt                 x                 x                43        0.86563247                45     150.065132083                43       128.2987887
   10x12_20_1.00.txt                19        0.08747103                19       0.326083224                19     117.497749429                19      63.370248593
   30x36_50_2.00.txt                 x                 x                41       0.334684904                44     138.933036371                41     114.783199478
  25x30_200_2.00.txt                 x                 x               158      20.117308345               164     333.608176299               158     237.631734553
  42x50_200_2.00.txt                 x                 x               123       3.993934704               125     247.548103026               123     157.849275036
  42x50_500_2.00.txt                 x                 x               268      35.407884769               272     443.005763077               268     236.200755141
   42x50_25_2.00.txt                22       0.046617693                20       0.039267675                22      91.327786787                20      81.792780876
  30x36_400_1.00.txt                 x                 x               193       9.760072975               195     311.054767843               193     186.045693721
   30x36_50_1.00.txt                 x                 x                31       0.052698546                32      100.58296401                31      90.041460903
   42x50_25_3.00.txt                22       0.066294392                22       0.113949972                22      93.585943615                22      88.568928412
   42x50_50_1.00.txt                 x                 x                26       0.025855097                27       92.32342174                26      81.503108861
   10x12_10_0.50.txt                 8       0.009902919                 8       0.009897227                 8      54.408295292                 8      33.591966997
  30x36_200_3.00.txt                 x                 x               164      30.660787543               168     398.856465565               164     254.796256977
   25x30_25_1.00.txt                19       0.030298547                19       0.034028884                19      79.480239294                19      69.708526483
  42x50_100_1.00.txt                 x                 x                43       0.118960547                48     120.876165686                43      99.519873721
  30x36_100_1.00.txt                 x                 x                65       0.423923515                68     159.359854461                65     114.878542058
   10x12_20_0.50.txt                18       0.029772796                18       0.093373212                18      85.496064663                18      71.419983374
  30x36_400_3.00.txt                 x                 x               336     204.001833344               341     724.554905059               336     354.253419001
   42x50_50_3.00.txt                 x                 x                36       0.309332572                41     132.821416559                36     112.983231789
  42x50_200_1.00.txt                 x                 x                87       0.749533754                92     171.367011037                87     118.413252617
   30x36_25_2.00.txt                19       0.055776246                19       0.104933933                19      94.020229653                19       66.48780744
   10x12_10_2.00.txt                10       0.046291929                10       0.296091976                10      98.879028807                10      44.263004949
   25x30_50_3.00.txt                 x                 x                47       1.397594658                47     185.692486883                47     123.334092101
  25x30_200_1.00.txt                 x                 x               140       3.978350368               144     240.136764599               140     155.487548613
  25x30_300_2.00.txt                 x                 x               236      58.172993448               236     520.602818635               243     262.108017961
  25x30_200_3.00.txt                 x                 x               177       51.89012315               177     473.886319157               177     272.948002277
   30x36_25_3.00.txt                24       0.096586622                24       0.233510777                24     107.801110375                24      94.633740199
   42x50_50_2.00.txt                 x                 x                37       0.188148767                40     120.347782165                37     101.902178126
   10x12_10_1.00.txt                10       0.026347233                10       0.097001075                10      74.774507093                10      43.530852665
  25x30_400_1.00.txt                 x                 x               228      22.796629582               234     408.822103475               228     228.301226593
  25x30_100_3.00.txt                 x                 x                89       8.526802415                90     260.273154038                89     195.860829563
   25x30_50_1.00.txt                 x                 x                35       0.160699365                42     116.037361503                36     104.530065775
  42x50_100_3.00.txt                 x                 x                68       1.320455185                75     184.500394167                70     139.191164919
   30x36_50_3.00.txt                 x                 x                46       1.058821395                46     167.713277133                46     109.946183747
   25x30_25_2.00.txt                25       0.115563289                25       0.277129828                25     108.806787985                25     100.394426539
   25x30_10_2.00.txt                 9       0.018318391                 9       0.028180039                 9      66.031726935                 9      51.472058535
  30x36_200_1.00.txt                 x                 x               115       1.962972221               116     210.653751009               115     135.826227806
   10x12_20_2.00.txt                20       0.131863245                20       0.802577314                20     131.598598329                20      74.153613482
   30x36_25_1.00.txt                17       0.023265216                16       0.019354501                17      70.565262941                16      62.952702743
  25x30_100_1.00.txt                 x                 x                68         0.9173707                75     169.307058199                69     127.263099419
   10x12_25_2.00.txt                25       0.247173944                25       1.907061272                25     167.190065905                25       84.52382348
  30x36_100_3.00.txt                 x                 x                88       3.883984502                90     229.148742904                88     170.319599124
   10x12_25_1.00.txt                22       0.123803849                22       0.447962879                22     126.326305737                22      74.298540082
  42x50_200_3.00.txt                 x                 x               146        9.11101378               147     305.360095978               146     189.736729373
  25x30_300_3.00.txt                 x                 x               253     175.030632313               265     745.954612028               260     341.649791368
  30x36_400_2.00.txt                 x                 x               263      29.513709164               264     475.439810389               263     255.947222636
  25x30_300_1.00.txt                 x                 x               183      10.867924288               183     305.193780818               183     195.097439969
