       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m6k1                 x                 x                20       0.129915813                20               696       47.45635639                20                 0      47.418837271                13                99      32.716791417                20                 0      32.049038911
      m6k2                 x                 x                30       0.136037921                29              2272      52.749124334                31              6203      53.678512048                20               196      40.053246925                30                 0      40.077003432
      m6k3                 x                 x                34        0.19407367                36              9198      58.324507337                36                 8      60.449430869                27                97      52.441125473                34                 0      50.343619149
      m6k4                 x                 x                36       0.097565738                42              2908      66.718344722                43             33539      66.078270513                29               467      62.003364836                36                 0      62.994061235
      m6k5                 x                 x                39       0.121088482                45              6687      75.421729981                46             12311      77.123448531                35               562      69.797702579                40                 1      69.921046861
      m6k6                 x                 x                39       0.170551294                46               293      81.008529575                47               173      79.225664961                42               321      80.056389034                39                 0      79.454261106
      m6k7                 x                 x                41       0.184091363                47             12489      80.748142928                47              1018      82.420529526                38               421      88.290116164                41                 0      86.815064542
      m6k8                 x                 x                42       0.179080604                46              3455      86.016182785                47                42       89.42492782                42               962      96.059453631                42                 0      95.866483302
      m6k9                 x                 x                41       0.195983692                47                73      89.248610669                47                30      97.136292702                42               205     105.057288643                44                10     103.441214167
     m6k10                 x                 x                41       0.208598042                47              1402      95.792055194                47                42        95.2869874                41              1613     113.449040616                43                31     115.332461042
     m6k11                 x                 x                41       0.240971631                47             38203     103.714690413                47                13      98.913942815                43               257     122.264774849                44                35     123.441511105
     m6k12                 x                 x                41       0.255199953                48                59     107.989448515                48             13337     105.598694937                44              1306     131.801861469                46                88     132.156854047
     m6k13                 x                 x                41       0.268585173                48              6313     113.600741719                48              1415     112.196435609                45               322     139.691609432                44              2166     139.429781153
     m6k14                 x                 x                41       0.290705517                47                23     115.486675943                48               380     119.520746312                46               572     145.141698368                47               179     145.273795947
     m6k15                 x                 x                41       0.304945552                46               881     124.010605035                48                 9     122.149691105                46               346     158.030858376                45              1165     156.817299757
     m6k16                 x                 x                41       0.302939914                48              6090     124.193325473                48               373     125.462615829                45               437     167.720310789                44              1223     171.605023339
     m6k17                 x                 x                41       0.366864671                48             10185     132.668815347                48                 9      135.19186429                46               835     172.286724671                46               334     173.910124047
     m6k18                 x                 x                41       0.371166847                48                48     135.147877048                48              2490     136.284534356                47               796     183.982312285                46               290     182.984492127
     m6k19                 x                 x                41        0.40279782                48               523     138.403219415                48                19     139.958663652                47              2069     190.266220149                45               585     190.114455229
     m6k20                 x                 x                41       0.395700104                48                17     144.716877923                48                 8     147.982695257                46              4811     195.869741201                47               292      195.11310857
      m7k1                 x                 x                22       0.044171976                22              2255      46.249813275                22                 0      44.386341816                12               196      32.735294139                22                 0      32.489100037
      m7k2                 x                 x                34        0.06845953                33                90      55.808702031                35             16842      55.595465115                20               341      43.878610469                34                 0      42.774064385
      m7k3                 x                 x                37        0.08754298                39              1566      60.745784384                41               501      64.663564615                28               122      57.755880901                37                 0      56.331174491
      m7k4                 x                 x                39       0.111966764                46              6935      74.981224513                48              8084      72.801761521                36               126      70.705016876                40                14      67.427904806
      m7k5                 x                 x                45       0.141411005                48             37622       77.86847758                50               204      82.107912118                37               409      78.704689036                45                 0      79.382536322
      m7k6                 x                 x                45       0.154770336                52               388      80.673376671                52               409      87.451903759                45               287       90.00778886                45                 0      89.603282692
      m7k7                 x                 x                46       0.167019324                52              9275      95.787721237                52               384      96.010343871                45               222       98.92401281                46                 0     100.583738297
      m7k8                 x                 x                47       0.203465886                52                79      99.585514619                52                64     100.518403619                43               181     108.474209439                47                 0     108.261483421
      m7k9                 x                 x                46        0.21851377                51                90      94.918735197                52               511     101.516907052                46               516     120.554999403                47                18     120.321848143
     m7k10                 x                 x                46        0.25191092                52               117     110.507755655                52                46      109.82425254                49               625     128.052456119                49                27      129.58544048
     m7k11                 x                 x                43       0.264722274                52                38     112.894675946                52             10400     111.875195508                49              1707     138.398725492                48              1653     138.861325406
     m7k12                 x                 x                43       0.283967871                52                20     117.689668052                52                18     118.893040807                50               500     148.570533675                50               558     150.251968069
     m7k13                 x                 x                42       0.304823063                52                57     125.399603303                52                23     126.247495573                48               546     158.484324894                50               283     161.148567735
     m7k14                 x                 x                42        0.32234619                52                24     130.020859763                52                20     132.277509089                50               305     162.849011543                49              1055     163.126233995
     m7k15                 x                 x                42       0.331944372                52                22     139.393350142                52                20     134.466321722                52               782     173.388688699                50               434     179.185362959
     m7k16                 x                 x                42       0.369462581                52                21     149.693266435                52                 8     143.949103517                52               751     194.473620555                49               706     194.595910805
     m7k17                 x                 x                42       0.404262831                52                23     147.366454188                52                 8     152.534130001                51              2000     197.431043692                51               288     197.069691823
     m7k18                 x                 x                42       0.392668992                52                51     147.126977997                52              1196     153.946694141                51               453     214.122637779                51               245     209.606728658
     m7k19                 x                 x                42       0.422088572                52                20     160.636521516                52                11      160.61012969                51               469     226.295685283                51               360     224.336595083
     m7k20                 x                 x                42       0.445843431                52                10       168.8551796                52                18     159.498434967                51              1454     225.779204699                51               196     230.008023503
      m8k1                 x                 x                24       0.052127911                24               308      48.630575109                24                 0      49.677564402                14               117       35.96738364                24                 0      35.965711186
      m8k2                 x                 x                37        0.07340072                38              7825       59.10848315                38                16      61.608794876                25               261      49.822273094                37                 0      49.645900415
      m8k3                 x                 x                40       0.103742136                45              4243      75.530370113                46             20689      70.707437211                32               329      63.129535621                40                 0      63.849942297
      m8k4                 x                 x                41       0.243163231                52              2903      85.714327804                52              8640      81.598877404                42               462      75.977070426                41                 0      75.767491853
      m8k5                 x                 x                51       0.152251597                54              3478      86.508724065                56               502       90.16104908                41               484      90.353629487                51                 0      89.908773873
      m8k6                 x                 x                49       0.182878103                56               344      94.045187993                56              1575      93.996470715                44               186     103.331641024                49                 0     101.726835035
      m8k7                 x                 x                50       0.186934629                56             29538      95.247435301                57             11265     100.518613588                47               385     107.672139743                50                 0      109.75229629
      m8k8                 x                 x                50        0.22042822                56              8663      107.14970852                57                37     105.591877858                51               596     120.874310255                50                 0     121.432343636
      m8k9                 x                 x                49       0.261867163                57              4228      108.67681521                57                30      110.72183932                52               246     133.865790224                54                10        134.641991
     m8k10                 x                 x                48       0.264419114                57              4985     120.313152712                57             15739     120.823566272                53               204     151.993859703                50               130     149.453902282
     m8k11                 x                 x                48        0.28851383                56                45     128.259544013                57              5498     127.174393581                52               211     167.858388817                52               629     160.276745408
     m8k12                 x                 x                48       0.310632848                57               154     130.859736861                57               469     134.012762708                54               380     175.133041713                53               326     176.095549533
     m8k13                 x                 x                44       0.325524076                57                41     139.160597615                57              9813     143.553697504                52               787     197.706958326                54               576     193.632220081
     m8k14                 x                 x                44        0.35218346                57             24650     144.000257867                56               632     156.077052705                54               985     200.580237047                54              1578     200.249132752
     m8k15                 x                 x                44       0.378876966                57               543     155.784892998                57              2848     156.571208379                54              1012     215.977116613                54               677     213.259877374
