       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 5       0.168110713                 5                 0      22.905403638                 5                 0      24.706450711                 4                53      17.286749045                 5                 0      16.941849742
      m1k2                 x                 x                10       0.136518344                 8                 1       25.57061352                10                 0      30.380688175                 8               239      19.524380464                10                 0      19.757495739
      m1k3                 x                 x                14       0.264771011                11                26      31.478234873                14                 0      34.162480214                11               279      22.364917783                14                 0       21.72352977
      m1k4                 x                 x                14       0.202922609                15                14       33.44330347                16                25      33.030425199                14                46      23.848374438                15                 2      23.195258321
      m1k5                 x                 x                17       0.242741294                16               334      32.362799402                18                99       33.84193272                14               130      25.647820759                17                 0      24.509830174
      m1k6                 x                 x                17       0.301589216                17                71      37.199395733                19              1085      36.183046834                17              2876      26.138342632                18               162      24.542036282
      m1k7                 x                 x                19       0.345604854                17                32      33.778672797                20                35      37.853197515                19              1643      30.562904226                19                 0      30.089384629
      m1k8                 x                 x                21       0.443943264                20                25      41.986093926                21                 0      39.325678095                20               946        28.6040609                21                 0      30.432479152
      m1k9                 x                 x                22       0.521689804                22                39      38.457868948                24                66      37.846267396                21               400      29.573412349                22                 0       32.27794902
     m1k10                 x                 x                22        0.58684007                23                20       43.57598771                25                10      47.011166293                21               555      35.978809839                22                 0      35.350405665
     m1k11                 x                 x                24       0.684473946                23                26      46.956813979                26                64      47.539675257                23               505      37.244977142                25              1195      37.139305744
     m1k12                 x                 x                26       0.754671225                22                 0      43.950536229                28                42      46.808208124                24               705      36.478459022                26                 0      39.704673272
     m1k13                 x                 x                28       0.795464968                27               160      45.689341493                30               127      47.909373564                27               198      39.289073256                28                 0      40.814323746
     m1k14                 x                 x                28       0.864778898                26                85      46.727592769                30                38      48.298935191                26               745       41.51323454                28                 0       39.66822805
     m1k15                 x                 x                28       0.848079346                24                46      43.970089528                30                75      50.818913528                28               220      44.827237684                28                 0      45.383195668
     m1k16                 x                 x                29       0.933314565                26                42      49.162381512                30                25      51.976811855                26              1067      48.864418415                29                 0      48.618423122
     m1k17                 x                 x                30       1.120990112                28                24      48.824556934                30                 0      52.182929161                25              1357      48.638856794                30                 0      51.083864185
     m1k18                 x                 x                30       1.175304985                27               118      54.003543008                30                 0      54.503789469                27               663      49.229789689                30                 0      52.046637811
     m1k19                 x                 x                30       1.269898963                26                18      55.787171058                30                 0      59.271720036                28               172      52.851113121                30                 0      53.281479446
     m1k20                 x                 x                30       2.096619049                29                54      56.485287755                30                 0      60.043989896                29               144      53.663132205                30                 0      55.026865428
      m2k1                 x                 x                10       0.132428035                10               243      33.096457253                10                 0      34.166391931                 7               118      25.157645428                10                 0      24.750759837
      m2k2                 x                 x                19       0.208335124                16                11      35.356444536                19                 0       43.70492255                16               444      28.160197069                19                 0      27.223086299
      m2k3                 x                 x                26       0.285725845                23                13      41.212562213                26                 0       44.21659304                17                74       28.23265735                26                 0      28.493201907
      m2k4                 x                 x                27       0.409116597                25                73      46.412993906                28                32      46.174825899                21               135       34.17380888                27                 0      33.218513093
      m2k5                 x                 x                31       0.507799771                30              1402      51.701748314                34               102      49.023971495                25              1515      38.557936974                31                 0      37.575640611
      m2k6                 x                 x                33       0.601368075                33             11100      51.000615521                36             25546      52.746717417                29                46      46.786204119                33                 0      41.296646479
      m2k7                 x                 x                36       0.736440046                32              1159      54.137111398                37                12      56.624085772                30               100      44.771473851                36                 0      44.950429034
      m2k8                 x                 x                38       0.828494947                37              3733      56.357102041                39                21      60.167002567                31              1927      46.924992135                39                 2      50.959110264
      m2k9                 x                 x                40       0.991617815                40               321      58.593532023                41                16      58.751549662                34               861      54.815624529                40                 0      53.731582764
     m2k10                 x                 x                42        1.02213607                39             21751      58.746186419                43                25      67.165998612                39              1022      56.039279644                42                 0      52.353869031
     m2k11                 x                 x                43       1.113878051                41               597      62.963523025                45                46      66.368552302                38               682      59.323977579                43                 0      57.869144231
     m2k12                 x                 x                45       1.296923255                41             31661        65.1090414                47               144      67.265981018                41               168       57.02458942                45                 0       60.41628214
     m2k13                 x                 x                48        1.39628793                42                49      75.305722338                52               255      75.388747543                39               570      63.678707152                48                 0      64.473724875
     m2k14                 x                 x                49        1.52755729                43                 8      69.248191919                52               104      79.435993429                41               301      72.014410709                49                 0       68.67108959
     m2k15                 x                 x                50       1.604041965                44                44      71.335662093                52                53      78.669887692                45               505      65.831410467                50                 0      73.178972809
