       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m10k1                 x                 x                80       2.434694206                68               229      130.19210605                80                 0     135.499127364                40                97       82.13712236                80                 0      81.693263713
     m10k2                 x                 x               136       4.014189634               113              1604     171.966812977               137                24     180.109793014                83               486     106.753641861               136                 0     101.043099916
     m10k3                 x                 x               153       4.959213422               138               557     193.267779656               159                48     226.985392349               103               366     126.648519628               154                 1     122.345850333
     m10k4                 x                 x               176       7.179692932               156               179     222.293932037               181               118     235.745253299               123               626     148.308093179               176                 0     151.215085705
     m10k5                 x                 x               185       7.698616726               172              1533     242.733653173               192              8109     286.872780326               149               235     182.403539856               185                 0     189.391446019
     m10k6                 x                 x               196      10.505150306               167               124     274.390671451               198               200      348.67291985               156               954      209.68521498               196                 0     219.821121276
     m10k7                 x                 x               194      11.429175149               178             18205     294.714094883               197              8940     366.460678656               160               158      243.99326141               194                 0      250.52204741
     m10k8                 x                 x               203      11.250117604               186               689     317.133675702               205                49     397.241147931               169               524     278.277520406               204                 1     284.120124825
     m10k9                 x                 x               203      13.114234213               187              1042     352.941391668               204              1104     420.943922708               175              1652     305.289639039               203                 0     304.714791105
    m10k10                 x                 x               206      15.201039099               185               109      389.90367036               206                 0     432.407035809               175               319       343.8547841               206                 0     350.741123157
    m10k11                 x                 x               207      15.696273797               196              3959     422.674437535               207                 0     468.137007104               182              1075     369.558984814               207                 0     367.832341279
    m10k12                 x                 x               208      17.721883295               196               223     458.178307311               208                 0     471.656450078               181               683     421.451569263               208                 0     401.010332045
    m10k13                 x                 x               209      19.113376035               201               858     525.879250963               209                 0     498.317910638               187               541     427.456707948               209                 0     443.789573672
    m10k14                 x                 x               207      20.239627736               193              1401     544.537926296               208                13     593.863486801               187              1081     479.658256973               207                 0     465.096637359
    m10k15                 x                 x               208      20.868362162               203               308     560.614893519               208                 0     629.667925088               196              2220     541.402649969               208                 0     519.822418199
    m10k16                 x                 x               209      24.230245182               200                94     603.016017108               209                 0     622.560613688               195               952     560.051680605               209                 0     547.150273957
    m10k17                 x                 x               210      21.425080508               203               233     649.000031608               210                 0      683.37644919               197              1603     585.374785847               210                 0     622.190591807
    m10k18                 x                 x               210      27.669938202               204               423     676.488240858               210                 0     650.357140141               195               315     646.216344012               210                 0     646.383935883
    m10k19                 x                 x               210      28.303730743               204             11071     743.192366933               210                 0     694.498650411               195              1920     664.182837257               210                 0     679.044795782
    m10k20                 x                 x               211      29.748862527               201                46      753.96312083               211                 0     728.662390663               197              1855     730.746253399               211                 0     699.725318115
     m11k1                 x                 x                87       2.617951176                74               646     128.476675417                87                 0     144.354755146                43               210      91.898487504                87                 0      88.243801941
     m11k2                 x                 x               146       3.661246591               119             15045      161.57461731               147                61     189.521576312                83               137     111.493698719               146                 0     114.279501783
     m11k3                 x                 x               162       5.275641381               144              1518     206.493921201               168                82     230.212049173               120               222     142.127763799               162                 0     146.297258652
     m11k4                 x                 x               186        7.26946056               162               359     235.628203364               192                56     269.207009845               137               867     165.617308434               186                 0     165.447729437
     m11k5                 x                 x               194       7.236044209               181              4634     281.931351614               200              6087     317.794877434               153               351     195.590567917               194                 0     198.093154752
     m11k6                 x                 x               203       9.884448395               188               387     275.725075219               204             33250     382.140507519               159               480     241.678167639               203                 0      252.69530456
     m11k7                 x                 x               202       13.08373534               189             31153     381.240258586               202                 0      449.25851892               171              1307     306.340759244               202                 0     307.770675037
     m11k8                 x                 x               211      12.966107281               193             49844      407.47417831               212                10     488.614092328               178               863     336.254988524               211                 0     338.122609848
     m11k9                 x                 x               210      15.823876993               195              9848     476.953905641               212             18145     494.978017885               190               608     372.689766814               210                 0     361.325586418
    m11k10                 x                 x               212      17.684187714               197               552     537.036427731               213               910     508.214718694               188               677     407.462984238               212                 0     392.082568555
    m11k11                 x                 x               213      18.623011944               205              2704     542.887072118               213                 0     541.368113036               190              1295     442.104996051               213                 0     459.812801623
    m11k12                 x                 x               214      20.967634528               205                60     595.889533781               214                 0     568.332815409               187               336     492.121998897               214                 0     483.617974117
    m11k13                 x                 x               215      21.909904846               206              2566     593.156031946               215                 0     603.632578399               193               447     528.079179375               215                 0     537.675202445
    m11k14                 x                 x               213      25.355649389               209                44     648.149575541               214             10321     678.892292105               204              1013     568.896664753               213                 0     581.920555437
    m11k15                 x                 x               214      24.004414715               206             31723     692.436684051               214                 0     702.631947731               198               806      579.91211358               214                 0     556.397298468
    m11k16                 x                 x               215      25.149087765               209             16643     684.566280331               215                 0     660.392786384               202              4160      620.25107232               215                 0     571.398065967
    m11k17                 x                 x               216       22.68850796               207               108     664.085140468               217              9699     705.543272204               201               489     644.185629343               216                 0     632.943995176
    m11k18                 x                 x               216      26.574951149               209                51      764.51339769               217             10663     781.281142786               204              1374     696.843748491               216                 0     710.869160267
    m11k19                 x                 x               216      29.780063292               208               452     787.418177698               216                 0     764.945750556               204              2422     726.336356735               216                 0     727.363114957
    m11k20                 x                 x               217      32.440770969               213                48     837.294126687               217                 0     793.799495477               204              3840     787.096528493               217                 0     791.522595516
