       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m18k1                 x                 x                72       1.044838577                65               643     124.869404677                72                 0     133.612762418                36                39     107.975751799                72                 0     107.660971845
     m18k2                 x                 x               112       1.449642568               105              2803     176.808660538               112                 0     169.431712785                62                14     143.501407995               112                 0     136.305268525
     m18k3                 x                 x               138       1.879224698               129             20786      211.85156304               143              1193      207.04521053                80               161     164.390094283               138                 0      167.68524256
     m18k4                 x                 x               158       2.263545032               140             15951     220.621231522               163              3221     248.682162407                98               608     204.885016008               159                 2     210.235196704
     m18k5                 x                 x               164       2.977350211               156              9709     254.860685453               174             12517     275.125977709               115               606     236.578192597               164                 0     228.883237642
     m18k6                 x                 x               172       3.346159064               173             48789     288.447339329               177              3991     298.033981038               126               601     274.374780266               172                 0     269.468747995
     m18k7                 x                 x               177       3.586809342               171              7524     316.363214436               184              8356     330.654996967               143               686     292.890356134               177                 0     290.089318561
     m18k8                 x                 x               178       4.130953945               177             44141     352.343609656               183               598     348.325338444               141               335     320.286048809               178                 0     323.724077413
     m18k9                 x                 x               180       4.476075336               178              4064     363.943040023               183               197     395.361797883               149               361     358.979036863               180                 0     352.098256146
    m18k10                 x                 x               180       4.542633747               183              5423     415.011633981               185              1124     415.918865726               155              1387     384.811504883               180                 0     383.691383597
    m18k11                 x                 x               183       5.349758122               183             36500     448.833334093               184             23320     452.866679033               154              3662     414.658464242               183                 0     422.607969041
    m18k12                 x                 x               184       5.725248947               181              1316     470.632214333               185             18238     485.788375644               158              4947     463.700695568               184                 0     481.509569157
    m18k13                 x                 x               185       5.903342619               185               322     513.365458883               186                42     534.555824313               160              1661     521.968758782               185                 0     523.622323154
    m18k14                 x                 x               186       6.493039568               187              2756      545.11819693               186                 0     585.938820262               163               855     565.418136351               186                 0     574.058463777
    m18k15                 x                 x               188       7.519378851               185              1854     573.724537932               188                 0     580.282802357               168              1418     618.976204146               188                 0     617.015961058
    m18k16                 x                 x               188       8.251453757               183               177     624.889642104               188                 0     598.032310565               167              2117     659.679714038               188                 0     650.175989759
    m18k17                 x                 x               187       9.284038422               185             11609     664.464620699               187                 0     665.019819204               174              1841     692.209627602               187                 0     712.965968968
    m18k18                 x                 x               187       8.924838189               182               740     672.916246329               187                 0     695.898070558               173              2615     729.172503995               187                 0     730.303556431
    m18k19                 x                 x               187       8.666754841               187              1397     712.201046718               187                 0     709.688509571               174              2952     757.328309668               187                 0     766.994080841
    m18k20                 x                 x               187       9.967831557               185                65     753.427195555               187                 0     771.898991853               175              1376     792.305604595               187                 0     805.754610345
