       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 3                 0       8.078134289
      m1k2                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0        8.18337525
      m1k3                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 6                 0       8.145313675
      m1k4                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0       8.336364859
      m1k5                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0       9.070953428
      m1k6                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0       9.586009626
      m1k7                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0       9.533789203
      m1k8                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0       10.02409322
      m1k9                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      10.390538108
     m1k10                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0       10.92765401
     m1k11                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.426696635
     m1k12                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.718546315
     m1k13                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.428768003
     m1k14                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.010345265
     m1k15                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.473251501
     m1k16                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.382824537
     m1k17                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      12.208357959
     m1k18                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.335751081
     m1k19                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      11.271622049
     m1k20                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      10.760550037
      m2k1                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 5                 0       8.180547879
      m2k2                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 8                 0       9.356767936
      m2k3                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                11                 0      10.422433741
      m2k4                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      10.645254178
      m2k5                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      11.537686405
      m2k6                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      11.846438563
      m2k7                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      12.324543753
      m2k8                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      13.492513293
      m2k9                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      12.903024326
     m2k10                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      13.350697783
     m2k11                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      13.615283274
     m2k12                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      14.654560491
     m2k13                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      14.186827569
     m2k14                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      13.897888638
     m2k15                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0       13.86825636
     m2k16                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0        14.1062344
     m2k17                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      14.278305078
     m2k18                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      14.540999744
     m2k19                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      14.554393124
     m2k20                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                12                 0      15.162426926
      m3k1                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 7                 0      10.243889029
      m3k2                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                11                 0      10.722157547
      m3k3                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                14                 0       11.65257147
      m3k4                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      12.877824564
      m3k5                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      14.059656257
      m3k6                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      15.034593559
      m3k7                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      15.491018674
      m3k8                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      15.896590642
      m3k9                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      16.665795039
     m3k10                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      18.411406135
     m3k11                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.074609027
     m3k12                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.214160258
     m3k13                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      18.338052137
     m3k14                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.387230206
     m3k15                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.558038129
     m3k16                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      18.200409211
     m3k17                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.746301795
     m3k18                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.635235738
     m3k19                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.645495321
     m3k20                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                15                 0      17.763432042
      m4k1                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 9                 0       9.901534766
      m4k2                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                13                 0      11.443258803
      m4k3                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      12.744452154
      m4k4                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      15.228683482
      m4k5                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      15.803878981
      m4k6                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      17.079335642
      m4k7                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      17.801703886
      m4k8                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      19.104245771
      m4k9                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      18.906664744
     m4k10                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      19.264748447
     m4k11                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      20.266510272
     m4k12                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      19.354820443
     m4k13                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      19.286383199
     m4k14                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      20.539796793
     m4k15                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                16                 0      19.992425836
