       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m16k1                 x                 x                66       1.027638836                60               824     119.188413397                66                 0     123.503297248                39                18     100.754700602                66                 0      98.142346605
     m16k2                 x                 x               104       1.496082242                97             13496     154.849338054               104                 0      171.34522954                58               124     127.628840014               104                 0     125.300704743
     m16k3                 x                 x               129       1.760619167               123              7916     180.373791035               133              1129      200.81547866                86                87     154.615024274               129                 0     152.002863382
     m16k4                 x                 x               147       2.182804861               138             29418     209.636770001               153               571     228.804853853               102               287     189.459598598               147                 0     188.416399972
     m16k5                 x                 x               155       2.761203872               147             10362     232.639178833               165              5065     259.634887743               105               309      219.64179834               155                 0      221.08014094
     m16k6                 x                 x               163       3.121142423               159             26513       260.8778437               168             17551     275.450953192               120               238     246.440839063               163                 0      248.17813838
     m16k7                 x                 x               168       3.287589446               165             31434     285.805107097               176               597     288.894345513               129               858     275.446753253               168                 0      265.91416218
     m16k8                 x                 x               169       3.608098944               170             34997     304.772021142               176             38982     319.079481884               135              1815     302.539147321               169                 0     298.196336485
     m16k9                 x                 x               173       4.302360982               170               158     332.861207615               176               122      340.38592286               139               844     325.123265775               173                 0     335.328604557
    m16k10                 x                 x               172       3.910947008               169              2275     341.755255318               178             49196     376.028191894               142               812     344.862594258               172                 0     342.029956815
    m16k11                 x                 x               175       5.242302401               179             17761     409.402917264               178              3849      383.16035466               150               280     383.700004213               175                 0     380.702111485
    m16k12                 x                 x               178       5.464094101               175              3277     408.105178735               179             21763     436.083410486               156               683     393.711360539               178                 0     400.348042049
    m16k13                 x                 x               179       5.489321819               180               580     463.010516407               180                18     467.072397107               150              4753     451.316416078               179                 0     435.826918338
    m16k14                 x                 x               180       6.082756767               177              6988     482.448422095               180                 0      497.76524186               160              1369     504.179427468               180                 0     482.967026901
    m16k15                 x                 x               181       7.221046599               178               230     523.411287763               181                 0     522.397373433               161              2806     533.589832606               181                 0     532.260166721
    m16k16                 x                 x               181       7.335774714               180              2173     531.224117387               181                 0     541.607406751               166              1491     567.909649163               181                 0     558.279378622
    m16k17                 x                 x               181       7.312958945               179              6466     574.825149935               181                 0      587.86199578               165              1810     616.527244008               181                 0     607.846923903
    m16k18                 x                 x               181       7.380871361               179               551     595.132831659               181                 0     613.814558788               164              1042     636.456917169               181                 0     627.150442023
    m16k19                 x                 x               181       8.725040647               179              1320     668.329133599               181                 0     655.871581394               168              3135     677.413823131               181                 0     664.156679861
    m16k20                 x                 x               181       8.844464584               179              8672     657.738041748               181                 0     666.120020997               165              3386     708.763749972               181                 0      691.35918905
     m17k1                 x                 x                69       0.814450398                66              7492     123.696876101                69                 0     114.233451096                36                31      97.718610282                69                 0      94.025334847
     m17k2                 x                 x               108       1.149728798                96             10111     138.407407036               108                 0     156.668999448                58               108     131.904488473               108                 0     130.686348816
     m17k3                 x                 x               134       1.810469164               121             18940     192.370171587               139             42557     195.721594581                82               388     153.680313803               134                 0     148.704394548
     m17k4                 x                 x               153       2.080981128               139             36595     198.029254894               158               735     220.183057192               104               102     165.364545626               153                 0     165.853538826
     m17k5                 x                 x               160       2.471371678               151              9000     227.666443544               170             14481     239.474274488               118               627     205.809925014               160                 0     202.755444639
     m17k6                 x                 x               168       2.833739884               161             44454     254.753140118               172              6872     267.231908989               117                92     236.017173017               168                 0     229.512712078
     m17k7                 x                 x               173        3.46124515               170             16013      281.35860195               180              1544     293.976667753               132              1381     268.684757595               173                 0     252.113274747
     m17k8                 x                 x               174       3.588493715               171             45111     297.767889497               179               464     315.674209809               140               248     291.263527216               175                 2     277.402820016
     m17k9                 x                 x               177        3.78484925               177              2403     333.072772754               180               241     324.085490375               152               377     314.136841219               177                 0     321.678510383
    m17k10                 x                 x               176       4.550562078               177              2506     377.473653064               182             17885     401.405279851               150               488     366.671709495               176                 0     359.051470492
    m17k11                 x                 x               179       4.753311311               175              2334     423.845476803               181             16394     409.802368941               157               847     398.808645784               179                 0     383.319780945
    m17k12                 x                 x               181       5.028188863               178             26435     410.535801792               182              2057     411.808328638               157              3123      412.74741321               181                 0     409.695289736
    m17k13                 x                 x               182       5.813510258               178               434     463.960727887               183                49     470.881565183               160               228      446.97002556               182                 0     453.328479337
    m17k14                 x                 x               183       5.955523243               181              1007     466.523184007               183                 0     475.284380509               168              1017     472.888845377               183                 0     471.438761728
    m17k15                 x                 x               185       6.674891673               181             10789     503.392929439               185                 0     494.599115379               162              2790     514.505666591               185                 0     510.229470664
    m17k16                 x                 x               185       6.910298297               182             30180     507.192677505               185                 0     508.756514855               166              3925     546.726074109               185                 0     558.847046088
    m17k17                 x                 x               184        7.13208132               182              1906     547.486318265               184                 0     580.028257144               170              1457     574.957984348               184                 0     584.279496971
