       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 6       0.087626735                 6                 4      24.675703574                 6                 0      24.477703889                 5                20      17.762816039                 6                 0      17.635001228
      m1k2                 x                 x                 8       0.043684424                 8                 0      26.624980089                 8                 0       27.16701484                 6                27       19.68233521                 8                 0      19.416524046
      m1k3                 x                 x                10       0.047158173                 9                28      27.893385369                10                 0      28.014168448                 8               409      21.679533989                10                 0      21.347847486
      m1k4                 x                 x                10       0.061935884                11             34491      29.820669142                11               294      29.219642295                10               699      23.315492134                10                 0      22.718219688
      m1k5                 x                 x                11       0.076691795                11               397       29.85237511                11                 0       32.29508558                11               206      24.396294762                12                22      24.168440087
      m1k6                 x                 x                12       0.092804382                13              7293      33.066446884                13              1420      34.691703053                12               175      25.453916243                13               868      26.040399438
      m1k7                 x                 x                12       0.117292517                13              9560      35.131807714                14              1913      35.315652196                13               505      28.192695462                12                 0      28.379164005
      m1k8                 x                 x                13       0.128325709                14                57      34.273442955                15               547      36.936827453                14               502      29.273249265                14               412      29.374647296
      m1k9                 x                 x                14       0.137866243                15                21      36.748277921                15                64      36.147933385                15               121      30.549592928                14                 0      29.942679195
     m1k10                 x                 x                14       0.146426659                15                 8      35.858273842                15               104      37.414161144                14               334      33.152807072                15               666      33.027747979
     m1k11                 x                 x                15       0.173024525                16             47559      37.081580847                17             17141      38.584030681                15               200      35.365150483                15                 0      35.499533836
     m1k12                 x                 x                16        0.19241801                17               120      40.405771304                17                39      41.102650761                17               657      37.098796615                17                 0      35.699069644
     m1k13                 x                 x                17       0.193430791                17               135      37.749524689                17                 0      39.719957561                16               131      36.709644291                18                 1      41.061734213
     m1k14                 x                 x                18       0.215873157                16                 8       42.83764035                18                 0      42.847414309                16               237      40.476168439                18                 0      41.382193842
     m1k15                 x                 x                18       0.256389076                17              1119      41.407864524                18                 0      46.872342511                17               116      40.965464779                18                 0      41.527550831
     m1k16                 x                 x                18       0.250755937                17                 2      44.054155258                18                 0      45.033639226                17                84      45.243410738                18                 0      43.764332574
     m1k17                 x                 x                18       0.374503134                17               114      45.239657261                18                 0      46.041797776                18               546      42.600044751                18                 0      42.086691983
     m1k18                 x                 x                18       0.271348114                18                10      43.667647411                18                 0      52.572142209                18               880      44.687406774                18                 0       46.11373815
     m1k19                 x                 x                18       0.307287889                18                44      47.254908238                18                 0      47.356393845                17                26       48.44130801                18                 0      47.440214202
     m1k20                 x                 x                18       0.323016073                18               140      49.998386995                18                 0      46.855547954                18               512      48.317041514                18                 0      48.516870258
      m2k1                 x                 x                 8       0.040382448                10                12      28.676340008                10                38       29.09268704                 7               198      21.541353688                 8                 0      21.521061014
      m2k2                 x                 x                15       0.080361607                14               123      34.718141717                15                 0      34.558306934                12               237      24.367064461                15                 0      25.041155663
      m2k3                 x                 x                19       0.097500608                17              5035      36.766119553                19                 0      39.147668083                13                69      29.311644655                19                 0      29.697003172
      m2k4                 x                 x                19       0.122986462                20             34765      39.717808409                21              1928      41.368468344                18               489      32.159224248                20                 8      32.406482642
      m2k5                 x                 x                22       0.143771379                21                57      42.311429906                24             10595      44.568686793                20               150      35.391430509                22                 0      35.966724584
      m2k6                 x                 x                23       0.179181374                25              9420      45.487624825                24                13      46.766118494                19                19      38.277919276                23                 0      38.307985624
      m2k7                 x                 x                24       0.203848956                26               175      46.819894735                24                 0      44.176690527                23              1335      41.666715299                24                 0       41.99135739
      m2k8                 x                 x                26       0.235483434                28                94      53.771287093                29             12831      53.330648894                25              1629      45.120384882                27                 2      44.923495553
      m2k9                 x                 x                27       0.270656742                29               191      52.385924032                29                73      56.000914091                27               195      47.569083369                27                 0      47.415046535
     m2k10                 x                 x                28       0.292116465                29              1848      53.413036142                29                28      57.708925055                27               197      54.227984448                28                 0      53.403567246
     m2k11                 x                 x                30       0.334293859                31               109      57.818947097                30                 0      59.696122327                27               517      59.857814815                30                 0      57.209726224
     m2k12                 x                 x                30       0.366897443                30              8476      61.210523653                31                84      61.752461291                29               344      61.007039025                30                 0      62.056439863
     m2k13                 x                 x                31       0.392666914                31              7640      63.106077875                31                 0       62.13901037                29               334      64.354949113                31                 0      64.165538141
     m2k14                 x                 x                32       0.408268047                32               158       66.34274298                32                 0      68.616573979                28               319      69.322597171                32                 0       69.84070936
     m2k15                 x                 x                32       0.447984382                30                28       63.66587664                32                 0      67.321691334                30               337      74.510830367                32                 0      74.859753847
     m2k16                 x                 x                32       0.486657784                31              6404      71.867183391                32                 0      71.307385304                30               224      78.433676473                32                 0      78.687527992
     m2k17                 x                 x                32       0.529772429                31                37      73.994738273                33               642       74.89614302                31                76      78.609555567                33               188      77.458232872
     m2k18                 x                 x                32       0.555252017                33               669      75.130284501                33               810      72.682466674                32                74       83.73299965                33                45      83.926315171
     m2k19                 x                 x                32       0.581218066                32                15      75.144090335                33              2798      75.541994284                31               108      88.232745818                32                 0      90.571928082
     m2k20                 x                 x                32       0.622482159                32             13681      77.374356419                32                 0      80.108215291                32               401       90.64303238                32                 0      91.416692677
      m3k1                 x                 x                12       0.063498678                14                65      38.936427176                13               153      35.715529405                10                52      26.558376532                12                 0      26.475037921
      m3k2                 x                 x                21       0.100545128                21              2756      41.141372499                21                 0      42.256903998                17               107       31.36673333                21                 0      30.413452523
      m3k3                 x                 x                26       0.134634882                26             28225      45.060505415                27              1334      47.348565394                20              1663      36.608083682                26                 0      37.173444763
      m3k4                 x                 x                28       0.197268574                29             28200      48.960471615                31                24      53.013672202                23               573      40.773466484                30                 0      41.198313474
      m3k5                 x                 x                33       0.216477551                32             21122      52.941463167                34                52      59.134682212                29               904      46.101454566                33                 0       46.58212285
      m3k6                 x                 x                33       0.261964933                35              1313       59.77851979                36              9086      61.580208939                32               871      52.060906913                33                 0      51.803617265
      m3k7                 x                 x                34       0.303270079                36               756      61.686513708                37              1312      62.488121115                30               404      59.520135634                34                 0      59.009699164
      m3k8                 x                 x                38        0.34811016                40             13912      66.341527471                39                35      70.261630123                34              1423      64.662657138                38                 0      63.975170132
      m3k9                 x                 x                40       0.391832462                42              3875      72.412154196                42                57      71.295811649                35               737      67.076543139                40                 0      69.033391639
     m3k10                 x                 x                41       0.436182789                42             12682        76.7827032                42                43      77.917673817                35               123      74.666074974                42                22      75.031630741
     m3k11                 x                 x                38       0.468442043                43             19899      77.650042856                42             26571      78.313954597                38               624      83.201520019                39                54      82.770105076
     m3k12                 x                 x                42       0.527531759                43              1321      80.035973912                43             18147      81.210259585                38               648      84.621174423                43                 4      87.465044123
     m3k13                 x                 x                43       0.557072013                44              4430      83.225716077                44              8550      88.051025953                41               369      89.038897372                43                 0      87.991450891
     m3k14                 x                 x                44       0.611529009                45               213      93.714936337                46                24      93.750114087                42               975      96.239856518                44                 0      98.179014733
     m3k15                 x                 x                45       0.678394718                45               155      99.745557611                45                 0       90.72823522                43               462     104.865781617                45                 0     104.367794416
     m3k16                 x                 x                45       1.386979723                46                59      100.75562498                45                 0      98.754118861                41              1846     111.023775548                45                 0     110.989146741
     m3k17                 x                 x                45       0.754840804                44              9909     101.952808415                46              1736     104.552621259                43                93     114.527420539                45                 0     115.548445105
     m3k18                 x                 x                45       0.806975963                46              2144     107.153504406                45                 0      103.09725862                43               999     119.167787962                45                 0     117.954861478
     m3k19                 x                 x                45       0.843408098                42                78     105.176897965                45                 0      109.13435458                44              1265     129.115178914                45                 0     127.345225624
     m3k20                 x                 x                44       0.887477117                46               685     114.789895353                46              8489     115.617615227                44               895     133.758254821                45               133     136.589798953
      m4k1                 x                 x                16        0.08385051                17               395      41.497750002                17               938      42.578228778                14                85      30.527177253                16                 0      30.042488129
      m4k2                 x                 x                25       0.134766575                25              1776      49.197375178                27                15      48.164967715                20               197      36.717391215                25                 0      36.141567134
      m4k3                 x                 x                34       0.176839697                31             41696      53.138867364                34                 0      55.013619545                26               412      43.315397236                34                 0      44.827838341
      m4k4                 x                 x                37       0.231029026                38                94      60.176119827                40                56      63.027213071                28               292      50.406149687                37                 0      50.947646559
      m4k5                 x                 x                41       0.287776946                42              5666      63.907929782                44               274       66.82284248                32               833      58.558852272                41                 0      59.260338633
      m4k6                 x                 x                44       0.319430887                45             18802      72.957613218                47             24643      72.799476104                36               483      65.000129995                44                 0      63.535257141
      m4k7                 x                 x                46       0.386287013                49             26711       82.36587414                49              4280      84.648942977                41               683      73.615406343                46                 0      73.750218809
