       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m18k1                 x                 x                59        0.40376142                59              7145      98.680047028                60                13      96.729381031                29                19      68.152467757                59                 0      68.061371358
     m18k2                 x                 x                69       0.325307446                76             23325      123.87075721                77             35667     112.164230272                46               300      92.815832588                69                 0      93.689267323
     m18k3                 x                 x                76       0.362551873                79             16568     130.671465767                83             37519     130.022416209                58               148     121.601416241                76                 0     122.227985434
     m18k4                 x                 x                79       0.341948298                83             12428     150.059945857                83             28401     150.354639999                66               451      148.42360579                79                 0     149.415160328
     m18k5                 x                 x                82       0.403071135                83              7966     158.246750335                83              1060     164.022110021                66              1104     177.821532671                82                 0     176.444645262
     m18k6                 x                 x                81       0.449559716                82             11727      171.98138457                83               763     183.632108465                74               657     207.233871098                81                 0     208.509708741
     m18k7                 x                 x                81       0.540693711                83              2236     192.890476778                83               250     196.446031034                73              1264     236.276754888                81                 0      236.08427658
     m18k8                 x                 x                83       0.667007146                83             10611     208.143000714                83                 0      208.01639481                73               172     266.792690177                83                 0     263.714962245
     m18k9                 x                 x                82       0.630176065                83               506     233.886919968                83                 8     219.961628597                73               953     295.667811402                82                 0     290.964957035
    m18k10                 x                 x                81       0.696444651                83              1379     233.182428978                83              1624     245.610949856                75               724     328.103777853                81                 0     324.406342205
    m18k11                 x                 x                81       0.784049016                83             28371     253.403011778                83               790     255.081919616                79              2298      352.62634429                81                 0     350.603029869
    m18k12                 x                 x                81       0.855931833                83               459     274.344325554                83             10281     266.534903656                78               517     375.620680351                81                 0     376.390708622
    m18k13                 x                 x                81       0.902722429                83               709     284.572719801                83              6423     296.842829785                77               176     401.208566722                81                 0     400.869301229
    m18k14                 x                 x                81       1.084760456                83               319     318.817312324                83               583     297.778893595                77               268      434.91580756                81                 0     422.176929599
    m18k15                 x                 x                81       1.041637024                83              1003     340.558277887                83              1633     326.763317073                79              1017     457.077933944                81                 0     438.527919358
    m18k16                 x                 x                81       1.091984923                83                17     339.841170366                83              4977     337.553150895                79              3398     480.938562988                81                 0     457.862963059
    m18k17                 x                 x                81       1.151867932                83                35     377.310296492                83               860     353.821589534                80              1365     504.687350487                81                 0     468.201153451
    m18k18                 x                 x                81       1.234076031                83               340      378.38443517                83               641     350.523683386                79              2152     527.173335308                81                 0     482.710975871
    m18k19                 x                 x                80       1.247383198                83                63     413.401847667                83               815     371.506058945                79              2561      533.34344714                80                 0     499.205851265
    m18k20                 x                 x                80       1.325973983                83                55       401.2727095                83                29     373.721908591                79              2985     569.548805802                80                 0     504.995724841
