       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m11k1                 x                 x                38       0.429327013                39               269      69.571614609                39                 7      70.881990139                20                71       56.86117581                38                 0      57.520630665
     m11k2                 x                 x                58       0.551465658                62              2737      94.468753881                63             11015       96.61293332                42               213      74.374145676                58                 0      76.404665925
     m11k3                 x                 x                75       0.521413273                76             10612     109.012670784                79                68     114.648546485                57               556      93.619894969                75                 0      94.371829862
     m11k4                 x                 x                81       0.496198705                86             41843      119.63192845                93             24767     130.144105583                67               174     117.515769599                81                 0     113.631817218
     m11k5                 x                 x                91       0.639313534                98             10291     143.445768512               100             29616     149.128489979                75               787     134.903485299                93                 6      131.04671707
     m11k6                 x                 x                97        0.73250325               101               972     170.066499458               104              5115     162.951652031                79              1046     150.611616215                97                 0     147.750788266
     m11k7                 x                 x                99       0.767698985               106              1815     183.866076071               108             43054     181.490133787                85               475     170.764900069                99                 0     174.255031337
     m11k8                 x                 x                96       0.917889011               104              3840     191.437198007               107             29221      192.74067151                91               396     195.392446583                96                 0     197.255958992
     m11k9                 x                 x                99       1.009741251               102              1614     196.604685743               106              5248     211.875823418                89               414     219.927871266                99                 0     221.318562047
    m11k10                 x                 x                95       1.074551736               104               621     218.170818834               105              3507      222.64769171                93               982     240.366558626                95                 0     237.952326731
    m11k11                 x                 x               100       1.197491429               106             42608     223.682977435               107               262     237.263826257                97              1215     265.140271851               100                 0     267.110944083
    m11k12                 x                 x                97       1.283736598               108                87     256.818528447               107              7303     255.095511837                97               571     289.047812923                99                44     287.873590975
    m11k13                 x                 x                98       1.400037617               104                32     259.487683463               108               178     272.374128298                98               215     312.204026899               102                32     312.334220378
    m11k14                 x                 x                98        1.49067956               107               525     278.527536823               108               168     279.763425404               101              1677     332.946618449                98                 0      333.03210685
    m11k15                 x                 x                92       1.659047916               108               134     293.843364155               108              1076     300.808626929               100               282     355.335567914                99               197      356.83352507
    m11k16                 x                 x                87       1.752981658               108                69     310.131216942               108                47     314.223205831               101              1289     369.756852947               101               685     376.377896595
    m11k17                 x                 x                87       1.872729146               107                58     322.951978251               108               170     321.806545007               102              2427      395.38524186               102              1187     391.082857104
    m11k18                 x                 x                87        1.94767403               108               204     333.881745199               108                50     351.795296215               102              1976     409.862028336               105               366     415.046720487
