       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m16k1                 x                 x                57       0.567508238                58              3621      97.785375794                58               475     103.843299208                38               430      70.492991604                57                 0      69.848829117
     m16k2                 x                 x                90       0.683129432                87             13835     129.626664723                94               849     135.193412097                58               302     100.604643186                90                 0     100.182908771
     m16k3                 x                 x               103       0.602039661               106              7635     154.257574326               110              1083     158.388734509                69               945     128.081943491               103                 0     131.928112511
     m16k4                 x                 x               114       0.683338562               124              5434     181.889181828               124             10107     184.090505371                86               252     158.482356092               114                 0     158.597510086
     m16k5                 x                 x               121       0.804554167               127             37270     197.317219211               126             19946     205.022972581                90              1280     189.752197903               121                 0     190.259436537
     m16k6                 x                 x               124       0.862011622               126             11009     219.052607441               130             15921     221.396970078               102               576     225.369176769               124                 0     227.027900745
     m16k7                 x                 x               125       1.064576899               129              7750     232.541154061               128             13666     239.115284252               113               296       248.0397864               125                 0     245.349631043
     m16k8                 x                 x               123       1.191452412               128              5444     261.128729336               130              6041      254.04484495               106               361     283.459551946               123                 0     280.441015732
     m16k9                 x                 x               124       1.348280969               131             11031     280.520943873               131             27543     276.811420553               113               578      313.34035263               124                 0     314.989043761
    m16k10                 x                 x               121       1.429251116               130             21951     294.325224837               130             11283     290.195050415               114              1173     348.456670347               121                 0     350.756579747
    m16k11                 x                 x               123       1.608739361               130             22217     324.875250362               129             13589     329.501923447               116              2038     383.575233161               123                 0     382.625658843
