       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m9k1                 x                 x                38       0.736847664                36              1040      75.720542387                38                 0      83.392330024                21               110      57.912252407                38                 0      61.226294445
      m9k2                 x                 x                69       1.141229182                60              3065      93.875395311                69                 0      103.64200851                34                 2      73.721655077                69                 0      73.164376562
      m9k3                 x                 x                92       1.448222032                81             45591     112.818679867                92                 0     122.381917699                56               364      94.142526275                92                 0      96.957446588
      m9k4                 x                 x               109       1.635626566                99             49686     124.985876784               109                 0     160.578265483                66               114     114.283452648               109                 0      114.51347679
      m9k5                 x                 x               127       2.050044742               106             10180      150.75827512               127                 0     168.278514639                81              1274     132.501457445               127                 0     132.263749219
      m9k6                 x                 x               143       2.347359077               120             47173     171.396074164               143                 0     179.703951281                89               205      146.73886293               143                 0     146.401989725
      m9k7                 x                 x               159       2.833936525               131              5252     178.209606339               159                 0     196.723868981                99               905     160.877278599               159                 0     161.934745168
      m9k8                 x                 x               165       3.308039264               146              5170     198.553364781               166                49      212.02625558               111               198     176.930379998               165                 0     177.657831012
      m9k9                 x                 x               174       3.525363522               153              6418     213.148507445               175              2767     224.481787013               114               465     196.408450068               174                 0     190.549664307
     m9k10                 x                 x               182       4.018957457               162             14413     214.870867795               184             23999     236.987105027               123               261     214.289696402               182                 0     215.519115107
     m9k11                 x                 x               189       4.372269928               159              6959     236.329180373               190                21     247.998379768               136               513     239.642350087               189                 0     234.637528879
     m9k12                 x                 x               196       4.808366554               176               561     250.309266161               197                22     282.424550153               135              1008     252.279453184               196                 0     250.759386551
