       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 3        0.02902169                 3                 0      25.704992979                 3                 0      24.903690229                 3                46       18.88277172                 3                 0      18.652029378
      m1k2                 x                 x                 5       0.011656491                 5                 0      26.389145508                 5                 0      26.859588898                 5               138       20.00477775                 5                 0      21.127153605
      m1k3                 x                 x                 6       0.012076248                 6                 1      27.751719454                 6                 0      28.021408563                 6               131      21.876818784                 6                 0      21.722661426
      m1k4                 x                 x                 7       0.010542662                 7                 1      29.373963286                 7                 0      28.703460072                 6                23      24.132984653                 7                 0      23.198113939
      m1k5                 x                 x                 8       0.011713297                 8               144      29.474940959                 8                 0      28.596166936                 8                74      23.967194296                 8                 0      23.859796636
      m1k6                 x                 x                 9       0.015225856                 9                20      30.690353797                 9                 0      31.233617949                 9               710      25.845566665                 9                 0      25.822412652
      m1k7                 x                 x                10       0.017674077                10               272      31.661018301                10                 0      31.768220132                10                23      27.605895878                10                 0      27.710079283
      m1k8                 x                 x                11       0.019878657                10                56      33.195674433                11                 0      33.073764554                11              1059      28.742188948                11                 0      29.216791808
      m1k9                 x                 x                12       0.027304508                12                88      33.682012441                12                 0      33.278988328                11               101      29.817142477                12                 0      29.457660264
     m1k10                 x                 x                13       0.023657823                13              9708      33.591255879                13                 0      35.453450566                12                18      30.412479422                13                 0      30.751919334
     m1k11                 x                 x                14       0.026566203                13               100      36.652608168                14                 0      36.290667171                12                67      31.887107113                14                 0      31.627761534
     m1k12                 x                 x                14       0.028373779                14               294      37.076056887                14                 0      37.008207507                12                62      34.267420568                14                 0      33.149429398
     m1k13                 x                 x                14       0.029979704                14                55      36.594853892                14                 0      35.232637912                13               235      33.157723205                14                 0      32.970950033
     m1k14                 x                 x                14       0.031062152                14                32      36.948473435                14                 0      38.255604931                13               109      35.352027653                14                 0      35.054155144
     m1k15                 x                 x                14        0.03526781                14                60      39.435295179                14                 0      39.403793068                14               851      36.964226103                14                 0       36.45287752
