       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m20k1                 x                 x                91        1.36898364                91               323     186.328250829                95               672     197.916660467                51               112     128.811382977                91                 0     131.062639359
     m20k2                 x                 x               125       1.694443845               118             11144     217.522636241               136              2065      240.08515971               104               323     172.562319329               125                 0     167.359052608
     m20k3                 x                 x               136       2.093023023               146              3858     272.835030841               151             40676     288.703785189               113               362     212.035410384               137                40     212.603457934
     m20k4                 x                 x               146       2.521203159               150              3393      305.44644939               154             14300     343.982972607               122               340     261.063810435               146                 0     259.637151355
     m20k5                 x                 x               151       2.969104056               153               509     369.025724335               155               843     373.199807629               142              1004     309.970714586               151                 0     311.148460123
     m20k6                 x                 x               156       3.570474012               153              1865     396.306679307               156                 0     424.747758436               141               259     362.564425275               156                 0     337.077916336
     m20k7                 x                 x               156       4.108778047               154              2336     479.210277413               156                 0     467.269646893               147               932     407.681829397               156                 0     411.120986879
     m20k8                 x                 x               156       4.695159033               154               719     508.431585593               156                 0     545.875401907               144               507     462.216779819               156                 0     448.773503966
     m20k9                 x                 x               156       5.175493925               155                97     558.747869118               156                 0     582.692148588               149              1667     511.373131682               156                 0     513.295366478
    m20k10                 x                 x               156       5.552940993               156               922     607.854228861               156                 0     647.658317358               153               729     562.708115327               156                 0      538.39164489
    m20k11                 x                 x               156       6.101265499               156                88      653.73862726               156                 0     694.044219938               152              1418     623.926090085               156                 0     618.637368705
    m20k12                 x                 x               156       6.729265812               155                59     712.634448154               156                 0     737.905345645               154               614     685.525565589               156                 0     681.860585842
    m20k13                 x                 x               156        7.27704397               155                27     750.028254097               156                 0     789.005956265               154              1029     726.516824305               156                 0     653.009042742
    m20k14                 x                 x               156       7.511868825               155                35     785.036110172               156                 0     794.560870561               153              1053     788.669699742               156                 0     707.806791184
    m20k15                 x                 x               156       8.196583012               156                25     847.130141976               156                 0     869.756221702               154               716     854.505116516               156                 0     802.896821048
    m20k16                 x                 x               156       8.250186929               155                53     916.410627031               156                 0     917.619957311               153               831     926.021253373               156                 0     928.520204403
    m20k17                 x                 x               156        9.53751328               156                52     959.562345076               156                 0     974.446385971               155              1270     970.455209645               156                 0     942.993129358
    m20k18                 x                 x               156       9.432963398               156                15    1013.651083358               156                 0    1019.538651376               154              1961    1016.951318037               156                 0     1041.01116783
    m20k19                 x                 x               156       9.853438951               156                13    1072.158729326               156                 0    1067.003615645               155              2970    1080.636052409               156                 0    1044.542985033
    m20k20                 x                 x               156       10.47397103               155                12    1090.105367952               156                 0    1096.451763118               155               584    1152.686477749               156                 0     1135.38394647
