       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 4       0.038025827                 4                 2      24.339855837                 4                 0      24.526646185                 3                 4      16.930589252                 4                 0      16.799410967
      m1k2                 x                 x                 6        0.03661013                 6                 0      25.454247131                 6                 0      25.747742897                 6                14      18.460465189                 6                 0      18.192272307
      m1k3                 x                 x                 8       0.017706892                 7                 0      25.515053228                 8                 0      27.468873468                 8               185      20.310303474                 8                 0      20.735798222
      m1k4                 x                 x                 8       0.019313242                 9              7673      28.805563338                 9              6130      28.003978323                 8                45        21.6527909                 9                 2      21.935550869
      m1k5                 x                 x                 9       0.019428871                 9              3403      28.745440856                10                19      29.324870383                 9                34      21.933972209                10                 1      22.414699937
      m1k6                 x                 x                10       0.024252302                11                57      29.549345769                11                97      29.994983364                11                92      24.574213542                10                 0      24.438846641
      m1k7                 x                 x                11       0.027591412                12                83      31.475308965                12                67      31.703051527                10                43      27.047993176                11                 0      26.699036443
      m1k8                 x                 x                12       0.031792014                13              4236      32.745494275                13                38      33.122411103                11                10      27.593021738                12                 0      28.417241315
      m1k9                 x                 x                13       0.036875565                13                37      34.108941502                13                 0      33.373275095                13              1363      28.819699307                13                 0      29.975367274
     m1k10                 x                 x                13       0.039464374                13              1716      35.172453642                13                 0      35.566833004                13               373      30.989096525                13                 0      31.188241272
     m1k11                 x                 x                13       0.042988483                14                52      36.301730979                13                 0      36.174083257                13               231      33.565727229                13                 0      31.780004201
     m1k12                 x                 x                13       0.046560315                13                47       36.43476534                13                 0      36.216963797                12               216      33.687441505                13                 0      33.429894568
     m1k13                 x                 x                13       0.052326868                13                23      38.168906469                13                 0      38.142702493                14                20      35.152831748                13                 0      35.216436662
     m1k14                 x                 x                14       0.052175082                14                39      37.508988266                14                 0      38.911399608                13                81      36.621371623                14                 0      36.465668784
     m1k15                 x                 x                14       0.057460001                14               105      41.175759748                14                 0      39.622180845                13               200      38.673396016                14                 0      36.767528481
