       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m20k1                 x                 x                30       0.098457505                30              4033      61.927136483                30                 0      62.128253042                20               323      55.166098483                30                 0      53.598055671
     m20k2                 x                 x                44       0.055680204                46              1420      78.363169506                48              5013       82.15577152                29                71      80.335250072                44                 0      77.856199714
     m20k3                 x                 x                52       0.086440444                55               272      94.227494081                55             20296      95.415715556                37               102     104.052114812                52                 0     102.448434233
     m20k4                 x                 x                51       0.097629576                56             13896      96.118728862                56               551     100.161661434                40               100     122.569413496                51                 0     125.468781832
     m20k5                 x                 x                51       0.055652053                57              8803     101.407321198                56                18     103.140147706                48               140     144.241648908                52                 0     135.795380181
     m20k6                 x                 x                53       0.061903527                57             16207     106.784227266                57              7871     106.525818125                49               276      161.43851105                53                 0     154.692001781
     m20k7                 x                 x                54        0.06738005                57             42191     109.068318459                57              7655     109.077871844                49               763     177.795967013                54                 0     162.974116484
     m20k8                 x                 x                54       0.077407768                57               531     112.844630481                57               437     110.253289168                52               607     194.304274738                54                 0     172.770145236
     m20k9                 x                 x                54       0.081202979                57             17054      115.57583888                57                16     111.704495321                51           2514915     214.398462406                54                 0     175.447470832
    m20k10                 x                 x                54       0.088024624                57                23     118.387504985                57             13160      111.15464072                52           3945309     216.996124292                54                 0     186.759117137
    m20k11                 x                 x                54       0.092336049                57               292     122.648367738                57              1143     112.636045182                55           4511006      232.82856098                54                 0     188.996648653
    m20k12                 x                 x                54        0.09128762                57              5886     112.753810553                56                12     115.675209624                55           3741269     236.828957616                54                 0     195.473565815
    m20k13                 x                 x                54       0.111910834                57                28     122.094729147                57               371     115.979396666                55           3555227     242.102784622                54                 0     193.979412319
    m20k14                 x                 x                54       0.134193305                57                38     124.300586807                57                16     118.982675127                55            629965     241.443979591                54                 0     195.785824152
    m20k15                 x                 x                54       0.115776454                57                20     128.944476963                57               268     121.179292194                56           3993437     250.462183215                54                 0     205.380274852
    m20k16                 x                 x                54       0.130678687                57              1494     125.661141288                57               128     119.943188872                57           2183166     255.612175437                54                 0     203.662403879
    m20k17                 x                 x                54       0.134415732                57                29     126.926385685                57                14     117.980747753                57           4713243     263.494160355                54                 0     209.748127727
    m20k18                 x                 x                54        0.13987871                57                51     126.232230918                57                12     120.773773107                57           4710845     260.273769337                54                 0     205.481376255
    m20k19                 x                 x                54       0.145481051                57              1438      128.87470011                57              9208      117.79531167                57           4407891     264.556238743                54                 0     207.838188818
    m20k20                 x                 x                54       0.148527689                57                37     131.421771465                57                10     118.028420787                57           4372758     262.739433221                54                 0      201.08104492
