       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m16k1                 x                 x                64       0.943306209                57              2338     101.177442242                64                 0     111.375805925                34                57      91.352240022                64                 0      94.446799939
     m16k2                 x                 x               112       1.681796056                98             26502     149.047678037               112                 0     164.617284489                60               107     124.903410203               112                 0     120.095461692
     m16k3                 x                 x               144       1.995619025               127             19091     184.631800826               144                 0     187.051758827                84               332     160.668050118               144                 0     156.649580484
     m16k4                 x                 x               171       2.559802357               152             34649     208.933861144               171                 0     232.661817855               100               266     191.600604244               171                 0     190.855474447
     m16k5                 x                 x               188       3.191378462               174             22927     236.637104994               191              2505     258.335465708               121               125     221.728995838               188                 0     221.258582281
     m16k6                 x                 x               206       3.633541305               189             17682     250.387189964               206                 0     288.045457065               143               251     255.521670978               206                 0     249.898268799
     m16k7                 x                 x               224       4.255040107               202             32555     307.842011992               228              6311     308.534417169               144              1015     284.731025652               224                 0     281.047676093
     m16k8                 x                 x               230       4.781982511               213             22357     337.315170499               233             32211     343.032848752               166               268     310.660335921               230                 0     312.996426105
     m16k9                 x                 x               244       5.201514817               217             26049     358.592087385               246             19885     357.998712325               176              1913     345.886676064               244                 0     344.627275603
    m16k10                 x                 x               253       5.722556164               231             10582     1375.73123086               255              1713     344.390883904               184               338     323.032419249               253                 0     336.313967502
    m16k11                 x                 x               258       5.227915587               237              3279     373.009882437               258                 0     365.767299753               187              1632     376.232510028               259                 2      382.62425684
    m16k12                 x                 x               260       5.990782052               243             23746     392.125474438               261              1305     378.345843983               197               386     404.485950063               260                 0     413.820857677
    m16k13                 x                 x               263       6.208120345               250             15850     413.208889748               264              5327     446.725746121               201               236     444.144979637               263                 0     438.060072315
    m16k14                 x                 x               266        7.19849195               251               456     442.312354885               266                 0     446.363277633               207              2179     484.050468763               266                 0     492.099613239
    m16k15                 x                 x               267       7.033514529               257             10144     445.038645381               267                 0     449.601811787               213              1831     514.543083147               267                 0     509.053107696
    m16k16                 x                 x               269       7.545222152               254             22381     508.931132057               269                 0     492.694254273               215               783     531.602053743               269                 0     535.067220498
    m16k17                 x                 x               272       8.783793433               258             26825     529.338211542               272                 0     539.209368556               221              1405     546.313629316               272                 0     535.834442413
    m16k18                 x                 x               273        8.01765581               254             46926     536.711907036               273                 0      541.91526782               226              1086     559.584475001               273                 0     573.630952361
    m16k19                 x                 x               274        8.61721904               262             41509     571.711919424               274                 0     574.545563856               231              1689     610.846143785               274                 0     624.327390326
    m16k20                 x                 x               273       9.026846494               259             28825     588.214787348               273                 0     578.187148964               233              1896     632.883515038               273                 0     628.114932826
