       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m11k1                 x                 x                46       0.838620244                42               717      82.488123265                46                 0        86.8790681                26                52      70.152200634                46                 0      68.160302988
     m11k2                 x                 x                82       1.373184107                74             13346       105.2413638                82                 0     117.887858109                39               274      87.718797104                82                 0      84.607638462
     m11k3                 x                 x               108       1.430406866                94             10423     123.839992437               108                 0     150.539373171                60                45     110.835707149               108                 0     112.666802669
     m11k4                 x                 x               129        2.32632329               112             30465     159.431918548               129                 0     169.393734478                79               217     132.006441868               129                 0     133.376111225
     m11k5                 x                 x               147       2.303692277               130             35161      176.52590109               148             11505     189.856754104                88               478     156.027907802               147                 0     153.308826313
     m11k6                 x                 x               163       2.726565354               149             29561     189.702711978               163                 0     204.116641161               101               462     165.660096406               163                 0     167.891084828
     m11k7                 x                 x               179       3.192747118               160             17996     213.065520684               179                 0     220.955243493               117              1219     186.769943275               179                 0     187.711890655
     m11k8                 x                 x               186       3.682596263               165              9651     228.271953655               188             10655       232.0821584               119              1355     210.007723102               186                 0     213.857266922
     m11k9                 x                 x               197       4.130177318               174             45275     228.054028073               199              2203     266.492283027               134              1281     228.682084515               197                 0     230.634920311
    m11k10                 x                 x               206       4.471406229               182              5340     257.183787328               208              1732     282.738299725               135               853     245.916761217               206                 0     247.445799311
    m11k11                 x                 x               215       5.037208804               193              3881     300.210326309               216               128     306.709208148               145              1314     273.541958602               215                 0      273.53759112
    m11k12                 x                 x               221       5.143042907               200             17732     310.510512047               222                36    1273.020535447               154              1056     257.014528067               221                 0     255.632037424
    m11k13                 x                 x               227       5.067962083               202             24950     274.211180519               227                 0     284.162545245               168               629     277.925858358               227                 0     273.216028878
    m11k14                 x                 x               230       5.151032968               204               678     313.356565515               230                 0      305.13643965               167               563     289.737355515               230                 0     297.852681062
    m11k15                 x                 x               232       5.707442381               214             15139     331.758309361               232                 0     326.125690702               169              1620      306.07690323               232                 0     322.690573316
    m11k16                 x                 x               234       6.117461898               210             33034     340.513541801               234                 0     356.581729469               174              1801     339.518509765               234                 0      339.71027501
    m11k17                 x                 x               237       6.791413308               221              7413     350.957642097               237                 0     363.115242786               188              1182     361.888229611               237                 0     365.037652739
    m11k18                 x                 x               238       7.545778545               222               353     404.344682957               238                 0     378.968542937               185              1156     395.871439265               238                 0     395.406430745
    m11k19                 x                 x               239       6.909228881               218              5934     412.887915056               239                 0     391.276704571               189              1141     405.187200388               239                 0     396.799798859
    m11k20                 x                 x               236        6.89071797               222             21487     388.543395492               236                 0     379.848908873               195              1394     403.398889776               236                 0      410.90199693
