       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 2       0.012113674                 2                 0      23.192212571                 2                 0      22.508450631                 2                13      16.415441979                 2                 0      16.588257069
      m1k2                 x                 x                 4       0.003607071                 4             29563      24.782275455                 4                 0      24.245757215                 3                62      16.887663397                 4                 0      16.587753134
      m1k3                 x                 x                 5       0.003552041                 5                14      23.843255811                 5                 0      23.004834726                 4               182      16.840483422                 5                 0      17.635793883
      m1k4                 x                 x                 6        0.00294447                 6             21887      27.579856799                 6                 0      27.988080085                 6               251      21.410744578                 6                 0      21.522050561
      m1k5                 x                 x                 7       0.003483553                 7                10      28.449207502                 7                 0       28.97596408                 7                65      22.726134328                 7                 0      21.904237563
      m1k6                 x                 x                 8       0.004016381                 8                 9      27.946572593                 8                 0       29.33155939                 7               496      22.749902755                 8                 0      24.266577707
      m1k7                 x                 x                 8       0.003253248                 8                76      29.587426069                 8                 0      30.677650503                 7               721      22.771551983                 8                 0      24.239930339
      m1k8                 x                 x                 8       0.003503993                 8               149      29.619768601                 8                 0      29.325651267                 8               606      23.889970994                 8                 0      23.365147831
      m1k9                 x                 x                 8       0.003311201                 8                 0      27.761714279                 8                 0      30.467091435                 8                72      25.970255588                 8                 0       25.78982849
     m1k10                 x                 x                 8       0.003974151                 8                 0      30.544161171                 8                 0       30.88499214                 8                56      27.172251885                 8                 0      26.927985383
     m1k11                 x                 x                 8       0.004447729                 8                10      30.333580341                 8                 0      30.877173615                 7               106      28.718208606                 8                 0      28.213031573
     m1k12                 x                 x                 8       0.004772112                 8                 3      30.455520443                 8                 0      30.706127637                 8               306      29.154777177                 8                 0      28.972301596
     m1k13                 x                 x                 8       0.004640157                 8                 4      30.061223567                 8                 0      32.573427564                 8               861      30.612672437                 8                 0      30.350930148
     m1k14                 x                 x                 8       0.005434508                 8                 0      31.992671366                 8                 0      31.282861088                 8                 9       31.74705066                 8                 0      31.274182917
     m1k15                 x                 x                 8       0.005640483                 8                 0      32.026258554                 8                 0       31.98382099                 8               112        32.3291564                 8                 0      30.328410542
     m1k16                 x                 x                 8        0.00612988                 8                 1      32.217558777                 8                 0      32.019680914                 8                24      33.018864864                 8                 0      31.671605694
     m1k17                 x                 x                 8       0.006396746                 8                 1      31.471911267                 8                 0      32.668901132                 8                58       34.29422586                 8                 0      31.296672695
     m1k18                 x                 x                 8       0.006294273                 8                 0       32.47005721                 8                 0      32.357891234                 8                 3      33.225968965                 8                 0      30.210797744
     m1k19                 x                 x                 8       0.006994222                 8                 0      31.793934422                 8                 0      33.253188187                 8               258      33.095827251                 8                 0      31.676808355
     m1k20                 x                 x                 8       0.007140369                 8                 3      32.759034623                 8                 0      32.277655724                 8               317      33.123279759                 8                 0      30.381462791
     m1k21                 x                 x                 8       0.007313729                 8                 0      31.061236225                 8                 0      31.052179616                 8                25      33.095252622                 8                 0      30.228946742
     m1k22                 x                 x                 8       0.011345875                 8                 1      31.100416203                 8                 0      34.556462677                 8                46      33.774453005                 8                 0      30.969357253
     m1k23                 x                 x                 8       0.008334849                 8                 0      31.700598502                 8                 0      32.478748915                 8                 3      32.794607295                 8                 0      30.331092115
     m1k24                 x                 x                 8        0.00847209                 8                 3      31.758540676                 8                 0      31.701439377                 8                38      32.627408145                 8                 0      30.193326067
     m1k25                 x                 x                 8       0.008535313                 8                 0      32.750477611                 8                 0      32.823797152                 8                43      32.994115749                 8                 0      29.863629071
     m1k26                 x                 x                 8       0.009122662                 8                 1      31.114411107                 8                 0      31.855843486                 8                56      32.986367254                 8                 0      31.925023651
     m1k27                 x                 x                 8       0.020281677                 8                 3      32.548250072                 8                 0      32.318529702                 8               670      31.990093059                 8                 0      29.008420799
     m1k28                 x                 x                 8       0.009940065                 8                 1      31.927038403                 8                 0      31.617989423                 8               378       32.48088353                 8                 0      30.397176086
     m1k29                 x                 x                 8       0.010330938                 8                 0      33.201636336                 8                 0      32.553471558                 8                58      33.817800388                 8                 0      30.847963719
      m2k1                 x                 x                 4       0.002202581                 4                 2      27.058083715                 4                 0      26.629672326                 3                28      20.084080046                 4                 0      20.465311608
      m2k2                 x                 x                 7       0.002723968                 7              1407       29.22647468                 7                 0      29.548061346                 6                17       22.73210895                 7                 0      22.207613014
      m2k3                 x                 x                 9       0.003189796                 9                61       31.18480101                 9                 0      31.511924187                 7               142      23.841586122                 9                 0      24.009976653
      m2k4                 x                 x                11       0.003943599                11             29931      32.219324822                11                 0      32.422481559                 8                38      25.980398969                11                 0      25.581118252
      m2k5                 x                 x                13       0.004458212                13               221      34.836178678                13                 0      34.705611198                10               843      28.206623601                13                 0      28.094362578
      m2k6                 x                 x                14       0.005063598                14               339      37.353167245                14                 0      36.460902496                10               304      30.789622208                14                 0      30.973197677
      m2k7                 x                 x                14        0.00569714                14                75      37.047244523                14                 0      36.445559404                11               127      33.451106461                14                 0      33.323672742
      m2k8                 x                 x                14       0.006240063                14                10       37.99519156                14                 0      37.829538497                12               161      35.535837116                14                 0      34.868274686
      m2k9                 x                 x                14       0.006812997                14                24      37.964822297                14                 0      37.267843538                14               288      36.389009577                14                 0      37.832534768
     m2k10                 x                 x                14       0.007486628                14                 6      39.091166705                14                 0      38.717726443                14               145      39.441617184                14                 0      39.082322557
     m2k11                 x                 x                14       0.007954551                14                 2      38.601843434                14                 0      38.773830887                12                95      43.529087134                14                 0      41.260098616
     m2k12                 x                 x                14       0.008531602                14                40      40.612701443                14                 0      37.462625551                13               602      45.163212813                14                 0      42.509349636
     m2k13                 x                 x                14       0.008641227                14                 7      38.851092063                14                 0      40.389182342                14               213      45.888566294                14                 0       43.43626033
     m2k14                 x                 x                14       0.009745981                14                23      40.633880217                14                 0       39.56017564                14                94      46.504399372                14                 0      43.565872425
     m2k15                 x                 x                14       0.010294243                14                 3      40.406557566                14                 0       38.72988048                14               108      48.808001098                14                 0      44.458337396
     m2k16                 x                 x                14       0.010928334                14                17       41.00741058                14                 0      39.847595539                14                85      49.277977449                14                 0      44.477852457
     m2k17                 x                 x                14       0.010931192                14                 7      40.062424248                14                 0      39.832841694                14               613      50.156596362                14                 0      44.398316242
     m2k18                 x                 x                14       0.012022147                14                18       40.00960238                14                 0      40.261233564                14              1295      50.579791281                14                 0      42.838569939
     m2k19                 x                 x                14        0.04594827                14                 6      39.594626561                14                 0      40.388852631                14               510      48.596051273                14                 0      43.365135931
     m2k20                 x                 x                14       0.013175077                14                 1       40.37526224                14                 0      39.679833213                14               108      49.989696098                14                 0      44.304056138
     m2k21                 x                 x                14       0.013741491                14                 7      40.194785239                14                 0       40.41588295                14               408      49.692668595                14                 0      46.280533715
     m2k22                 x                 x                14       0.014265983                14                 1      40.372567426                14                 0      40.243182747                14               464      49.350477523                14                 0      43.729157097
     m2k23                 x                 x                14        0.01476549                14                14      38.155370845                14                 0       39.57547953                14               490      49.151481408                14                 0      42.583266336
     m2k24                 x                 x                14       0.015347481                14                 9      41.940085658                14                 0      40.842186201                14                94      48.806761131                14                 0      45.056593771
     m2k25                 x                 x                14       0.015467025                14                13      40.661552572                14                 0      40.464557456                14               810      50.927658351                14                 0      44.722387122
     m2k26                 x                 x                14       0.016314312                14                15      41.110664641                14                 0      39.083297231                14              1054      48.045720167                14                 0      43.654376677
     m2k27                 x                 x                14       0.017220002                14                 1      40.425135066                14                 0      38.439114719                14              1478      53.844760349                14                 0      43.075244549
     m2k28                 x                 x                14       0.016796083                14                 7      39.871015364                14                 0       38.49036617                14              1292      49.299373515                14                 0      43.627240916
     m2k29                 x                 x                14       0.018167034                14                37      39.534461927                14                 0      41.050223219                14              1514      49.169311699                14                 0       44.43242487
      m3k1                 x                 x                 6       0.003135129                 6                 7      29.076987294                 6                 0      29.210390766                 4                25      20.926918619                 6                 0      21.304545403
