       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m20k1                 x                 x                59       0.651089868                62             33366      118.32872663                62               853     122.444263876                37                74      93.304483612                59                 0       86.57477141
     m20k2                 x                 x                71       0.661891267                73              3017     131.759901812                77              2570     145.123533518                56                78     128.830385755                71                 0      120.18063005
     m20k3                 x                 x                74       0.899177676                77               124     169.295914623                77                32     160.721221296                61               128     163.182513463                74                 0     172.751015473
     m20k4                 x                 x                77       0.932874956                77               228     193.740454763                77                 0     202.699944622                65               315     200.235056922                77                 0     207.556211479
     m20k5                 x                 x                77        1.06368468                77               263     209.938410702                77                 0     226.837363668                69               871     253.189171344                77                 0      246.86232287
     m20k6                 x                 x                77       1.211567452                77               105     244.756355605                77                 0     256.705304166                72               328     296.373173007                77                 0     292.810403167
     m20k7                 x                 x                77         1.3973201                77                72     269.094762898                77                 0     275.775001329                72               434     333.813420241                77                 0     322.764068904
     m20k8                 x                 x                77       1.509595906                77                85      307.14014597                77                 0     303.738691944                75               195     374.330159507                77                 0     364.209565335
     m20k9                 x                 x                77       1.465071101                77                 9     330.625694508                77                 0      334.72637401                76               995     421.269226232                77                 0     422.125849028
    m20k10                 x                 x                77       1.821180219                77                12     366.888803611                77                 0     359.415242144                75               785     463.821772566                77                 0     453.877871918
    m20k11                 x                 x                77       2.078014742                77                55     404.295723532                77                 0     383.516909811                75               150     504.956490869                77                 0     444.419186257
    m20k12                 x                 x                77       2.052054469                77               135     435.870611242                77                 0     428.576264954                77              2865     559.201265535                77                 0     494.932864705
    m20k13                 x                 x                77       1.940229001                77                 7     448.743549109                77                 0     466.380427838                77              1470     591.390275591                77                 0     556.344560858
    m20k14                 x                 x                77       2.318736499                77                 5     481.924143178                77                 0     462.648120974                77              1258     661.266918705                77                 0     574.449709409
    m20k15                 x                 x                77       2.486499053                77                 8     523.886811583                77                 0     490.254763494                77              1191     699.677137466                77                 0     622.725619492
    m20k16                 x                 x                76       2.640577153                77                14     558.839863505                77                 5     524.699784936                76              5883     739.777981284                76                 0     690.878126069
