       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 2       0.017143113                 2                 0      24.093234012                 2                 0      24.126463529                 2                62      18.736413972                 2                 0      18.477961861
      m1k2                 x                 x                 4        0.00924478                 4                 3      25.919312078                 4                 0      25.176370707                 3                10      18.932201288                 4                 0      19.170425995
      m1k3                 x                 x                 5       0.005945568                 5                 1      26.187183916                 5                 0      26.661288427                 4                30      21.548691186                 5                 0      21.345490729
      m1k4                 x                 x                 6        0.00574812                 6             28784       27.65904066                 6                 0      27.322114994                 5                 6      21.491386335                 6                 0      21.213290182
      m1k5                 x                 x                 7        0.00487023                 7                 4       27.45879018                 7                 0      29.169486695                 6               348      22.570937084                 7                 0      22.794526762
      m1k6                 x                 x                 8       0.005801104                 8                 1      28.961247956                 8                 0      28.800669007                 7               205      22.960221376                 8                 0      22.606107092
      m1k7                 x                 x                 9       0.006121972                 9               235        28.3262853                 9                 0      28.257328117                 9                17      25.957487094                 9                 0      25.688000441
      m1k8                 x                 x                 9       0.007278111                 9                 3      30.322000539                 9                 0      30.545438959                 8                 4      27.204510733                 9                 0      27.203983478
      m1k9                 x                 x                 9        0.00804614                 9                34      30.309267617                 9                 0      30.225304003                 9               263      27.510470173                 9                 0      27.064270346
     m1k10                 x                 x                 9       0.008849136                 9                 2      30.843108268                 9                 0      30.855806774                 9               107      27.661157753                 9                 0      28.508960151
     m1k11                 x                 x                 9       0.009288608                 9                 0      30.317643865                 9                 0      30.136892509                 9               228      28.788159913                 9                 0       28.54484994
     m1k12                 x                 x                 9       0.010199533                 9                 0      30.528212057                 9                 0      31.164580751                 9                41      27.786036032                 9                 0      28.086122663
     m1k13                 x                 x                 9       0.010172046                 9                 1      28.967196083                 9                 0      31.740272668                 9                60      30.657534425                 9                 0       31.16716286
     m1k14                 x                 x                 9       0.011749834                 9                 0      32.294053878                 9                 0      31.316538768                 9               223      32.502195299                 9                 0      32.333456711
     m1k15                 x                 x                 9       0.012181931                 9                 2      31.870806461                 9                 0      31.768716103                 9                34      31.987716194                 9                 0      32.710502263
     m1k16                 x                 x                 9       0.013372889                 9                 0      31.406837375                 9                 0      32.372071542                 9                66      33.773257355                 9                 0       34.53001742
     m1k17                 x                 x                 9       0.013893469                 9                 0      32.284869096                 9                 0      31.685753503                 9                28      34.409051036                 9                 0       34.00441629
     m1k18                 x                 x                 9       0.013817868                 9                 0      32.255631832                 9                 0      33.045388973                 9               332      35.410464093                 9                 0       35.96013695
     m1k19                 x                 x                 9       0.015320736                 9                 2      34.214473965                 9                 0      32.087831139                 9                44      35.559341936                 9                 0      35.697115026
     m1k20                 x                 x                 9       0.016063481                 9                 0      32.768193027                 9                 0      31.244475576                 9               116      33.798459381                 9                 0      35.416174467
      m2k1                 x                 x                 4       0.004059359                 4                 0       27.27629611                 4                 0      26.427854586                 3                31      19.656879003                 4                 0      19.206217217
      m2k2                 x                 x                 8        0.00544672                 8              1440       30.02039108                 8                 0      28.716078827                 5                16       23.46160722                 8                 0      23.991480826
      m2k3                 x                 x                10       0.006990803                10                 6      30.910545497                10                 0      31.337774426                 8               118      25.763003666                10                 0      23.773405127
      m2k4                 x                 x                11       0.007803466                11                47      30.558697882                11                 0       30.25217721                 9               592      26.000488543                11                 0      26.054283135
      m2k5                 x                 x                13       0.008989534                13                 6      33.259660776                13                 0      33.269285173                10                15      28.888838094                13                 0      30.314090422
