       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m12k1                 x                 x                93       3.157214244                76               192     151.277883294                93                 0     166.550486282                44               231     101.435772975                93                 0      97.284840411
     m12k2                 x                 x               156       4.567659574               125              3994     189.814744349               157                44     201.930712272               101               203     118.561114757               156                 0      119.13098978
     m12k3                 x                 x               171       5.625588417               161              7024     233.390772781               177                27     243.521373477               122               170     148.150234584               171                 0     152.980349817
     m12k4                 x                 x               192       7.521371591               175               348       250.7646716               197               141     295.122047781               137               248     184.743577891               192                 0     171.931363832
     m12k5                 x                 x               201       7.647076271               182               136     284.779239092               204                36     370.441919406               148                67     218.851665619               202                 1     222.163594091
     m12k6                 x                 x               210       10.37154457               192               175      327.66271314               210                 0     420.789272803               165               987     262.189311558               210                 0     262.243662813
     m12k7                 x                 x               209      12.706329785               189               186     362.849296437               209                 0     431.495482113               172               331     296.014200106               210                 0      291.57332091
     m12k8                 x                 x               217      12.842025077               199                95     423.805086391               218                19     466.280793516               183               836     333.782733936               217                 0     333.952312964
     m12k9                 x                 x               216      14.891589233               204               598     465.098739047               217              1581     502.758495435               184              2763     375.339635227               216                 0     382.350922488
    m12k10                 x                 x               217      17.614859418               206               441     501.785373833               218              1528      500.86626915               191               608     412.590969813               217                 0     409.461185781
    m12k11                 x                 x               218       17.86696226               210              1310     546.400384133               218                 0     545.670663643               196              1433      448.34925184               218                 0     464.738543778
    m12k12                 x                 x               219      21.366842778               207             10868     591.424693964               219                 0     550.532887868               202              1221      480.31677389               219                 0     488.634428749
    m12k13                 x                 x               220      20.327771596               209               152     607.874222056               220                 0     621.180100967               202              1135     538.573329493               220                 0     540.344306715
    m12k14                 x                 x               218      20.795531631               210               126      651.96146275               218                 0     691.017728427               198               242     576.462041119               218                 0     580.067234907
    m12k15                 x                 x               219      23.267164895               210                95     692.525322639               220                43     721.232784697               205              2015     642.924444142               219                 0     622.396313085
    m12k16                 x                 x               220      25.460043981               210              1003     714.528972606               220                 0     665.177888993               208              3156     675.311593995               220                 0     690.403242419
    m12k17                 x                 x               221      25.414614039               213              4417     789.809114774               221                 0     769.790399414               206               445     718.648315123               221                 0     737.749757329
    m12k18                 x                 x               221      29.211784801               214             41910     780.981233544               221                 0     773.969246371               212              2890     753.632217949               221                 0     786.454478923
    m12k19                 x                 x               221      30.066423367               214                69     807.554443014               222              3485     849.861556043               211              4120     825.024092819               221                 0     824.412830771
