       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m6k1                 x                 x                15       0.098990671                15               522      37.010597357                15                 0       36.31677705                11                 7      30.282058026                15                 0      29.821740554
      m6k2                 x                 x                22       0.081442741                25             12640      45.918876284                26               841      46.045230349                18                33      36.649638464                22                 0      37.478074257
      m6k3                 x                 x                28       0.085729258                31             17980      52.120764232                32                 8      50.557824804                23               767      44.808115339                28                 0      45.711025178
      m6k4                 x                 x                36       0.080759879                37             27979      56.090323541                37                51      57.151816098                26               484      55.088334257                36                 0      54.050962932
      m6k5                 x                 x                41       0.068840724                39               296      59.618969552                41                 0      63.466742507                32               365      62.096163652                41                 0      62.694799888
      m6k6                 x                 x                41       0.074664366                41             46364      62.226316554                41                 0      65.279125698                34               360      69.259762454                41                 0      68.765483791
      m6k7                 x                 x                38       0.083562001                43             18745      68.636783246                44               177      70.354943681                38               307      77.783319842                38                 0       78.75235629
      m6k8                 x                 x                37       0.094081835                42                50       66.89530204                46             38978      73.717535121                36               293      89.661450765                39                 0      90.114496946
      m6k9                 x                 x                39       0.104606568                43                88      71.529536453                46                74      75.035921843                39              1016      96.024013616                40                 0      93.494453247
     m6k10                 x                 x                40       0.107514998                46                90      77.411638554                46                33      77.226478641                40               578     106.559918748                40                 0     104.400568282
     m6k11                 x                 x                39       0.118953608                45               264      75.694817247                46                26      75.368843375                42              1268     110.132010781                42                 4     111.014097318
     m6k12                 x                 x                39         0.1175414                47              3400      83.418990973                46                 5      84.056633605                42               278     117.654071454                42               166     115.605796875
     m6k13                 x                 x                37       0.133743833                46             24825      87.354523767                46                 8      87.021212283                43               217      121.69176723                41                 3     122.885416481
     m6k14                 x                 x                37        0.14579592                46               589       85.79875119                47              1025      85.855834036                46               957     130.019205666                43              1629     132.182848119
     m6k15                 x                 x                37       0.150690273                47              9463      88.765736371                47                89      90.333589515                43              1042     130.896615952                43               288     135.423651149
     m6k16                 x                 x                37       0.174985391                46                11      90.677940669                46                18       90.02103223                44              5151     141.628999834                43               260     140.560989634
     m6k17                 x                 x                37       0.164037645                47                98      89.019351686                47             22136      94.104198445                44              1902     143.420228054                45               277     143.399602774
     m6k18                 x                 x                37       0.180656794                46                12      87.363372222                46                13      90.086508322                44             13108     149.190648601                45              1818      144.86085058
     m6k19                 x                 x                37       0.182882036                47               198      96.365257114                47                19      99.669578601                45             37502     150.460195123                45             57985     148.719762515
     m6k20                 x                 x                37       0.204644488                47               767      99.000962816                47                 9      99.611563646                46               583     151.076715208                45               513     149.226502732
      m7k1                 x                 x                17       0.028732851                17              1312      41.045295781                17                 0      40.468530934                12               153      31.277465852                17                 0      32.420541284
      m7k2                 x                 x                26       0.041793285                29             29360      50.182402059                29                 4      51.686480489                21               112      42.363579291                26                 0      41.560968276
      m7k3                 x                 x                32       0.055020625                36              7673      56.141445171                36                97      55.473107654                26               225      52.900040533                32                 0      51.941449296
      m7k4                 x                 x                41        0.07022475                42             36308      62.495694931                42                20      63.462828028                30               493      61.704917953                41                 0      61.685064375
      m7k5                 x                 x                46       0.092627918                45              1605      68.962881223                46                 0      68.393678107                34               364      71.107218293                46                 0      71.368793533
      m7k6                 x                 x                44       0.084843142                46             12035      69.868754417                46              8292      70.547720481                38               702      79.948012166                44                 0       79.93029445
      m7k7                 x                 x                39       0.099627306                47               416       76.62950214                48               476       77.62974428                39                50      89.876818436                39                 0       91.41686775
      m7k8                 x                 x                40       0.104542847                46              4432      77.700013233                48                51      77.488488391                41               222       98.71886105                42                13     102.276230128
      m7k9                 x                 x                40       0.116595978                47                54      77.302787551                49                49      81.533152239                41              1533     106.899432616                43               520     111.737136812
     m7k10                 x                 x                41        0.13120501                50              2373      85.899920379                50                91      87.179588797                46               455     121.556499635                42                29     120.351292734
     m7k11                 x                 x                42       0.129808794                50               160      84.034751468                50                74      87.277097514                45               595     125.407103233                48               843     126.280061771
     m7k12                 x                 x                42       0.145603389                50              1240      93.759715933                50                11      93.046523396                45               664     136.471956927                47               541     132.573139791
     m7k13                 x                 x                42       0.152794053                49                31      93.452732382                50                11      93.062245532                45               308     140.180209802                48               790     140.009441606
     m7k14                 x                 x                42        0.16259996                50               150      97.779696971                50                21      97.509806536                46              1142     146.869844993                46                29     146.915419405
     m7k15                 x                 x                42       0.177052905                49                 8      98.342016117                50                25     101.084434176                48              2760     154.878473031                47             27819     152.106368456
     m7k16                 x                 x                42       0.212395977                50              7964      99.473345798                50                30      99.477647329                49               416     159.010921761                47                72     159.442395423
     m7k17                 x                 x                42       0.193729747                49                25       99.94941272                50                36     102.726066065                48              2178     161.488228228                47             59489     159.032449388
     m7k18                 x                 x                42       0.203655964                50                39     100.059631782                50               913     106.384160975                48               724     160.602648082                48              3070     162.539995696
     m7k19                 x                 x                42       0.221984233                50              1510     104.661844598                50               587     100.953129039                48               515     169.531762099                48             14664     157.669092508
     m7k20                 x                 x                42       0.225021347                50              1761      99.290179868                50                19     105.477548344                49              1172     167.645793655                48              1395     157.325192062
      m8k1                 x                 x                19       0.033936518                19               338      42.303894761                19                 0      42.535470694                13               125      34.279682403                19                 0      32.908887883
      m8k2                 x                 x                29       0.046316549                30              7511      53.055103566                32                11      53.697538418                20               116      46.202086337                29                 0        45.6831378
      m8k3                 x                 x                36       0.061034828                38              6315      61.890470503                40             13474      60.021089016                29               594      56.146688389                36                 0      56.260739867
      m8k4                 x                 x                45        0.06552631                45              7191      60.103065201                46             28958      68.816667963                33               239      66.576251241                45                 0      68.495870203
      m8k5                 x                 x                49       0.082754128                49             41624      72.350691991                49                 0      77.062489681                40               515      79.087153815                49                 0       76.60599614
      m8k6                 x                 x                47       0.093587686                50               149      78.059160869                49               104      79.529423945                41               161      89.046959589                47                 0      85.292718754
      m8k7                 x                 x                42       0.104042203                50             15461      79.949849937                52               472      84.535692747                41               247      97.509447266                44               211      98.376795591
      m8k8                 x                 x                43       0.115853604                51              7789      81.553417777                52               298       85.61166544                46               177     110.774123631                43                 0     109.663261331
