       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m18k1                 x                 x                42       0.414399828                43              1814      82.887123189                43                11      83.037292671                30               190       69.69231376                42                 0      69.039024563
     m18k2                 x                 x                65       0.449297267                68               687     103.249644483                71              2268     107.476628115                48               279      98.981436009                65                 0      96.264119156
     m18k3                 x                 x                78       0.304600754                87             25446     122.808806105                85             23917     125.773851224                64               389      125.67071188                78                 0     124.803780617
     m18k4                 x                 x                97       0.372151515               101             32428     152.129795824               102             43444     151.363650962                70               179     156.040317803                97                 0      154.58844973
     m18k5                 x                 x               102       0.446452981               111             17672     166.055986345               108               931      171.82002356                88               245      184.74389664               102                 0     183.247540671
     m18k6                 x                 x               108       0.493319229               115             35685     186.748921992               116             39388     180.610593036                86               247     212.806205236               108                 0     214.329183839
     m18k7                 x                 x               104        0.59541348               115             32446     196.716942259               118             34163     196.031415275                95               369     236.543559201               104                 0     237.273530169
     m18k8                 x                 x               106       0.626613635               115             46444     208.865593857               116             19118     216.552008459                97               636     265.312661654               106                 0     263.978181126
     m18k9                 x                 x               111       0.700677797               116              5619     229.569726404               118              6290      224.15160899                99               993     291.687431412               111                 0     288.877919796
    m18k10                 x                 x               110        0.72167993               118             34893     240.731987679               118              5811     244.581203003               102              2486     318.842856112               110                 0     317.705996874
    m18k11                 x                 x               110       0.738346461               118             11199     263.044713403               118                42     261.026972913               107              1871      344.84908272               110                 0     345.450446131
    m18k12                 x                 x               110       0.956153304               118             23538     266.581971457               118               694     278.404081669               108              1259     377.772883535               110                 0     372.074073344
    m18k13                 x                 x               110       0.911834434               118             15556     300.639243808               118                44     297.791881537               108               560     391.082041289               110                 0     389.750334836
    m18k14                 x                 x               109       0.922504662               117             13194     305.211569665               118              2697     299.229325487               109              1643     413.236910863               111               100     410.526925561
    m18k15                 x                 x               109       1.011822939               118              2850     325.313585224               118              1082     320.213944953               110              3644     449.676448387               111                69     443.008976947
    m18k16                 x                 x               109       1.082333579               118              2258     332.568047693               118                31     340.346154329               108              1197     449.698999439               110                46     448.537203031
    m18k17                 x                 x               110       1.106288207               118               785     341.336163152               118                27     342.681834833               114              1641     490.436835581               112               141     480.585055006
    m18k18                 x                 x               110       1.220224702               119               807     354.784200632               118                36     361.362129595               112               859     510.464204969               112               343     510.839652173
    m18k19                 x                 x               110       1.287421754               118               219     373.327568335               118               114     370.929273976               112              5686     534.008081386               113               266      529.76103978
    m18k20                 x                 x               110       1.300829618               119             28482      376.31970535               119              3961     377.904661046               116              1733     555.124387138               112                46     548.545298771
     m19k1                 x                 x                44       0.185555928                45               199      80.124505047                45                20      80.765892867                28                33      68.328103992                44                 0      70.957473408
     m19k2                 x                 x                68       0.246722549                72             12500     104.722921226                74              9423     111.877286697                51               221     101.478235612                68                 0     102.215617024
     m19k3                 x                 x                82        0.31415705                90              5219     127.725930934                89              1792     125.621732517                64               253     130.951981929                82                 0      130.71610168
     m19k4                 x                 x               101       0.384508643               105             18345     160.255044246               106              9707     153.495554094                80               647     159.192926399               101                 0     162.988312473
     m19k5                 x                 x               105       0.453811926               114             44095     176.206461907               117             25573     169.747973808                82               194     188.786652453               105                 0     190.944944947
     m19k6                 x                 x               111       0.493159648               119             34837      186.40750245               117             48421      194.81636271                91               834     220.062785346               111                 0     217.389532165
     m19k7                 x                 x               107       0.569544173               119              3108     193.504237071               120             16452     199.992412322                96               381     241.657288951               107                 0     244.375283607
     m19k8                 x                 x               109       0.635136234               117             35348     201.364693609               118             29739     205.013183518               100               893     276.668032727               109                 0     269.359437574
     m19k9                 x                 x               112       0.629278765               119             12163      226.48401693               119             34914     235.838415225               106               477       293.1851514               112                 0     295.778991386
    m19k10                 x                 x               112       0.736290279               118             25940     234.959040165               120               335     247.615322874               105              1999     299.480016361               112                 0     302.878985643
    m19k11                 x                 x               113       0.749692285               120              5559     263.046716345               120                24     252.078149665               108              2005     344.821385666               113                 0     336.971704276
    m19k12                 x                 x               113       0.817603347               120             21241     259.914068396               120               148     274.198633808               112              1024     356.303476881               115                 8     367.884280293
    m19k13                 x                 x               113       0.926851101               121             22570     306.217252179               120                94      288.00656038               109              1073      390.51578325               113                 0     378.447414365
    m19k14                 x                 x               110       0.943208688               120               808     299.008664277               120              4913     321.539888699               114               471     411.784385115               111                57     405.192550038
    m19k15                 x                 x               110       0.915501791               121                65     323.359485626               120              3756     323.725871526               112              1218     443.273658208               111                23     437.143531047
    m19k16                 x                 x               110       1.090031191               120             10302     331.238727799               120                60     344.660535767               113               659     465.287176064               111                 9     450.580635552
    m19k17                 x                 x               113       1.107501945               120             31654     348.812218285               120                21     357.425679927               115               589     472.885647713               113                 0     470.940111025
    m19k18                 x                 x               113       1.129481731               121              4150     358.230228492               120                25     357.254539612               113               920     500.165965875               113                 0     492.692671565
    m19k19                 x                 x               113       1.226111169               121             17284      394.77317693               120               599     380.016918299               114              1129     540.993259457               114              1346     530.751309066
    m19k20                 x                 x               113       1.362752602               121               326     410.220404907               120                18     399.095634896               114               697      562.86337846               115               109      546.32924185
     m20k1                 x                 x                46       0.192156688                47               344      87.798858412                47                21      87.715470436                27                61      73.151644051                46                 0      71.567567457
     m20k2                 x                 x                71       0.250292444                74              1950     109.891249807                76              1949     117.718981441                53               390     105.113390802                71                 0      101.57826496
     m20k3                 x                 x                84       0.322756953                91              5224     136.679517148                93             17741      133.26442876                67               277     132.012626093                84                 0     133.012822968
     m20k4                 x                 x               104        0.39303609               107             30859     160.319294141               111             32119     168.793936848                74               234     165.691720366               104                 0     167.993100204
     m20k5                 x                 x               107       0.458471462               116             30108     180.528586547               116             24192     180.133918534                85               937     198.031571388               107                 0     195.743276481
     m20k6                 x                 x               112       0.512742665               120             22194     188.177536972               119             21782     192.779186206                89              1328     229.817493129               112                 0     230.842718512
     m20k7                 x                 x               108       0.613886701               121             42960     209.948726987               121              4999       214.6621692               100               928     251.701132744               108                 0     252.439572777
     m20k8                 x                 x               112       0.645938116               121              4786     229.344601572               122             15089     230.729643589               102               932     280.663875063               112                 0     284.326618497
     m20k9                 x                 x               115       0.696983589               121              3943     231.603536933               122             18914     242.330824243               106               422     307.742203529               115                 0     304.394336349
    m20k10                 x                 x               115       0.756203721               122              4315     272.272903194               122              1830     256.161802594               110               579     337.887325866               115                 0     332.925261123
    m20k11                 x                 x               114       0.809459504               121              6418     287.912836625               122                23     274.839955621               106               899     362.771096003               115                79     359.092438299
