       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m11k1                 x                 x                41       0.482772437                41               481      72.626945828                41                 0       72.20043781                23                13      57.310188844                41                 0      59.481733483
     m11k2                 x                 x                56       0.484332314                60             10355      98.416839386                60               875     104.272653372                46               123      76.229965489                56                 0      75.745584025
     m11k3                 x                 x                60       0.625905198                68              1316     108.259765496                70              4278     112.295449736                49               391     101.845980753                60                 0     101.419674889
     m11k4                 x                 x                63       0.602291081                69              2350     113.872339951                71              3129     125.988735398                54               240     121.390240507                63                 0     123.486058688
     m11k5                 x                 x                59       0.731675251                72             21743     130.992782949                72              3975     128.076568139                57               329      140.78092777                59                 0     139.360385519
     m11k6                 x                 x                59       0.823273461                70              5629     139.338135235                72              8778     145.520124369                61               109      166.65027234                63               190     168.127542611
     m11k7                 x                 x                59       0.924988269                72              6330     154.494167214                72             15220     147.913029595                64              1387     190.007513136                63                84      189.79109839
     m11k8                 x                 x                61       1.052936696                72               335     155.927545606                72              1546     172.547492856                66               471     214.174519513                66               382     210.362390195
     m11k9                 x                 x                61       1.130437374                72               976     169.775249131                72              7227     163.030061045                65               860     240.689662839                66               241     242.688312354
    m11k10                 x                 x                63       1.531870595                72               405     199.856526331                72              7136     199.917973586                68              1182     259.053108621                67               108      258.01074534
    m11k11                 x                 x                64         1.3588653                72                41     212.184263633                72              1515     213.369896826                67               576     283.752910728                69               326     285.117047579
    m11k12                 x                 x                61       1.473114181                72                52     216.967045582                72                55     221.925855949                70              1342     311.600383642                66               527     310.825900569
    m11k13                 x                 x                61       1.611485738                72                23     236.923017266                72              6201     238.216827771                70              1756     326.884097769                68                55     326.966146858
    m11k14                 x                 x                61        1.68807805                72              4188     247.798530227                72              4479     256.435356357                70               445     353.671525189                68               799     352.581353133
    m11k15                 x                 x                61        1.82163324                72              9013     237.256074217                72              1149     273.676147095                69               949     376.676028758                71               266     376.457916559
    m11k16                 x                 x                60       1.936131373                72               666      255.17879869                72                14     286.766194406                70                59         400.69918                70               868     397.856939626
    m11k17                 x                 x                59       2.047500434                72              1358     297.017121689                72                21     301.125440069                71              4223     417.167197463                70               857     418.096270888
    m11k18                 x                 x                59       2.207258492                72                35     307.832373126                72              1384     307.935438366                71              1036     442.989004858                70              2444     435.042869392
    m11k19                 x                 x                61       2.357685965                72                16      322.55782733                72               821     286.884217088                70              4359     456.676302395                71              3784     459.587364229
    m11k20                 x                 x                61       2.437044402                72                22     324.870975952                72                11     328.369488174                70              1484     474.713623446                70              1291     473.582262267
     m12k1                 x                 x                44       0.278462643                44              6005      81.529131791                44                 0      77.521867834                22               207      60.304150812                44                 0      60.403794849
     m12k2                 x                 x                58       0.366286387                63              4821     100.704792378                63              2294     103.333030315                40               173      81.865706291                58                 0      81.886573325
     m12k3                 x                 x                63       0.544179775                67              5304     113.495120348                72              5221     117.613547978                47               214     108.220003819                63                 0     107.285786886
     m12k4                 x                 x                64       0.654777344                72              5768      123.28192796                72              8465     135.967541555                56               162     130.877731327                65                 0     129.568676735
     m12k5                 x                 x                63       0.758741095                73             29156      142.70108005                73             45168     138.980884226                59               405     154.047617342                63                 0     151.700594135
     m12k6                 x                 x                60       0.850289438                73              1469     145.115936314                73              5001     152.175665138                64              1662     180.882757807                66               103     180.085902296
     m12k7                 x                 x                60        1.01913542                73              2906     152.259713172                73              7136     175.940081735                66              1150     208.434934057                66                91     206.205891112
     m12k8                 x                 x                62       1.134952235                73              1046     178.003368626                73               865     182.130864037                69               638     233.197852536                69               591     230.875602211
     m12k9                 x                 x                62       1.207708018                73              2440     188.740653232                73               389     194.583951166                69               277     258.355107247                68               650     252.105115698
    m12k10                 x                 x                64         1.3216462                73               757     212.456052992                73              3207     208.037684598                69              1051      276.27835809                70               804     275.373538265
    m12k11                 x                 x                65       1.497613871                73              4313     214.837273669                73               212     224.514859189                70              1223     310.824251013                68               444     298.187756837
    m12k12                 x                 x                64       1.550385895                73               648     243.472000685                73              2224     230.778344945                73               630      336.12038586                70               833     332.248706188
    m12k13                 x                 x                62       1.599271406                73               185     255.244576418                73                55     266.709063601                70              1674     360.629557631                70              2274      371.02285477
    m12k14                 x                 x                62       2.233382962                73                19     287.152283473                73                14     255.460038608                72               622     387.018930867                71               121     394.667632496
    m12k15                 x                 x                63       1.965480952                73                11      286.80705267                73                34     295.533774316                72              1551      411.20745412                72               844     409.168883437
    m12k16                 x                 x                61       2.064879697                73                10     279.113822668                73                10     302.948692332                71              2568     436.622270849                71              1580     434.429808293
    m12k17                 x                 x                61       2.226298789                73              4856     292.724497248                73                18     315.202509962                72              3274     453.827684274                71               641     456.244950497
    m12k18                 x                 x                61       2.274076986                73              1076     338.080051709                73                74      333.12371672                72              2879     475.460791423                70               871     472.302364966
    m12k19                 x                 x                63       2.393883723                73                63     349.196672992                73                18     345.497152688                72              1673     496.948575243                71              2896     500.098373974
    m12k20                 x                 x                63       2.498609583                73                12     365.442641864                73                72      344.27963649                72              1818     518.799213145                72              2370     513.972922194
     m13k1                 x                 x                47       0.286089048                47              1772      82.222686768                47                 0      82.489384353                25                22      62.249697849                47                 0      64.331541287
     m13k2                 x                 x                60       0.413583866                65             11279     112.125005338                66               693     108.708322733                46               120      88.072662973                60                 0      88.567483493
     m13k3                 x                 x                64       0.573216013                70             11202     116.582008549                73               337     122.101032928                54               275     116.073086486                64                 0     108.336625087
     m13k4                 x                 x                68       0.662820429                73               604     131.063271048                74             13349     140.306224748                63               125     140.911645375                68                 0     141.079969696
     m13k5                 x                 x                65       0.811637683                74             14040     144.069261121                74             32866     150.083806041                60               752     165.075443957                66                19     165.443220789
     m13k6                 x                 x                62       0.916989008                74               122     154.981351006                74              2695     169.599574299                67               369     195.990936394                69               159     192.203965087
     m13k7                 x                 x                62       1.032581859                74               409     173.814465535                74               385     182.632070499                70              1058     225.804591477                67               406     217.012600298
     m13k8                 x                 x                65        1.15451033                74              1064     185.078431839                74              7326     195.865793706                70               258     249.514230879                70               649     253.515387009
     m13k9                 x                 x                64       1.280832613                74                84     210.710130441                74              9645     199.909921781                67               347     281.061738869                73               306     280.879096458
    m13k10                 x                 x                65       1.402446952                74              5065      210.92132038                74                32     215.108715946                72              1666     298.969290839                72               227     304.840047455
    m13k11                 x                 x                66       1.602367828                74               494     239.113151977                74              4246     245.474208006                69               275      332.82239385                70               201     325.750023108
    m13k12                 x                 x                65       1.646606185                74              4201     252.018786726                74              5869     257.736162128                72               798     359.560836575                69               188     362.627282074
    m13k13                 x                 x                63       1.793287794                74                 9     280.762240226                74               143      275.04062669                73              2095     385.514642603                69               537      386.29584656
