       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m20k1                 x                 x               138       2.718255388               121              1528     181.746817146               138                 0     207.969528508                79                43     138.278871578               138                 0     133.493514189
     m20k2                 x                 x               219        3.91530103               178             18718      235.37797359               221               329     293.825370987               128                83     173.819688691               219                 0     171.565603587
     m20k3                 x                 x               257       5.460413944               220             42043     307.805989796               261               235     343.874510947               148                92     217.658926281               257                 0     216.461432508
     m20k4                 x                 x               288       6.383580292               243             18262      348.68515169               290             13872     383.091791001               176              1160     269.716515621               288                 0     270.915444154
     m20k5                 x                 x               299       7.259777649               254             44784     412.850352537               304               273      871.73732849               198              1047    3951.328311372               299                 0     298.105886494
     m20k6                 x                 x               311       7.659080862               268             26939     388.575543377               313               721     372.524228268               207               248     362.933639946               311                 0     360.225306214
     m20k7                 x                 x               318       8.866766509               279              4063     439.782521673               319             36989     446.369371069               237              1093     426.396964585               318                 0     434.458135846
     m20k8                 x                 x               317       10.38661706               290             22476     507.091472941               317                 0     506.396323468               234               792     486.837964032               317                 0     480.282473826
     m20k9                 x                 x               322      10.378849928               290              4770     504.905599259               322                 0     540.495094854               243               722     536.578673186               322                 0     552.778710641
    m20k10                 x                 x               326       11.65359347               294             41204     563.523094397               326                 0     594.709312812               267               863     600.486707835               326                 0     597.294738208
    m20k11                 x                 x               327      11.570361697               301             26769     638.522390495               327                 0      632.82482577               253              1454      678.16805615               327                 0     660.427059135
    m20k12                 x                 x               328      14.269115288               301              7457     690.723444747               328                 0     697.200550726               270              1379     727.300946735               328                 0     702.002095289
    m20k13                 x                 x               329       14.25305986               303             10052      689.03654751               329                 0     731.820158974               278              1131     711.932565316               329                 0      696.65022324
    m20k14                 x                 x               329      15.118936609               305              9480      752.05392484               329                 0     790.555066713               277              2750     766.119204146               329                 0     781.154342987
    m20k15                 x                 x               329      16.277424018               309             27969      797.11121186               329                 0     766.693884512               279               734     823.245322435               329                 0     837.227147104
    m20k16                 x                 x               330      17.169736434               316             29878     842.537374195               330                 0     825.224918037               286              1107     895.036281781               330                 0     899.984795414
    m20k17                 x                 x               330      17.994325675               314               616     900.672414595               330                 0     907.696631529               287              1458      949.34675803               330                 0     934.360658135
    m20k18                 x                 x               330      18.020066228               318              2037     918.810762558               330                 0     932.719841654               292              2570     954.858360053               330                 0      968.68172005
    m20k19                 x                 x               330       21.86061806               317             13766    1040.281931953               330                 0    1049.287456344               300              2862    1096.434343037               330                 0    1114.823370497
    m20k20                 x                 x               330      22.501953394               312             14752    1087.493027903               330                 0    1101.575343823               293              2318    1139.678524742               330                 0     1171.89701844
