       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m12k1                 x                 x                46       0.469497589                46               988      77.883838621                46                 0      78.371796559                26                82      56.080516838                46                 0      54.808983647
     m12k2                 x                 x                77       0.480701394                74              4198     107.061443905                77                 0      107.22945635                44               556      77.716601256                77                 0      77.303829491
     m12k3                 x                 x                90       0.512556326                93              9335     121.309334825                93              9841     132.098220571                54               485     103.196430165                90                 0     102.942103688
     m12k4                 x                 x               101       0.567403424               102              2912     143.669240672               107              3422     158.224700156                75              1090     125.084590856               101                 0     126.923312822
     m12k5                 x                 x               108       0.657659313               115             49534     169.370125965               115             18157     168.731171809                77               967     147.434541718               108                 0     148.094172576
     m12k6                 x                 x               113       0.702487004               114              3666     183.646378739               118             36366     191.005894625                92              1052     174.716392957               113                 0     173.908142684
     m12k7                 x                 x               110        0.84483738               116             16812     198.749484998               117             36844     199.239404928                98               892     197.481347676               110                 0     199.623083333
     m12k8                 x                 x               113       1.045622107               119              5056     213.744659826               121             20479     220.729395164                96              1168     219.395527838               113                 0     221.157856985
     m12k9                 x                 x               115       1.112838349               118             28426     216.928613875               119              3064     226.247155488                99              2118     245.428270234               115                 0     241.702377486
    m12k10                 x                 x               111       1.220238844               119             22694     237.868684029               120             10758     251.786873044                98               218     269.562003691               111                 0     269.647816089
    m12k11                 x                 x               111        1.34654149               119             15588     260.248925947               121              1538     254.746805941               107               326     293.791619928               112                15     294.900181538
    m12k12                 x                 x               112       1.450039902               120               194     283.331469804               123             34558     296.253830081               104               971     305.384383927               112                 0     306.447821019
    m12k13                 x                 x               114        1.52578673               119             18971     305.536978688               121               921     296.436323453               112               145       335.1473153               114                 0      336.87138602
    m12k14                 x                 x               113        1.73552782               119              3469     322.509124964               123             32498     328.084935847               107              1663     358.660883631               113                 0     358.962263629
    m12k15                 x                 x               112       1.787523181               120                69     338.698210284               121              1559     328.428061087               113               966     392.251858755               112                 0     390.448680396
    m12k16                 x                 x               114        1.88637169               123              1209     366.448090202               121                85     341.234374525               112               881     411.836946285               117               749      407.44016562
    m12k17                 x                 x               112       1.933021177               120              3164     365.484084535               123              8369     388.753165897               116              1836     434.992023934               112                 0     434.559286792
    m12k18                 x                 x               112       1.973304223               123               459     410.477749066               123              4181     405.748184081               116               486     461.860136037               112                 0     461.931210419
    m12k19                 x                 x               110       2.184610863               123             10153     414.135116826               123              2024     420.182633774               117               735     488.343258669               114               200     485.638144494
    m12k20                 x                 x               110       2.269458257               123                81     447.452902067               122             18506     448.009247698               116               606     514.397494402               114               682     513.329142021
     m13k1                 x                 x                49       0.269296702                49               639      83.009720043                49                 0      84.672387001                25               387      60.522625176                49                 0      59.479831634
     m13k2                 x                 x                81       0.391249463                80             26610     114.097652205                82             15705     113.208391979                43               161      82.127272719                81                 0      84.201827349
     m13k3                 x                 x                94       0.486012687                97             40847     133.031114262               100             38989     141.715037722                68               490     106.644316791                94                 0     108.055632266
     m13k4                 x                 x               102       0.584352499               108             31941     152.240446747               112              3985     163.378420261                76               510     131.161975506               102                 0     130.269615473
     m13k5                 x                 x               112         0.6724333               116             21467     177.719360405               118              5918     182.666597656                87              1026     156.254156106               112                 0      155.92014515
     m13k6                 x                 x               117       0.783107533               119             19872     179.483171316               121             45942     198.314061969                92               749     184.319888545               117                 0     184.546623884
     m13k7                 x                 x               114       0.893956173               121              6797     201.798843768               120             28230     215.025771709               100               775     202.962230813               114                 0     209.547933861
     m13k8                 x                 x               117       1.041612988               122             12404     220.346599099               125              9715     211.940903738                99               580     230.026054503               117                 0     233.161784945
     m13k9                 x                 x               119       1.183085643               124             12572     247.648400299               122              3737     238.529045031               104              1704     254.530466265               119                 0     253.316420745
    m13k10                 x                 x               114        1.26787267               124              8741     255.350710592               123              2127     247.229793646               106               347     287.802524921               115                 3     286.322260951
    m13k11                 x                 x               115       1.421089078               122             37629     271.262815071               125              8734     278.071720645               114              1319     313.261567334               115                 0     310.495806356
    m13k12                 x                 x               113       1.558238597               123               101     312.282261789               125             13797      291.40173087               111              1301     306.938721534               116               304      323.84103492
    m13k13                 x                 x               116       1.601724485               123              6209      321.07832443               125              8686     320.764470813               113               386     360.233092255               119               177     352.877908272
    m13k14                 x                 x               114       1.782405592               124              5425     340.245055444               126             25375      337.46224971               109               254     375.771850193               115               102     379.048666848
    m13k15                 x                 x               116       1.753916684               123             22071     357.880030275               126              1727     354.100032756               115               612     410.684131474               116                 0     420.495931356
    m13k16                 x                 x               118       2.344551164               123              3290     388.574306832               125             41473      364.02864733               115              1769      425.73274742               119               781     430.790532201
    m13k17                 x                 x               116       1.937046056               123              3010     404.898309096               125             18370     379.945456686               118               691     476.694557643               119               638     461.818814599
    m13k18                 x                 x               115       2.185296238               123             12788     407.486490626               124                38     413.834016857               116               872     491.738913645               117               446     485.261279872
    m13k19                 x                 x               111       2.254755623               126              4445     452.551407806               126              1100     448.062759482               121               589     529.243070706               118               414     538.572233305
    m13k20                 x                 x               113       2.450746636               123               432     446.857369616               126              8734      463.54357769               117               738     560.015790643               114                60     560.744762555
     m14k1                 x                 x                51       0.295625526                52               479      89.753330294                52                80      89.626787767                35               167      63.832824531                51                 0       63.79346516
     m14k2                 x                 x                86       0.779252549                84             39450     122.270459211                86                 0     126.689373917                55              1089      88.936872892                86                 0       90.40805387
     m14k3                 x                 x                98       0.507893803               102             39600     142.976445095               102              8155      149.04056018                67               599     115.708761287                98                 0     114.533906933
     m14k4                 x                 x               107       0.597409665               110             24315     153.079744246               117             37860     168.333414512                77               538     142.482445544               107                 0     141.280310581
     m14k5                 x                 x               117       0.701097459               112             23012     170.056098698               123              9881     191.954932897                88               630     169.668256886               117                 0     169.961222614
     m14k6                 x                 x               120       0.825104149               123             22051     199.350913096               123              2008     212.543185985                97               340     203.114123352               120                 0     202.567980301
