       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m10k1                 x                 x                23       0.123433247                23               777      49.209362719                23                 0      47.243323904                15                77      38.336974344                23                 0      38.841984345
     m10k2                 x                 x                35       0.093861839                38             48583      59.660264311                38               323      59.005255379                24                19      54.557831092                35                 0       52.19842262
     m10k3                 x                 x                40       0.100846585                45              5037      69.290798174                46                56      69.757413333                32               222      66.895077061                40                 0      68.220690144
     m10k4                 x                 x                50       0.091046623                52              9660      79.419689094                54             25559      80.676311843                37               362      83.044886485                50                 0      82.155225019
     m10k5                 x                 x                53       0.106120183                54               349      85.502666163                55                 8       84.77928913                42               256       96.42783567                53                 0      96.951016222
     m10k6                 x                 x                51        0.12784997                57              7633      87.598471073                56              3450      92.568677851                43               422     107.818756464                51                 0     108.324335765
     m10k7                 x                 x                47        0.12655363                56              2098      93.982622965                57               741       93.95089558                47              1575     122.162090847                48                 1     123.405759115
     m10k8                 x                 x                46       0.136031888                58             40812      99.035373046                56               741      99.540916851                50               105     136.469188166                52               185     136.061289263
     m10k9                 x                 x                48       0.173418702                56               535     101.347455037                57              2902      98.947326479                50               133     148.015210348                51               163     147.121453855
    m10k10                 x                 x                51       0.158931645                57             40340     106.358560951                58                29     103.164364751                52               460     160.309956606                55                34     158.137724749
    m10k11                 x                 x                50       0.168423609                58              4303     106.931449181                58             10937     108.767953976                52               790     171.152630531                54                 4     172.769619661
    m10k12                 x                 x                50       0.184287283                58             36428     106.752547656                59             21542     112.796983573                52              1002      180.11317454                51               257     182.901192025
    m10k13                 x                 x                50       0.208597469                58              3857     112.375134777                59                15     110.766994137                55               753     184.134249047                55               248     188.684457222
    m10k14                 x                 x                50       0.206212827                58                65     118.279810143                60               355     112.460422391                55               263     199.882181378                57               522     198.028335486
    m10k15                 x                 x                50       0.212850002                59             41506     122.024907319                58                12     116.321712038                56             22887     205.833034239                56           1683567     202.514104332
    m10k16                 x                 x                50       0.257500958                60             13042     118.923018862                60              5836     118.230824475                57               196      212.43542589                56            528589     209.275482736
    m10k17                 x                 x                50       0.248636876                59              2747     122.438524287                60               154     117.027902635                58              1118     219.224798252                56              3280     209.231155103
    m10k18                 x                 x                50       0.260850422                58               611     121.190770296                58                69     123.133713412                57              3439     217.189608711                56             39995     210.513408625
    m10k19                 x                 x                50       0.266840827                60                73     118.808130221                59                20     122.505480102                57             93867     218.606399575                56             97160     211.890735334
    m10k20                 x                 x                50       0.287381443                57                10     133.352459566                60             23725     125.152356806                57            177074     221.533948844                56           1050889     214.051016499
