       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m16k1                 x                 x               118       2.179573909                98              1771     151.383005574               118                 0     189.263609676                55               349     110.576600508               118                 0     110.132044084
     m16k2                 x                 x               188       3.374567724               146              4128     192.968270891               188                 0     236.201072745                97               152     142.742521573               188                 0     142.446453109
     m16k3                 x                 x               229        4.36431127               193              7197     255.760115611               232              6236       312.6747569               136               126     175.094855247               229                 0     176.020807224
     m16k4                 x                 x               259        5.42927552               219              5589      300.84071275               260               481      335.60711559               168               564     225.268752587               259                 0     224.662810479
     m16k5                 x                 x               270       6.209478675               231              1658     359.187099167               275              4273     359.838452307               170               151     275.079392314               270                 0      276.01977052
     m16k6                 x                 x               283       7.441559005               243             18988    3485.906041212               286               773     344.057722398               188               998     462.512833782               283                 0     269.732856706
     m16k7                 x                 x               293       7.347355755               258             47552     358.153592873               295               159     378.304193986               199               777     333.583603943               293                 0     332.435347974
     m16k8                 x                 x               293       7.309574581               258             45823     377.324221457               293                 0     428.114706894               212              1084     383.911374846               293                 0     384.261191668
     m16k9                 x                 x               298       9.878284629               273             49854     447.084225874               298                 0     449.207171941               230              2231       406.1186884               298                 0     416.312083218
    m16k10                 x                 x               306      10.022665142               265               309     475.014075109               306                 0     498.474077678               233               625     470.903295765               306                 0     452.300961404
    m16k11                 x                 x               307      10.956178914               274             25850     525.238867805               307                 0     555.602669879               238              1000     517.192277503               307                 0     516.288365647
    m16k12                 x                 x               308      11.702478723               277             25301      553.26873399               308                 0     583.267046195               242              1864     551.621273141               308                 0     565.652697218
    m16k13                 x                 x               309      12.560335671               284             45661     639.443441821               309                 0     643.840573699               249               704     600.570966895               309                 0     603.976341412
    m16k14                 x                 x               309      13.672982333               284             41251     668.849419892               309                 0     702.965608574               247              1648      610.64834153               309                 0     610.854458945
    m16k15                 x                 x               310      15.069277923               284             23088     677.320627723               310                 0     684.969799419               256              1904     656.017404497               310                 0     629.931844631
    m16k16                 x                 x               311      14.548985532               291             27600     722.265262689               311                 0     719.607909852               256               906     677.406996252               311                 0     707.578337355
    m16k17                 x                 x               311      15.986826194               293               980       736.3530335               311                 0     745.830125179               260               808     729.220375096               311                 0     746.315499621
    m16k18                 x                 x               311      16.551893247               295             42998     782.783519302               311                 0     753.808815248               266              4007     764.683173869               311                 0     793.722825514
    m16k19                 x                 x               312      18.490849978               293             29308      856.65699028               312                 0       836.8704025               272               856     823.083388911               312                 0     830.916361698
    m16k20                 x                 x               312      18.596235206               288             34966     894.241336224               312                 0     853.386032354               278              1239     841.078276566               312                 0     830.922021046
