       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 0       0.152164767                 2       0.006743433                 2                 0      20.834024193                 2                 0      20.794095595                 2                14       15.32458265                 2                 0        15.2295589
      m1k2                 0       0.013912668                 3       0.002819717                 3                 0      22.319394995                 3                 0      22.080403664                 3                28      16.708371565                 3                 0      16.761549937
      m1k3                 4       0.012615964                 4       0.001343233                 4                 0      22.894780472                 4                 0       23.05381669                 4               212      18.470314533                 4                 0       17.88850285
      m1k4                 4        0.01090361                 4       0.001331778                 4                 0      23.015637252                 4                 0      22.955204187                 4                95      18.665715984                 4                 0      17.695251436
      m1k5                 4       0.011494033                 4       0.001405388                 4                 2      22.865224855                 4                 0      23.266554253                 4                26      19.649853701                 4                 0      19.749125251
      m1k6                 4       0.012024492                 4       0.001685389                 4                 0      23.348777996                 4                 0       23.12328706                 4               100      20.298728526                 4                 0      20.434217114
      m1k7                 4       0.010737846                 4       0.001781612                 4                 1      23.123843741                 4                 0      23.692821042                 4                49      21.265826308                 4                 0        21.4637754
      m1k8                 4       0.009621914                 4       0.002006182                 4                 1      23.105661517                 4                 0      23.710067157                 4                 6      22.833541471                 4                 0      22.622934553
      m1k9                 4       0.009439113                 4       0.002229036                 4                 0      24.308437228                 4                 0      23.541792917                 4               261      22.760932976                 4                 0      23.716484006
     m1k10                 4       0.009162825                 4        0.00195501                 4                 1       24.12078865                 4                 0      23.425340354                 4               123      23.200965963                 4                 0      23.277904938
     m1k11                 4       0.009230614                 4       0.001919909                 4                 4      24.347852491                 4                 0      24.748075539                 4                 0      23.846427534                 4                 0      25.290015972
     m1k12                 4       0.008971736                 4       0.002053956                 4                 1      23.930266556                 4                 0      24.022352635                 4                 3      25.007940868                 4                 0      23.658889504
     m1k13                 4       0.008958329                 4       0.002074464                 4                 0      24.253882539                 4                 0      24.302380516                 4                41      25.310498164                 4                 0       24.13615078
     m1k14                 4       0.008677112                 4       0.002361502                 4                 3      24.871825646                 4                 0      24.050912786                 4                16      25.299998567                 4                 0      23.973861816
     m1k15                 4       0.009655079                 4       0.002476394                 4                 1      24.452533032                 4                 0      24.542683737                 4               118      24.997081873                 4                 0      23.693635333
     m1k16                 4       0.009121274                 4       0.002667342                 4                 0      24.867752193                 4                 0      24.699854207                 4               133      25.184278374                 4                 0      24.335069269
     m1k17                 4        0.00879109                 4       0.002784713                 4                 2      25.319081019                 4                 0      24.644160898                 4                24      25.372385842                 4                 0      24.726853339
     m1k18                 4       0.009394044                 4       0.002979162                 4                 1       24.27615691                 4                 0      23.918551026                 4                45      25.162271225                 4                 0       23.82026108
     m1k19                 4       0.008533235                 4       0.002990733                 4                 1      24.531444078                 4                 0      25.729555146                 4                20      24.726794311                 4                 0      23.495399104
     m1k20                 4       0.009505272                 4       0.003101631                 4                 0      24.003055533                 4                 0      23.039295666                 4                 6      24.429277027                 4                 0      23.559182892
     m1k21                 4       0.008817183                 4       0.003273297                 4                 0      24.685754369                 4                 0      25.794772452                 4               220       25.93514716                 4                 0      24.030376638
     m1k22                 4       0.008671759                 4       0.003295263                 4                 0      24.372873594                 4                 0      24.473022325                 4               214      25.237733406                 4                 0      23.918485162
     m1k23                 4       0.008466079                 4       0.003575578                 4                 1      24.156187576                 4                 0      24.350255211                 4                63      25.864415767                 4                 0      23.467317445
     m1k24                 4       0.008699459                 4       0.003641582                 4                 0      24.704181284                 4                 0      24.094909098                 4               194      24.758761287                 4                 0       23.96275148
     m1k25                 4       0.008837108                 4       0.003931966                 4                 1       24.64834566                 4                 0      24.419846502                 4                68      25.732005095                 4                 0      24.120081165
     m1k26                 4       0.008771004                 4       0.004050996                 4                 0      24.848807654                 4                 0      24.433129337                 4               108      25.292928708                 4                 0        23.7991952
     m1k27                 4       0.009021268                 4        0.00426181                 4                 2       24.70785377                 4                 0      24.297551276                 4                69       25.34189964                 4                 0      23.888025881
