       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m15k1                 x                 x                61       0.918275893                53              1387      99.753921669                61                 0     110.112699209                34                23       84.08027037                61                 0      85.564063584
     m15k2                 x                 x               106       1.667267671                91              9352     133.228434948               106                 0     161.525210899                50               243     115.592172763               106                 0     116.096702869
     m15k3                 x                 x               137       1.928402028               122             12222     172.144087973               137                 0     173.084821946                80               584     146.187318872               137                 0     151.855394693
     m15k4                 x                 x               163       2.394368121               148              1301     192.866595324               163                 0     214.001860316                97               412     174.253638582               163                 0     173.663324705
     m15k5                 x                 x               180       2.968788687               159             45260     206.912714336               183               104     229.703950342               124               157     202.673125364               180                 0     203.194221497
     m15k6                 x                 x               198       3.707113657               178             26842     233.677960624               199              1360     261.151771825               134               450     229.116145758               198                 0      228.10177814
     m15k7                 x                 x               216       3.988542024               194              3932     279.032985939               219             16986     294.140484305               136                93     259.836851496               216                 0     254.175278519
     m15k8                 x                 x               222       4.556459981               200             16884     295.228515576               225             24728     323.397833499               154               443     287.732478306               222                 0     285.204783508
     m15k9                 x                 x               235       5.089670076               216             15587     325.060901068               237              5802     341.379160582               163               432     316.168964554               235                 0     308.445872191
    m15k10                 x                 x               245       5.562330837               217             21313     369.524805545               247              4668     359.108453593               169               376    1295.877410725               245                 0     300.505036816
    m15k11                 x                 x               251       5.379450496               231             46611     337.634901211               253              5388     355.207275258               181               370     332.710084068               251                 0     331.396228012
    m15k12                 x                 x               253       5.647963938               238             19267     360.958394396               254             10912     374.059420514               189               424     360.878902405               253                 0     358.135196875
    m15k13                 x                 x               257       6.015489907               237              6849     399.911352493               258              3393     401.809472001               197               837     393.065359718               257                 0     399.992280599
    m15k14                 x                 x               260       6.970946566               236             48869     420.433340373               260                 0     452.710340791               203               390     423.548905741               260                 0     403.210431731
    m15k15                 x                 x               261       6.422228792               246             11543      430.93684341               261                 0     451.841476439               211               792      469.17194724               261                 0     433.551607966
    m15k16                 x                 x               263       6.945353591               242             37093     476.112092317               263                 0     475.514409385               213               518     491.886821875               263                 0     476.060172128
    m15k17                 x                 x               266       7.736406674               249             35361     466.622237052               266                 0     515.954763095               218               590     520.460457103               267                 1     513.747311949
    m15k18                 x                 x               267        7.69024612               253              2172     520.253016582               267                 0     503.097308323               223              1288     525.938188524               267                 0     522.494665407
    m15k19                 x                 x               268       8.829270635               253              7028     521.866307283               268                 0     522.635805438               226               539     570.958714119               268                 0     556.928072745
    m15k20                 x                 x               267       8.474748601               252              7960     535.316455834               267                 0     539.771093475               227              3028     588.056757658               267                 0     586.806028578
