       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m7k1                 x                 x                33       0.602239521                30              1537      54.335827906                33                 0      57.515390308                21                50      47.489341508                33                 0      48.765323414
      m7k2                 x                 x                58       0.758496263                52              1217      83.117365736                58                 0      85.920786831                34               102      59.153932193                58                 0       60.88966785
      m7k3                 x                 x                71       0.868004874                66             16263      94.921796155                73                12       98.46794579                45               250      64.012321756                71                 0      68.839668764
      m7k4                 x                 x                82       1.103941639                70               150     106.530665737                85               601     119.037987952                56                28      90.803122135                82                 0      91.407029439
      m7k5                 x                 x                88       1.586214646                82             29473     121.685209142                95               138     129.133262603                64               131     100.635008475                88                 0     100.393754873
      m7k6                 x                 x                96       2.122604834                86              1143     119.841469625               102              3828     144.651183255                69               123     118.898662612                96                 0     120.325655552
      m7k7                 x                 x               102       2.050505522                96              4355     144.758796048               104                50     153.146107751                74               366     132.142534454               102                 0       133.3071498
      m7k8                 x                 x               103       2.231552137               103             11845     163.901462432               105               114     157.297979946                81              1648     149.673179173               104                 0     137.082980166
      m7k9                 x                 x               109       2.457873014               111             16335     155.479233243               114                56      171.77438083                84               381     150.561078996               109                 0     146.006248276
     m7k10                 x                 x               108       2.473100466               111             48166     168.593963878               112             47805     183.217402842                85               381      161.20880737               108                 0     168.583675854
     m7k11                 x                 x               114       3.075653324               107              4772     193.893398252               117               215     197.736546066                94              1170     163.760586915               114                 0     159.283930675
     m7k12                 x                 x               117       3.261310429               113               158     192.574633338               119                43     203.655044397                96               436     182.183242098               117                 0     185.153187207
     m7k13                 x                 x               120       3.635500779               116             31370     213.062019236               123                96      219.61948474                98               465     193.024713798               120                 0     187.213429416
     m7k14                 x                 x               121       3.695573503               113             37223     208.628555717               126             44023     227.828721141               105               456      216.41488884               121                 0     205.462644404
     m7k15                 x                 x               120       4.605248808               119               100     237.622994856               122              3455     243.736042189               102              1446     236.083093108               120                 0     232.056737778
     m7k16                 x                 x               122       4.580121419               118              5382     227.949908512               125              1537     232.781093722               105               284     243.991147504               122                 0      254.63047634
     m7k17                 x                 x               124       4.843669151               122               720     253.755800393               124                 0     254.937740982               114               538     249.646531174               124                 0     266.206010702
     m7k18                 x                 x               125       5.206103363               122              2107     260.265840495               126             21327     257.976283867               107              4469     257.577689645               125                 0     269.139303766
