       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 4       0.069910156                 4               112      28.174242106                 4                 0      26.566811285                 3                11      20.528353486                 4                 0      20.156432498
      m1k2                 x                 x                 6       0.045680462                 6                 0      28.940522219                 6                 0      27.633853636                 6                22      21.331756326                 6                 0      21.085579037
      m1k3                 x                 x                 8       0.035091916                 8                 1      30.398954724                 8                 0      29.765489608                 8               128      23.522808601                 8                 0       23.10516358
      m1k4                 x                 x                10       0.031045958                10                 1      31.850872255                10                 0      30.873332371                10                97      25.350432059                10                 0      25.299369482
      m1k5                 x                 x                12       0.038007507                12                53      33.112180906                12                 0      32.554187226                11              1909      27.260552471                12                 0      27.246776484
      m1k6                 x                 x                13       0.044949496                13               183       35.44327729                13                 0      32.559916709                11               102      28.011010089                13                 0      28.417684266
      m1k7                 x                 x                14       0.051946564                14             13527      35.569573872                14                 0      35.968922861                12                61      29.849167706                14                 0      29.696036367
      m1k8                 x                 x                15       0.059176039                15               189      36.529547409                15                 0      36.889083801                14               404      30.579619937                15                 0      31.650919058
      m1k9                 x                 x                16       0.066685097                15               548      37.725299085                16                 0      37.545375042                14               371      31.438417522                16                 0      31.172574564
     m1k10                 x                 x                16       0.070988367                16               550      38.728854509                16                 0      38.488913892                14               697      34.253402123                16                 0      33.790123721
     m1k11                 x                 x                17       0.081606568                17               762      40.166369506                17                 0      40.116525826                15               249      35.588559818                17                 0      35.823554007
     m1k12                 x                 x                18       0.086869296                18               311      41.225206448                18                 0      40.780854592                16               479      37.326086703                18                 0       37.33628076
     m1k13                 x                 x                19        0.09468847                18               246      41.601738318                19                 0      41.860380137                17               446      39.175896293                19                 0       37.80076287
     m1k14                 x                 x                19       0.099377697                18              8216      41.573651973                19                 0      41.546683673                16               414      40.194558757                19                 0      39.968368981
     m1k15                 x                 x                19       0.103772684                19                67      43.613252501                19                 0      43.720611135                16                71      41.101837774                19                 0      41.774683348
     m1k16                 x                 x                19       0.116826526                19                52      45.130715502                19                 0      44.776860555                19               969      42.675490628                19                 0      42.486106806
     m1k17                 x                 x                19        0.12330707                18                32      46.912761789                19                 0      46.603050406                19                65      45.832229077                19                 0      44.980458754
     m1k18                 x                 x                19       0.130368328                19                67      46.725620075                19                 0      46.634259688                18               131       46.72527673                19                 0      44.260028423
     m1k19                 x                 x                19        0.13078547                19                24      46.926083664                19                 0       47.62628975                19               108       47.58924466                19                 0       47.70447755
     m1k20                 x                 x                19       0.142022095                19                24      48.936134695                19                 0      48.543906987                18               218      48.604507349                19                 0      48.899724286
      m2k1                 x                 x                 7       0.024469132                 7                 8      30.505374816                 7                 0      31.304885389                 5                30      22.030281628                 7                 0      22.157196935
      m2k2                 x                 x                12       0.035694428                12               360       33.53126412                12                 0      33.974423669                10               364      26.923262097                12                 0      26.594446736
      m2k3                 x                 x                15       0.048763546                15                36      37.522238111                15                 0      38.508049593                12               175      29.158702579                15                 0      29.037170389
      m2k4                 x                 x                19       0.062893584                18               134      40.127048728                19                 0      39.367754697                16               521      32.761809877                19                 0      33.603002223
      m2k5                 x                 x                23       0.075561508                23              7698      43.241931467                23                 0      43.196456859                18               435      35.148341083                23                 0      35.624666112
      m2k6                 x                 x                25       0.084070873                24             27807      43.990522237                25                 0      46.233871218                21               314      41.240884529                25                 0      39.800004212
      m2k7                 x                 x                27       0.101371601                26             12071      47.589563976                27                 0      48.244729496                22                98      43.872867402                27                 0      42.328704132
      m2k8                 x                 x                28        0.11539184                29              3344      49.910880581                28                 0      49.366162431                23                33      46.841672883                28                 0      47.014048938
      m2k9                 x                 x                31       0.130961114                30               569      50.597303201                31                 0      51.064008865                27               395      46.041417696                31                 0      49.054529707
     m2k10                 x                 x                30       0.136718715                30              2735      53.011982399                30                 0      50.600250245                27               190      51.259935719                30                 0      52.035694353
     m2k11                 x                 x                33       0.153912885                30               494      55.854000493                33                 0      55.883653339                27               591       52.91585091                33                 0      55.371644326
     m2k12                 x                 x                34       0.167166479                33               122      59.502323383                34                 0      58.044660946                29               624      58.554840228                34                 0      60.677215951
     m2k13                 x                 x                35        0.17796906                33              4468      61.352949796                35                 0      61.285268748                30                67      60.727645136                35                 0      60.631890315
     m2k14                 x                 x                31       0.190042242                32                92      61.791745447                34              2849      64.188147291                32               232      68.140294148                32               366      66.262435959
     m2k15                 x                 x                31       0.206573537                35                55      65.768028368                35                41      64.974364667                31               282      68.977924455                31                 0      68.894214805
     m2k16                 x                 x                31       0.212112999                34                67       65.00835286                35                26      65.685218499                32              1460      72.194730396                33               731       72.04641394
     m2k17                 x                 x                31       0.234029417                35               235      68.931714677                35                 7      70.047867394                32               435      75.813622901                33               321      76.537924971
     m2k18                 x                 x                31        0.24445149                35                31      72.619822378                35              4249      72.547764196                34               738      78.265652268                31                 0      79.063278784
     m2k19                 x                 x                31       0.258440842                35                 2      73.266669324                35              6202      72.400418972                33              1180      82.960204319                35                81       82.28388956
     m2k20                 x                 x                31        0.27458989                35               366      77.614335919                35                 1      74.711547601                31               561      84.218439755                35               108      84.319373091
      m3k1                 x                 x                10       0.037391343                10               830      35.196395581                10                 0      34.355764146                 8               126      26.182365458                10                 0      26.204477682
      m3k2                 x                 x                17       0.054489922                17             38671      39.575432451                17                 0      41.427910912                13               634      30.297271387                17                 0      28.903074942
      m3k3                 x                 x                22       0.066047445                21                46      41.778898274                22                 0      43.449565886                17               851      35.795043042                22                 0      37.477188603
      m3k4                 x                 x                27       0.090273187                26              7322      46.297752485                27                 0      47.526983761                23               225       42.64090936                27                 0      42.248065779
      m3k5                 x                 x                28        0.10812092                31             34795      52.421986711                31               328      52.378750587                26                73      46.208132056                28                 0      45.519326587
      m3k6                 x                 x                30       0.126702813                34              2087      56.639636341                34                94      56.186370741                25               772      51.421573942                30                 0      52.626216444
      m3k7                 x                 x                36       0.147959464                34                99       59.11998955                37                48      61.165808767                31               191       57.71122571                36                 0      56.934482356
      m3k8                 x                 x                37       0.166399862                37              8230      60.163244123                39               161      62.919070108                34               540      61.625137584                37                 0      61.525533841
      m3k9                 x                 x                43       0.184057539                41              7628      65.175081244                43                 0      65.308381376                33               579      64.731328083                43                 0      63.836371319
     m3k10                 x                 x                38       0.200340874                43             10332      67.459941581                41                61      68.300648505                37               541      69.810093447                38                 0      69.597080635
     m3k11                 x                 x                44       0.225365268                45              6015      71.178784844                44                 0      73.279969947                35               528      73.631784039                44                 0      74.840902264
     m3k12                 x                 x                42       0.240782196                43             35605      72.453381317                46             20867      74.734425632                37               335      80.624941661                42                 0       83.10144038
     m3k13                 x                 x                43       0.261543455                47             20962      77.017186734                47                 6      76.354722146                41               364      85.744853155                43                 0      84.236021467
     m3k14                 x                 x                39       0.263341378                47               409       76.58655456                46               887      78.434415736                39               802      89.540252831                42                55      91.877423537
     m3k15                 x                 x                37       0.285996883                47               858      81.317895876                47             19484      81.345695858                40               542      94.257850092                44               385      96.658309158
     m3k16                 x                 x                43       0.451099031                47               111      87.664136407                47               153      85.175030106                42               278     100.931571517                43                 0     102.427838939
     m3k17                 x                 x                43       0.327683992                47                87      87.759236593                47                10      89.591448965                43               982     106.169842841                44                44     106.055872719
     m3k18                 x                 x                43       0.355059136                47                13       91.01156555                47                13      90.725250466                43              1624     110.173027804                45               122     109.808803895
     m3k19                 x                 x                43       0.366742197                47                86      89.894673073                47                11       93.14601907                45               763     115.650207608                46                 8     115.490348388
     m3k20                 x                 x                43        0.38757138                46             16004      95.680538733                47                22      95.756333833                44               406     120.827534131                47                26     119.641247413
      m4k1                 x                 x                13       0.049306976                13              2306        37.8364392                13                 0      38.943654606                 8                48      28.606868117                13                 0      28.509276969
      m4k2                 x                 x                22       0.070598354                22             42676       43.45820172                22                 0      44.085326366                17                60      35.534128533                22                 0      35.525485196
      m4k3                 x                 x                26       0.093194708                27              1234       49.13638561                28                19      48.865407479                23               118      42.599152142                26                 0      41.582265421
      m4k4                 x                 x                31       0.117596124                32             15412      55.704621117                34                64      54.516324891                25               118      49.979641865                31                 0      50.610510877
      m4k5                 x                 x                36       0.140766115                36             10821      56.314064579                39               172        58.8933893                30               253      57.070332501                36                 0      56.470398503
      m4k6                 x                 x                39       0.177467494                42              2696      66.933291867                42                85      65.905814802                32              1621      63.005568299                39                 0      62.639686041
      m4k7                 x                 x                46       0.187003769                46              6896      66.863256418                47                88       71.24308617                38               317      69.613009919                46                 0       66.45138829
      m4k8                 x                 x                48       0.204060422                49             33232       71.58728968                49             24618      77.655554414                38              1371      73.286053434                48                 0      75.027415932
      m4k9                 x                 x                50        0.24353492                53             16309      79.693773559                54               135       78.28141131                41              1072      78.367658246                50                 0      78.818372748
     m4k10                 x                 x                45       0.257337132                53              3364      82.085549236                53               116      86.454782329                42               230      81.785042098                45                 0      85.947092496
     m4k11                 x                 x                55       0.257049054                56             27844      84.187079689                55                 0       82.90969148                45               260       93.32993146                55                 0      92.929628466
     m4k12                 x                 x                54       0.293857359                56               229      87.557198013                58                57      89.875152285                47               884     105.061747049                54                 0     101.961575098
     m4k13                 x                 x                52       0.320086391                58              4965      92.793063908                58               146      93.392566723                47               589     106.461535551                52                 0     108.262681896
     m4k14                 x                 x                44         0.3659985                58               138       97.59636461                59             38513      95.265704606                52               469     117.780007705                52                57     117.737580262
     m4k15                 x                 x                44       0.367171711                56               115      99.773955104                59              9943     102.339474713                51               267     123.188621072                56               314     121.189804791
     m4k16                 x                 x                52       0.394419565                59               133     104.329930687                59             21915     105.860575624                52                40     126.953712258                55               171     129.293783564
     m4k17                 x                 x                52       0.430648444                58             15705     111.466148005                59              1063     109.031340434                52               634     136.078761565                53               380     135.812697775
     m4k18                 x                 x                52       0.421649934                59             22536     110.056599405                59               430     111.554318273                51              1989     142.059238722                56                86      141.25716125
     m4k19                 x                 x                52       0.452703435                59             29396     115.609219485                59                33     113.988956967                56               742     150.466057823                55               147     146.717546488
     m4k20                 x                 x                49       0.479370961                57                72      115.94530575                58               830     122.094352813                54              1118     155.971918901                58               268     157.124882721
      m5k1                 x                 x                15       0.060824391                16               205      42.283578279                16                47      40.742733705                 8                 4       30.57514581                15                 0      30.921454661
      m5k2                 x                 x                25       0.086083561                26              9778       49.41528611                26                87      50.979490197                19                84      38.868792636                25                 0      39.982212619
      m5k3                 x                 x                32       0.120518379                33              4361      57.081458623                34                34      58.673409854                22               900      49.117580062                32                 0      49.005518348
      m5k4                 x                 x                38        0.14094232                41              3131      66.168242274                40                68      62.113019481                30               403      58.273143634                38                 0      59.403360442
      m5k5                 x                 x                44       0.172816006                45              1421      69.668243865                47               967      70.371984842                37               675      66.448891136                44                 0      67.022226646
      m5k6                 x                 x                47         0.2018901                52             19913      78.607805279                52             40361      78.623645159                41              1130      76.259020981                47                 0      75.644894815
      m5k7                 x                 x                54       0.233964131                56             32387      82.708043164                56             37396      83.360532619                46               165      81.103003519                54                 0      82.559823955
      m5k8                 x                 x                55       0.516076467                58             25037      85.588775037                58              6769       87.37770545                47               125      89.272400544                55                 0      84.983572724
      m5k9                 x                 x                61       0.295225042                60              4724      87.285897519                64               144      86.972480797                47               270      95.047648286                61                 0      95.732687432
     m5k10                 x                 x                55       0.316392873                63              7401      94.399350979                63             23785      98.341505172                51               698     105.384978819                57                 0     106.801519327
     m5k11                 x                 x                67       0.338459396                67               234     101.423489382                67                 0     101.276273375                52               288     114.692920783                67                 0     114.789483866
     m5k12                 x                 x                62       0.376925646                65             33749     109.118634245                69                58     106.460101097                53               381     126.521590877                62                 0     123.966205132
     m5k13                 x                 x                57       0.381291624                68               232     111.200665236                69                96     111.270357154                59               149     131.523222236                57                 0     134.442455141
     m5k14                 x                 x                53       0.436146513                69              5930      114.42114049                70              1493     112.485767546                58              1258     145.263000214                61               598     142.370616201
     m5k15                 x                 x                53        0.44286941                67              6216      119.22408661                69             15554     120.617232213                64               180     147.182648815                62               797     148.358019782
     m5k16                 x                 x                57       0.472094105                69             11214     122.864354552                70             13399     122.837570072                59               392     154.535870624                58              1576     157.744045199
