       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m19k1                 x                 x               133       2.421013998               115              8190     167.757821919               133                 0     191.425285694                65                45     119.493531778               133                 0     120.731483401
     m19k2                 x                 x               212       3.559670022               170             34466     212.201737128               213               643     270.159109362               119                96     152.102122095               212                 0     154.991905228
     m19k3                 x                 x               251       4.589341228               220             19173     276.997733958               255               473     319.313712685               144               111     201.783835813               251                 0      198.03580931
     m19k4                 x                 x               282       5.229494778               225             48574     300.271001626               284               772     340.768635405               184               702     242.688444698               282                 0      246.11919268
     m19k5                 x                 x               293       6.531012899               246              8495     370.740535651               298              1500     380.734222446               194              1108     303.680479318               293                 0     302.643045452
     m19k6                 x                 x               305        7.70034192               271              9220     419.813137573               307               498     410.775928238               204               942     354.711390781               305                 0     356.205139835
     m19k7                 x                 x               313       8.641444832               275             34149     438.582081449               314                23     474.761135219               227              1422     420.069472301               313                 0     409.377202081
     m19k8                 x                 x               313       9.742823547               285             18760     521.586180226               313                 0     507.937634242               229              1124     469.278725219               313                 0     486.309787234
     m19k9                 x                 x               317      10.690627596               295             36275      540.50785937               317                 0      551.13480025               232               742     534.558024381               317                 0     521.729269137
    m19k10                 x                 x               322      11.852802609               288             15456     580.022898824               322                 0     582.883840572               252               268     575.244136993               322                 0     566.947108972
    m19k11                 x                 x               323      12.935840616               295              5719     628.421592085               323                 0     653.759264002               258               876     619.851509668               323                 0     589.330623504
    m19k12                 x                 x               324      13.184087631               305             42637      664.92345444               324                 0     657.721161632               266              2912     656.606739224               324                 0     646.013252062
    m19k13                 x                 x               325      14.194474582               309              2974     711.986896421               325                 0     724.226123488               267               750     655.152220249               325                 0     669.827548412
    m19k14                 x                 x               325      16.272457604               303             14526     739.472402943               325                 0     790.302453373               270              2205     713.061768687               325                 0     754.762957596
    m19k15                 x                 x               325      18.121260963               305              5404     777.414996079               325                 0     765.611334355               275              2172     792.129832107               325                 0     782.417407752
    m19k16                 x                 x               326      17.260136651               305              8853     827.629263626               326                 0     844.580232385               277              1148     857.071087346               326                 0     838.272396328
    m19k17                 x                 x               326      19.258720485               304             15009      885.08054937               326                 0     872.232486737               280              2624     837.377682565               326                 0     853.191389772
    m19k18                 x                 x               326      18.822340989               307             14557     893.711747731               326                 0     904.377178381               292               941     898.945606708               326                 0     916.134104046
    m19k19                 x                 x               326      19.667403808               309              7266     984.535914824               326                 0     991.874289381               285              1603     937.233092379               326                 0     934.953824429
    m19k20                 x                 x               326      21.592278033               317             28172     957.846781312               326                 0     968.320509099               287              1540      954.96195896               326                 0     951.816364799
