       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 2                 0       6.248722083
      m1k2                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 3                 0       6.285598234
      m1k3                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 3                 0       6.996932169
      m1k4                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       7.701857427
      m1k5                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.046652365
      m1k6                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.188330779
      m1k7                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.362022036
      m1k8                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.553308053
      m1k9                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.706822287
     m1k10                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.054547958
     m1k11                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.404870611
     m1k12                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.925819431
     m1k13                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.356388707
     m1k14                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.329902621
     m1k15                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.145576039
     m1k16                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.650543171
     m1k17                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.292792176
     m1k18                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       9.141074363
     m1k19                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.801329247
     m1k20                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 4                 0       8.914201381
      m2k1                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 x                 3                 0       7.072024951
