       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 3       0.017723005                 3                 0      22.379621675                 3                 0      21.963930281                 2                75      16.139382822                 3                 0      16.684909777
      m1k2                 x                 x                 4       0.008458967                 4               136      22.830940168                 4                 0      23.056770862                 4                36      17.612388463                 4                 0      17.939951315
      m1k3                 x                 x                 4       0.005754502                 5              1127      23.480405295                 5              1898      23.664955535                 4                13       17.63739813                 5                66      18.183635714
      m1k4                 x                 x                 5       0.006506529                 5                 0      24.194649341                 5                 0       24.95834088                 5               196      19.079060355                 5                 0      19.843517425
      m1k5                 x                 x                 6       0.005834608                 6                 2      25.931326796                 6                 0      26.299175203                 6                91      21.090443418                 6                 0      20.390768146
      m1k6                 x                 x                 7       0.006843499                 7                 0      26.824039017                 7                 0      27.302787476                 7               253      22.229527798                 7                 0      21.639806393
      m1k7                 x                 x                 8       0.007880585                 8               104      28.023126145                 8                 0      28.040868611                 7                51      22.767297098                 8                 0      22.925706053
      m1k8                 x                 x                 8       0.008862026                 8              6278        28.0303318                 8                 0      27.992113058                 8                42      23.104510396                 8                 0       23.40206428
      m1k9                 x                 x                 8       0.009821914                 8                29      28.273410999                 8                 0      28.355628923                 8               520      24.144429719                 8                 0      25.025855603
     m1k10                 x                 x                 8        0.01093386                 8                42      29.170336764                 8                 0      29.535806461                 8                95      26.233560489                 8                 0      25.996577676
     m1k11                 x                 x                 8       0.010993496                 8               257      30.003939841                 8                 0        30.8192616                 8               147      27.825171251                 8                 0      27.798183396
     m1k12                 x                 x                 8       0.012608542                 8                 0      31.226992138                 8                 0      31.812949231                 8               214      28.553535746                 8                 0      28.852898271
     m1k13                 x                 x                 8        0.01411689                 8                 1      32.212560712                 8                 0      32.059967554                 8                99      30.532298547                 8                 0      28.986066692
     m1k14                 x                 x                 8       0.014496029                 8                 2       31.61426132                 8                 0      31.431869379                 8                87      30.415009543                 8                 0      30.380507038
     m1k15                 x                 x                 8       0.015838632                 8                 0      33.109433251                 8                 0       32.83155496                 8               213      32.398990144                 8                 0      32.578619555
     m1k16                 x                 x                 8       0.016839477                 8                 0      33.781090972                 8                 0      34.080580239                 8               505      32.541885666                 8                 0      32.025247521
     m1k17                 x                 x                 8       0.018019949                 8                 3      35.212321486                 8                 0      34.135658905                 8               427      33.451986713                 8                 0      32.463176683
     m1k18                 x                 x                 8       0.018771866                 8                 1      34.135418267                 8                 0      34.444076627                 8                54      34.179138538                 8                 0      34.320019962
     m1k19                 x                 x                 8       0.018833716                 8                 0      34.471503997                 8                 0      34.654502604                 8                76      36.186789133                 8                 0      36.934684911
     m1k20                 x                 x                 8       0.020908167                 8                 0      36.505675161                 8                 0      36.409259906                 8               103      37.782438614                 8                 0      36.874927343
     m1k21                 x                 x                 8        0.02190206                 8                 0      37.401552301                 8                 0      37.401749314                 8               187      37.891746665                 8                 0      37.390319126
     m1k22                 x                 x                 8        0.02327342                 8                 3      38.192371269                 8                 0      37.075129627                 8                 0      38.977186687                 8                 0      38.782920801
     m1k23                 x                 x                 8       0.023855621                 8                 5      39.190846244                 8                 0      38.130317735                 8                 2       40.23263404                 8                 0      39.737186907
     m1k24                 x                 x                 8       0.025286387                 8                 2      38.064281702                 8                 0      38.877661903                 8               250      40.466808931                 8                 0      40.974092483
     m1k25                 x                 x                 8       0.025821288                 8                 0      41.023695248                 8                 0      42.209904793                 8                42      40.592996659                 8                 0      40.917687828
     m1k26                 x                 x                 8       0.025025019                 8                 1      40.202161717                 8                 0       40.51257401                 8               127      42.705796577                 8                 0      42.086388897
     m1k27                 x                 x                 8        0.02807473                 8                 0      42.084080669                 8                 0      41.745290234                 8               110      42.345375535                 8                 0      42.272612065
     m1k28                 x                 x                 8       0.028890779                 8                 0      41.858723744                 8                 0      42.755845532                 8               232      42.963728006                 8                 0      40.476324686
     m1k29                 x                 x                 8       0.028715625                 8                 0      39.562725171                 8                 0      40.477754069                 8                44       41.73358827                 8                 0      42.557661536
      m2k1                 x                 x                 5       0.003809266                 5                 5      24.121543662                 5                 0       24.26724737                 4               137      18.110744406                 5                 0      18.260706681
      m2k2                 x                 x                 7         0.0054437                 7                27      26.064122751                 7                 0      25.972373978                 5                52      20.251917535                 7                 0      20.236181082
      m2k3                 x                 x                 8       0.006695871                 9              5346      28.353214873                 9                25      27.731756468                 8                73       22.27091803                 8                 0       22.49246693
      m2k4                 x                 x                 9       0.009223955                10               321      30.124711907                10                18       29.56552755                 9                57      25.667752354                 9                 0      25.218478168
      m2k5                 x                 x                 9       0.010385576                11                24      32.410725487                11                56      30.031544041                10               870      26.394021457                10               121       27.97751886
      m2k6                 x                 x                10       0.011862654                13               234      35.199134727                13                27      34.081808184                11               129      30.479190789                11                30      30.388477096
      m2k7                 x                 x                10       0.027194342                15               390      35.472502873                15                47      36.501577993                11                71      31.573468819                12               277      31.640350495
      m2k8                 x                 x                10       0.015742134                15                19      36.553689025                15                54      37.138404812                12               129      33.960955692                11               577      34.024199668
      m2k9                 x                 x                10         0.0177279                15               250      38.403645427                15                 4      38.434102349                13               163      36.247339874                14               239      35.644174095
     m2k10                 x                 x                14       0.019478328                15                45      39.671941886                15               114      39.062180304                12               114      38.309561249                14                 0      38.773825514
     m2k11                 x                 x                15       0.020993205                15               139      40.774159596                15                 0      40.617390184                14               204      39.816966997                15                 0      40.275893331
     m2k12                 x                 x                15       0.022383583                15                14      42.565217475                15                 0      44.605460805                13               365      43.983219392                15                 0      43.897058365
     m2k13                 x                 x                15       0.024509944                15                15      43.493767985                15                 0      43.033247355                13               363       46.21203886                15                 0      45.165508898
     m2k14                 x                 x                15       0.026743227                15                 0      43.984530018                15                 0      42.679156874                15               341      44.851521904                15                 0       45.14681909
     m2k15                 x                 x                15       0.032430171                15                 0      43.580908135                15                 0      45.271250798                14               651       50.66965528                15                 0      49.888278563
     m2k16                 x                 x                15       0.029199751                15                10      46.253148107                15                 0      45.632503144                15               595      51.087519747                15                 0      51.677590924
     m2k17                 x                 x                15       0.031771285                15                 8      46.616493848                15                 0       47.32878982                15               266      53.331437656                15                 0      50.821292907
     m2k18                 x                 x                15       0.033581994                15                 2      47.623537144                15                 0      48.271628116                15               102       52.21170247                15                 0      55.150306381
     m2k19                 x                 x                15       0.035537619                15                 2       48.52233442                15                 0      49.811987905                15               441      57.595131814                15                 0      58.470594939
     m2k20                 x                 x                15       0.037307272                15                 4      51.307016564                15                 0      51.556593119                15               321      59.607884098                15                 0      56.926285058
     m2k21                 x                 x                15       0.036622014                15                 3      52.494248516                15                 0      52.782536627                15               405      63.318523997                15                 0      63.027258515
     m2k22                 x                 x                15       0.039938803                15                 3      53.364648919                15                 0      53.889332594                15               896      66.087514811                15                 0      62.460714331
     m2k23                 x                 x                15       0.040256516                15                 0      53.678353126                15                 0      53.149393353                15               501      66.748135172                15                 0       62.97304934
     m2k24                 x                 x                15       0.043130148                15                 4      53.948644541                15                 0      52.353584318                15               322      68.277793264                15                 0      64.656593632
     m2k25                 x                 x                15       0.045940109                15                 0      56.499819025                15                 0      55.726943658                15               263      68.063715322                15                 0      65.545978566
     m2k26                 x                 x                15       0.050039621                15                 4      56.539088375                15                 0      55.784699347                15               333       70.46026165                15                 0      65.535771109
     m2k27                 x                 x                15       0.047142269                15                 1       56.39212035                15                 0      58.226098958                15               355      70.454518197                15                 0      63.609281833
     m2k28                 x                 x                15       0.047395569                15                 1      56.195855518                15                 0      56.909762533                15               948      70.595818375                15                 0      65.980715408
     m2k29                 x                 x                15       0.051140256                15                 4      56.316084344                15                 0      55.803177177                15               197      69.552169039                15                 0      65.366045815
      m3k1                 x                 x                 7       0.005269638                 7                20      24.699106272                 7                 0      25.730639316                 4               452      20.028391048                 7                 0      20.039713874
      m3k2                 x                 x                10       0.007913584                10               237      28.286200524                10                 0      29.881591394                 7               303      24.555855118                10                 0      23.348311662
      m3k3                 x                 x                11       0.010796431                13                94      33.483101656                13                72      33.189960995                10               195      27.160976398                11                 0      28.092189949
      m3k4                 x                 x                14       0.013082396                15             21931      36.369975287                15              7210      34.748947912                11                48      29.013831874                14                 0      30.352374306
      m3k5                 x                 x                14       0.015373308                15               764      37.734547119                16                57       38.99359716                13               326      34.444974501                15                41      33.301638259
      m3k6                 x                 x                15       0.017310872                18              2090      39.493027986                18              4192      39.620003332                13               399      35.617572682                15                 0      36.218602507
      m3k7                 x                 x                15       0.019509617                19              4549      42.222784617                19                55      41.908143552                17               306      40.740485233                16                95      41.029337123
      m3k8                 x                 x                15       0.021763952                19                85      44.195027184                19                34      44.010231792                16               149       44.81638102                15                 0      44.248411874
      m3k9                 x                 x                16        0.02390753                19               102      44.325555009                19                29      45.559865613                16               512      48.215159231                18               199      47.898346166
     m3k10                 x                 x                15       0.025359273                19                24      45.631801425                19                17      46.182345574                17              1251       52.76534391                16               126      50.101083719
     m3k11                 x                 x                16       0.026580804                19                30      46.229771566                19                 5      47.125371997                18               279      52.213473977                17                 3      50.270086688
     m3k12                 x                 x                16       0.027262861                19                41      48.564231055                19                 8      48.506813587                18               179      57.740766869                19                66      59.168153298
     m3k13                 x                 x                16       0.031740409                19                26       48.95671036                19                 8      49.269990186                17                49      60.392978314                19               358      59.220187665
     m3k14                 x                 x                16       0.034737812                19                 4      50.202435529                19                27      52.859688502                17               297      60.101554826                16                 0      61.616041934
     m3k15                 x                 x                16       0.037166256                19                 2      53.615138277                19                 6      54.618537043                17               561       65.61938347                18                 9      67.374449987
     m3k16                 x                 x                16       0.042807358                19                 4      55.100328437                19                 5      56.000192321                18               292       69.25637631                18               351      67.712991017
     m3k17                 x                 x                16       0.041660881                19                26      56.295117364                19                 2      55.618004728                19               180      70.546000933                18               709      70.270658497
     m3k18                 x                 x                16       0.044108586                19                18      58.532224047                19                 5      55.633809884                17               318      72.034781429                18              1381       71.93344469
     m3k19                 x                 x                16       0.045969479                19                 6      59.778321711                19                 2      58.251503856                18              1900       77.84122989                18                49      78.008875653
     m3k20                 x                 x                16       0.047749236                19                 2       61.64699116                19                 2      57.005092855                18               877      77.770191168                18              1124      77.364391267
     m3k21                 x                 x                16       0.054816516                19                 2      61.172309283                19                 2      62.427832295                19               639      84.754422008                19               709       80.04063043
     m3k22                 x                 x                16       0.052337877                19                 8      62.702248028                19                 6       61.53268268                19              1010      85.361090462                18              1009      80.548672306
     m3k23                 x                 x                16       0.055004101                19                 4      62.902116528                19                30      63.691330215                19               816      86.313504982                18               570       81.35243752
     m3k24                 x                 x                16       0.058161521                19                 0      65.884471863                19                 2      64.353923478                19               199      87.484126865                19                43      81.109466966
     m3k25                 x                 x                16       0.059801793                19                 1      66.017643055                19                 3      66.608841139                19              2226      88.628594599                19               164      84.584431717
     m3k26                 x                 x                16       0.062002525                19                 5      68.288259077                19                 1      65.108875708                19               128      90.998181685                18              1187      86.446444992
     m3k27                 x                 x                16       0.069845922                19                 4       67.63512723                19                 1      67.372402994                19               251      90.605453353                18               316      84.633434983
     m3k28                 x                 x                16       0.066931112                19                 2      66.306111849                19                 4      65.577689435                19               496      90.563407621                18               211      85.488731997
     m3k29                 x                 x                16       0.073457877                19                 6      68.058617219                19                 5      64.186092867                19               231      93.051061099                18              1718      87.355886194
      m4k1                 x                 x                 9       0.007015372                 9                 7      29.341031192                 9                 0      29.150539479                 5                21      21.680387856                 9                 0      21.529370554
      m4k2                 x                 x                12       0.010601725                13                71      33.327444792                13                 9      33.107429331                 9                21      26.270839089                12                 0      27.027196125
      m4k3                 x                 x                15       0.013474488                17               233      37.419077423                17               333      38.273864718                13               224      30.705099178                15                 0      30.603831659
      m4k4                 x                 x                18       0.016099161                19             29151      38.974820556                19              5079       39.34886641                14               680      35.277897794                18                 0      34.456151987
      m4k5                 x                 x                18       0.019432393                20              3762      44.222988742                20             19906      43.275341676                16                90      41.388032533                18                 0      42.179179902
      m4k6                 x                 x                17       0.022428343                21               151      43.726104026                21               900      45.710038635                16              1067       44.93753208                19               187      46.744503696
      m4k7                 x                 x                20       0.024740676                22             34887      46.603858309                22                18      45.496434637                18               200      51.614949237                20                 0      51.384809511
      m4k8                 x                 x                20       0.027644119                22              7782      46.499526425                22                27      47.628537836                20                93      55.122577273                20                 0      55.184632679
      m4k9                 x                 x                20       0.029638365                22                92      47.944738046                22                13      49.380019492                20               200      61.724999092                21               100      61.408435566
     m4k10                 x                 x                19       0.031451418                22               234      50.511485511                22                51      53.028322276                21               407      65.522061706                20                23      64.664036936
     m4k11                 x                 x                20       0.033475632                22                98      51.666768934                22                 5      51.525938623                20               780      69.794954348                21                60      70.438652723
     m4k12                 x                 x                20       0.073646757                22                 8      55.050671491                22                 8      54.323767699                21               876      72.983441098                20                 0      72.022706373
     m4k13                 x                 x                17       0.037375991                22                16      51.568194188                22                10      52.077234415                20              2251      76.130746074                21               551      73.970799298
     m4k14                 x                 x                17       0.042618854                22                14      57.499298809                22                 6      57.489608942                20               441      80.867424035                20               122      79.132315273
     m4k15                 x                 x                17       0.042936001                22                 5      55.951187026                22                12       59.33028553                22               256      83.449866995                21               211      82.695642644
     m4k16                 x                 x                17       0.058341434                22                 8       61.67632094                22                16       60.85954559                22                52      85.538640611                21               526      84.893806585
     m4k17                 x                 x                17       0.049839236                22                50      61.425858204                22                 5        61.1562029                22               614      88.987855885                21              1687      87.589390432
     m4k18                 x                 x                17       0.052955346                22                13       62.32454935                22                 7      63.369243876                22               680      90.359697195                21               516      88.208756761
     m4k19                 x                 x                17       0.055916345                22                 6      62.598429119                22                 2      65.401460778                21               907      91.031860178                21              2049      91.550196287
     m4k20                 x                 x                17       0.058103363                22                 8      64.002329535                22                 7      60.761707934                21              3608      93.216978667                21              2368      92.268521192
     m4k21                 x                 x                17       0.061607029                22                11      63.973621551                22                 4      63.968169333                22              1524     100.465646652                21              2088      94.613027116
     m4k22                 x                 x                17       0.064813995                22                 7      66.813136499                22                 5      65.963444237                22              1327      98.794244381                21              3124      99.246131719
     m4k23                 x                 x                17       0.077779987                22                 7      68.851149812                22                 7       68.03118511                22              1163     101.305600167                22               257      98.348911657
