       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m17k1                 x                 x                67       0.980336877                59              2514     104.969916953                67                 0     120.535384642                34                44      92.717474944                67                 0       92.25160748
     m17k2                 x                 x               118       1.647561257               103              8888     149.413521215               118                 0     160.367553759                61                60     119.997333011               118                 0     118.224455608
     m17k3                 x                 x               150       2.067049129               137             20826     167.397299208               151              6986     179.236369579                86               110       149.3309622               150                 0     148.171638664
     m17k4                 x                 x               177       2.422728308               161             23171     204.328707454               178              3270     222.813206103               106               597     176.723875029               177                 0     182.043284336
     m17k5                 x                 x               195       2.902504644               186             23058     221.791720561               198              4193     268.485583173               127               797     215.123812988               195                 0      221.39120429
     m17k6                 x                 x               213       3.607332209               199             15831     270.065679977               213                 0     287.928055923               139               127     230.750738101               213                 0     234.079554558
     m17k7                 x                 x               232       3.800284009               212             39527     281.276543542               236             20804      300.81713165               152               881     269.545407033               232                 0     272.874806111
     m17k8                 x                 x               238       4.433669843               224             38503     341.505452309               241             25774     344.871353341               168               816     311.047524484               238                 0     303.657648296
     m17k9                 x                 x               252       5.362309015               221             48446     365.794519382               254             42900     364.710245549               171               257     344.267733256               252                 0     333.985900035
    m17k10                 x                 x               260       5.526473672               243             33438     393.069415379               261               838     389.003622114               184               570     362.228458856               260                 0     359.024409366
    m17k11                 x                 x               264       5.690538613               238             15872     406.968611843               264                 0     421.408742969               194               941     452.966828221               264                 0     455.565687637
    m17k12                 x                 x               266       6.077413071               257             26206     475.543977452               267             13519     496.814964797               208              1797     491.153758325               266                 0     495.921367354
    m17k13                 x                 x               269       7.147172563               256              3937     515.953814641               270             19249     529.516668645               208               233     527.508197072               269                 0     547.048805103
    m17k14                 x                 x               272       8.143162523               256              2585     553.850842804               272                 0     550.998672781               204               540     577.116217193               272                 0     579.991360425
    m17k15                 x                 x               273       8.377163396               258              7903     557.960935075               273                 0     600.154905595               226              2521     612.627815699               273                 0     607.606827545
    m17k16                 x                 x               274       8.898472156               255             10686     614.024401335               274                 0     637.127711935               218               121     650.545416923               274                 0       646.3868854
    m17k17                 x                 x               277       9.121837818               261             24861     636.053563064               278             27904     657.297931486               232              1810     705.505491663               277                 0     694.723353194
    m17k18                 x                 x               278      10.201727118               260             33905     663.265097762               278                 0     679.093962182               235               905      715.37047745               278                 0     710.219093283
    m17k19                 x                 x               279      10.071550179               263             29871     695.560649946               280              1266      691.41702587               232              3000     756.002288266               279                 0     761.493949912
    m17k20                 x                 x               279      10.567798076               267             24161     742.000811023               279                 0     741.034654509               243              1426     798.635640456               279                 0     805.057699865
