       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m16k1                 x                 x                51       0.494557683                53              3149     104.530596919                53              1165      98.462734787                31                75      80.329560709                51                 0      80.051973123
     m16k2                 x                 x                81       0.537465561                78              3637     123.230509452                83               163     126.038324449                52               130     106.596107942                81                 0     106.402409004
     m16k3                 x                 x                95       0.509686599                96             42117      149.75980635               105             19184     160.460394381                71               518     134.090970377                95                 0     128.235995833
     m16k4                 x                 x               103       0.624045862               109              2121     188.290922646               118             21056     182.165419068                89               543     152.746571555               103                 0     152.732104639
     m16k5                 x                 x               113       0.786486293               116              1431     201.747481965               123             10811     199.511672735                87               595     179.796678985               113                 0     180.981151554
     m16k6                 x                 x               118       0.915374538               119             26576     223.607502834               123              3833     219.854391196               102               362     213.992296527               118                 0     211.693923153
     m16k7                 x                 x               118       0.968578684               120              6346     233.510158185               124                44     239.764100617               102               936     237.647018087               118                 0     235.126746598
     m16k8                 x                 x               118       1.117428588               123             19063     249.537015691               124               582     263.902148621               104              1131     267.768859339               118                 0     268.654224694
     m16k9                 x                 x               119       1.267064385               124             13923     279.747335087               124               787     276.673149909               105               398     300.099796036               119                 0     297.219175094
    m16k10                 x                 x               116       1.336955883               121             11911     299.507335119               124              1288      298.28535943               109              1222     334.670541849               116                 0     338.025191731
    m16k11                 x                 x               117       1.482155442               124             15204     314.560200769               124                74     323.021666268               115               923     366.110472822               118                 4      368.01464649
    m16k12                 x                 x               113       1.567119262               122                51      349.02971093               124              1386     343.309440852               110               392     405.614178265               115              1165      412.31271762
    m16k13                 x                 x               113       1.730155986               123              1741     372.067717111               125                42     355.275340345               114              1576     438.755366584               114               261     445.085304817
    m16k14                 x                 x               110       1.743699894               125             43342     389.663067824               124               302     394.967725502               116              1179     475.416431983               120               942      478.60536716
    m16k15                 x                 x               107       2.243913492               125              1618     388.190524316               124                21     411.354403831               118               675      511.72384154               119              3577     514.259591627
    m16k16                 x                 x               103       2.104380835               125              1451     434.816187855               125                63     452.970124725               118              2032     545.687810969               117              1721     548.845739128
    m16k17                 x                 x               105       2.242653157               125              1114     448.784932123               124                47     463.970836874               117               354      573.95396121               119               676     580.305273019
