       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m8k1                 x                 x                68       1.430814895                62               999     108.018892809                68                 0     107.247391214                36               161       62.66522974                68                 0      62.977282632
      m8k2                 x                 x               109       1.929724257                93              4242     120.290424687               109                 0     146.512075578                64                54      79.750878817               109                 0      79.141166961
      m8k3                 x                 x               140       2.708074574               114               846      154.21015075               140                 0     166.604947864                85               188      97.666395309               140                 0      96.959024063
      m8k4                 x                 x               163       3.580834004               137             16935     171.039965713               163                 0     191.508314633               103               236     121.777869724               163                 0     124.555892913
      m8k5                 x                 x               185       4.115831495               147              5477     197.451999223               186                11     216.362492014               115              1301     151.705824932               185                 0     150.736222559
      m8k6                 x                 x               199       4.985038978               157             32401      204.96848347               201              1216     246.727724947               142               800     176.930145796               199                 0     179.649386019
      m8k7                 x                 x               207       5.367895413               163             22584     207.365833925               208              2505      273.42174132               131               572     212.558943215               207                 0     213.407494135
      m8k8                 x                 x               213       6.146785186               172             32162     243.498219668               214              1309    3237.760563864               139              1237     209.309709987               213                 0     213.654662067
      m8k9                 x                 x               220       6.674375511               182             48468     520.573294071               221               206      266.28340109               147               308     237.722065026               220                 0     240.698191393
     m8k10                 x                 x               227       6.472418021               184              1626     240.770115683               228              1617     281.819624377               155               717     251.992618106               227                 0     250.742835062
     m8k11                 x                 x               230       7.598079888               190               817     275.452623074               231               987     290.545225898               178              1171     270.751434129               230                 0     280.768206486
     m8k12                 x                 x               232       8.131258141               207             17956     309.964796873               233               749     313.200045794               167              1824     308.209131967               232                 0     300.841816951
     m8k13                 x                 x               234       8.755084588               204             11055     321.518965692               235              1560     340.271598464               177              1254     311.587965112               234                 0     306.511820522
     m8k14                 x                 x               234       9.026379761               200              2943     339.097217355               234                 0     357.179083629               186               278     336.656931338               234                 0      321.00078446
     m8k15                 x                 x               236      10.613006724               203               331     375.225488617               236                 0     381.413109463               187              1830     341.957804759               236                 0     341.166201774
     m8k16                 x                 x               237      10.195986258               210               173     401.401736375               237                 0     400.102519654               186              2335     370.626489245               237                 0     367.258159702
     m8k17                 x                 x               238      12.361076738               204               259     404.968667835               238                 0     417.577741209               195              1528     386.290374273               238                 0     393.282432595
     m8k18                 x                 x               238      11.579367309               211              9338     443.550233357               238                 0     447.163573464               189              2595     419.199392455               238                 0     411.202982128
     m8k19                 x                 x               239      12.836542087               216             22994     458.652661682               239                 0      443.65607088               207               438     420.721280281               239                 0     436.697399969
     m8k20                 x                 x               239      13.433358975               218               212     422.831489228               239                 0     479.873684835               208              1019     443.563637188               239                 0     441.145859699
