       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m1k1                 x                 x                 7       0.189579402                 6                 0      26.166950531                 7                 0      30.174377031                 5                 3      19.826852274                 7                 0      19.587166722
      m1k2                 x                 x                12       0.157807303                10                 0      31.887580512                12                 0       33.98401587                11               261      22.312143026                12                 0      21.529647477
      m1k3                 x                 x                14       0.183239827                13                 0       31.28451264                15               523      34.916063792                14               166      23.059166932                14                 0      23.503237682
      m1k4                 x                 x                18       0.236869774                16                 0      38.796077649                18                 0      36.351100489                18               157      26.468523505                18                 0      25.038799372
      m1k5                 x                 x                21       0.320570765                18                 0      36.996568886                21                 0      39.309406316                19               239      30.331270798                21                 0      29.878506059
      m1k6                 x                 x                24       0.418965656                20                 0      39.873483063                24                 0      42.462646405                23               411      32.623651038                24                 0      32.761172038
      m1k7                 x                 x                25       0.479473798                21                17      41.492966209                26               185      45.896899254                24               215      32.620099518                25                 0      32.917019354
      m1k8                 x                 x                26       0.551216246                23                47      44.986342355                27               761       45.22863463                25               659      36.808931558                26                 0      35.436482328
      m1k9                 x                 x                28       0.642628543                25                51      49.251074207                29               113      48.546661627                26               659      37.677996098                28                 0      38.451471748
     m1k10                 x                 x                28       0.712603795                27                56      48.880026212                29                20      51.564174019                28               343      40.425716824                30               637      40.140700102
     m1k11                 x                 x                29       0.779775271                29                52      53.423081916                29                 0      50.808668776                28              2783      42.662975988                30               536      41.883558443
     m1k12                 x                 x                29       0.820442938                27                58      51.933774013                29                 0      51.855310701                30              2770      45.165885565                29                 0      45.513004149
     m1k13                 x                 x                31       0.975396607                30                42      54.927307176                32                19      57.065702395                30               477      45.938035692                32                11      46.864469374
     m1k14                 x                 x                32       1.016682264                30                 9      56.650225668                33                45      59.498435997                31               370      48.682235076                32                 0      48.657919076
     m1k15                 x                 x                33       1.096833562                29                 0      54.822172162                33                 0      61.291185149                30               498      50.264545369                33                 0      50.863015686
     m1k16                 x                 x                33        1.15804256                32                73      59.852614663                33                 0      62.599804195                32               110       53.88202128                33                 0      55.656826042
     m1k17                 x                 x                33        1.25511437                30                28      62.125604515                33                 0      66.529489531                31              1035      57.874000516                33                 0      57.864358666
     m1k18                 x                 x                33       1.329145808                30              1179      62.959195654                33                 0       65.19992335                32               156      60.068149425                33                 0      61.047902656
     m1k19                 x                 x                33       1.349876999                30                 6       64.27981773                33                 0      65.958523483                32               501      62.129961641                33                 0      62.787949384
     m1k20                 x                 x                33       1.471682169                32                 5      67.245559101                33                 0      69.167507394                33               308      66.350218244                33                 0      64.892605038
      m2k1                 x                 x                13       0.152372897                12                46      36.741446589                13                 0      40.552259125                10               318      25.799076049                13                 0      24.504252324
      m2k2                 x                 x                23       0.244143635                20                10      46.731698985                23                 0      45.489124919                17               181      28.001734167                23                 0      28.978225749
      m2k3                 x                 x                27       0.359740932                26                62      49.555608787                28             35188      47.396384497                24               190      33.005875378                28                 4      33.346761109
      m2k4                 x                 x                34       0.514116184                30              8053      51.288911583                34                 0      58.473181925                29                32      37.585734744                35                 9      37.240103653
      m2k5                 x                 x                41       0.625698168                35                22      57.670662333                43                13      61.252994682                38               120      44.173387516                43                 1      44.322729079
      m2k6                 x                 x                44       0.765295874                39               707      62.584052805                48                20      67.973155572                41               154       49.98633416                48                14      48.786180502
      m2k7                 x                 x                48       0.906834171                43              1134      67.979270668                51               627      81.199497276                43              1148      52.392430131                50               199      54.557381959
      m2k8                 x                 x                49       1.025777504                45               179      71.354667136                53               161      81.197925776                46               412      56.973780213                51                 0      56.899879436
      m2k9                 x                 x                54       1.141011129                49                62      80.557828512                57               111      90.333863458                51               405      64.198875519                55                10      65.996320261
     m2k10                 x                 x                56       1.340042611                47                71      83.957795082                58               217      91.530684703                55               424      67.797075427                56                 0      67.882182964
     m2k11                 x                 x                57       1.566468343                50              1262      88.106268083                59                26      92.158578749                50               599      71.883353961                57                 0      72.935669424
     m2k12                 x                 x                58       1.604462687                55               150      88.112298867                59                55      96.553785971                53              1194      77.529648325                58                 0      77.176752528
