       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m18k1                 x                 x               128       2.596541257               104               628     155.203700599               128                 0     191.063221701                68                29     114.322748396               128                 0      115.70815947
     m18k2                 x                 x               204       3.680371967               170             24148      214.18783389               205              2736     261.987697278               110               224     131.520211278               204                 0      147.86477185
     m18k3                 x                 x               244       4.316799147               214             19301     301.208848439               249             26664     312.844062697               140               555      187.42482255               244                 0     181.981365979
     m18k4                 x                 x               275       5.663193298               241              9675     323.741377793               277              1271      336.26064496               160               444     231.357087194               275                 0      235.14962186
     m18k5                 x                 x               286        6.72354038               245             25851     337.680714267               290              3576     369.110461128               187               187     290.082436647               286                 0     285.368245162
     m18k6                 x                 x               298       7.074871026               253              1477     387.626489773               301              1207     396.527099596               202              1974     348.653031183               298                 0     334.949812195
     m18k7                 x                 x               307       9.130095322               268             13373     432.509891878               309              1590     460.452394055               214              1155     391.155018739               307                 0     397.595088799
     m18k8                 x                 x               307        9.80422243               267              6366     472.966279704               307                 0     496.766323781               228               345      470.27822531               307                 0     456.196103251
     m18k9                 x                 x               311      11.448628375               273              1447     520.449516189               311                 0     580.472806004               242               633     501.427658425               311                 0     521.946701574
    m18k10                 x                 x               318      11.353695406               283              6898     596.776930681               318                 0     624.091863792               244              2922     548.938623398               318                 0     576.220631129
    m18k11                 x                 x               319      13.778827511               280              2625     637.413041211               319                 0     661.756338529               250               632     603.058914685               319                 0     597.984079249
    m18k12                 x                 x               320       14.11264572               295              4642     668.439022953               320                 0      696.79331601               252              1135     651.131011158               320                 0     644.458406883
    m18k13                 x                 x               321      15.178037116               293              6580     711.256367354               321                 0      742.24850732               262               441     687.841139832               321                 0     685.360397111
    m18k14                 x                 x               321      17.301224812               295             28916     770.018822158               321                 0     779.000860795               265              1483     723.673238947               321                 0       697.2139969
    m18k15                 x                 x               321      16.153363424               301             12607     828.654822674               321                 0     820.490085699               271              2197     752.793950268               321                 0     747.514094801
    m18k16                 x                 x               322      17.284158822               305             16685     811.603389979               322                 0      838.09388219               276              1285     810.087825511               322                 0     825.452253499
    m18k17                 x                 x               322      19.589197659               306              1969     855.691098911               322                 0     886.540767181               277              2123     887.300417891               322                 0     894.299248842
    m18k18                 x                 x               322       21.39092106               301             12830    1010.226352575               322                 0    1033.051425724               280              2131     993.710405953               322                 0     993.855681765
    m18k19                 x                 x               322      22.586685812               304              1952    1072.860316597               322                 0    1038.662262505               287               694     993.651304034               322                 0    1021.435606704
    m18k20                 x                 x               322      21.962234684               306             12356     1031.66004114               322                 0    1057.526785656               280               828    1014.999478232               322                 0    1021.225080434
