       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m6k1                 x                 x                17       0.203828877                19              1351      45.278149668                19               121      47.044620936                10                35      32.769139975                17                 0      32.625945636
      m6k2                 x                 x                29       0.125107575                30              1350      54.084146466                30              1655      56.076634801                19               842      42.288370782                29                 0      42.492801021
      m6k3                 x                 x                37       0.168779179                40             18908      62.862203987                40               187      63.446082524                28               405      53.257236878                37                 0      53.527829385
      m6k4                 x                 x                44       0.165590509                45             26411      66.858606473                47              1024       69.68321678                35                78      65.417662507                44                 0       65.33967989
      m6k5                 x                 x                50       0.193130173                52             49601      76.441674571                52               117      76.349531014                41               246      74.077180894                50                 0      73.610369099
      m6k6                 x                 x                54       0.218264416                57              1321      83.180655392                58             34186      85.642202526                45              1461      84.230933466                54                 0      84.251793277
      m6k7                 x                 x                62       0.245570371                62             43923      89.564568803                63               579      91.957081012                48              1845      91.129371009                62                 0      92.040715951
      m6k8                 x                 x                64       0.275918241                66              3110      93.632073515                66             13488      96.914381707                52               143     102.664218565                64                 0     101.902028003
      m6k9                 x                 x                70        0.31538596                71             32160     100.359884619                71              4634     103.058556969                55               174     108.277715069                70                 0     107.183872556
     m6k10                 x                 x                66       0.339420418                70             37960     105.750225123                71                54     107.905121009                57              1122     118.374408132                66                 0     116.375876826
     m6k11                 x                 x                70       0.351992471                71             15655     113.544465141                76                18     111.639138651                59                52     127.513205162                70                 0     126.356974581
     m6k12                 x                 x                65       0.405313477                72             26145     108.941839449                76             11464     118.898410981                61               633     138.207599003                66                77     141.627264974
     m6k13                 x                 x                67       0.423073801                74             48109     118.690072621                77               356     115.871119129                63               154     145.288780492                67                 0      142.09261987
     m6k14                 x                 x                58       0.422766702                76             14079     121.236683513                77             13553     122.155006145                68               972      157.37678121                66               204      155.84381264
     m6k15                 x                 x                58       0.479879291                74             22728     127.372892531                76             25979     127.987882366                66               307     173.910698401                67              1167     168.181592942
     m6k16                 x                 x                67       0.504955344                77                92     133.796500942                77                56     134.886612389                69               449      173.19957655                72               528     175.605169422
     m6k17                 x                 x                61       0.542927845                76               106       137.5071327                77                42     140.114859407                67               353     186.016980073                70               471     187.308883542
     m6k18                 x                 x                60       0.575677254                77                90     145.271724458                77                98     142.088538606                72               255     196.882071884                68              1712     198.926160803
     m6k19                 x                 x                60       0.595189462                75               752     149.366132467                77             14305     151.432215412                71              3704     207.865667103                73               359     199.995926836
     m6k20                 x                 x                67       0.613257799                77              1318     152.050927039                77                31     151.776046584                70              2615     218.896792718                71              2326     219.768613422
      m7k1                 x                 x                20       0.079012239                21                79      50.370055499                21                 2      47.876003116                14               169      35.759700638                20                 0      36.007204647
      m7k2                 x                 x                33       0.113060996                34             14436      58.715846543                34               134       60.09884914                22               313      48.604177943                33                 0      47.916724504
      m7k3                 x                 x                43       0.146158844                44             35539      66.862941042                45                59      68.867912367                36               785      60.348750414                43                 0      60.333721126
      m7k4                 x                 x                49       0.183692161                53             22968      80.437778268                53              2299      76.200106294                40               529      73.190769924                49                 0      73.436257415
      m7k5                 x                 x                55       0.226511023                60             27945      86.257269462                60               203      86.107134285                42               262      81.390205282                55                 0      84.125641523
      m7k6                 x                 x                60       0.251221584                65              8868      96.690179036                64               193      94.193688404                57               297      98.291432594                60                 0      96.298186063
      m7k7                 x                 x                64       0.280467125                67              2734      96.256607961                70              1228       99.10089853                52               401     102.234201668                64                 0     105.538408766
