       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m10k1                 x                 x                45       0.751476952                43             27717      81.835551596                45                 0      85.280945552                24               107      61.410899184                45                 0       62.45854959
     m10k2                 x                 x                76       0.999587187                69             10462     105.948517495                76                 0     113.480175212                41               368      77.472600244                76                 0      74.058533403
     m10k3                 x                 x                94       1.051463875                88             43892     112.845691316                97              1148     153.595549383                53               215     102.734809261                94                 0      93.388354337
     m10k4                 x                 x               109       1.497443207                96             23235     141.361824649               112                63     166.824156553                76               393       116.4988598               109                 0     116.816180437
     m10k5                 x                 x               116       2.158334455               110             25130     170.517508404               123                81     188.552613888                75               379     145.183278335               116                 0       144.6901488
     m10k6                 x                 x               122       2.386659138               118              6555     193.802832335               127                91     213.811290949                92               366     161.880059379               122                 0     163.539528527
     m10k7                 x                 x               128        2.56316826               121              1523      215.27116921               133              6758     212.652536402                93               789      173.82762265               128                 0     173.987673984
     m10k8                 x                 x               131       2.738167468               132             22859     215.049466925               137               656       219.6562843               104               783     192.242174403               131                 0     192.641721903
     m10k9                 x                 x               136        3.38621711               133              8080     223.748487929               140               114     237.656376929               106               897     219.456519593               136                 0     215.331053421
    m10k10                 x                 x               135       3.421575656               133             15237     235.841758306               140             10046     246.806663287               110              2575     242.777863917               135                 0     239.575458927
    m10k11                 x                 x               141       3.744193685               138              1860     258.851647517               142                39     270.840008614               120              2894     241.054297205               141                 0     241.979617073
    m10k12                 x                 x               144       3.982224751               142               128     275.228452092               146             41246     302.432565992               118              1059     272.867598915               144                 0     258.159836254
    m10k13                 x                 x               143       4.484359136               140              2031     268.838714976               147               867     274.478372335               122              1360     273.590896318               143                 0     262.317863241
    m10k14                 x                 x               144       4.210767299               146              1957     305.892762884               147               295     293.534552166               128              2448     287.348545903               144                 0     309.646491144
    m10k15                 x                 x               147       5.146689008               147               155      314.02797596               148              2331     305.725243158               130              2714     339.396910107               147                 0     333.882127822
    m10k16                 x                 x               149       5.838428954               147              2121     324.785779246               149                 0     322.936554628               127              2226     345.864501536               149                 0     351.254314551
    m10k17                 x                 x               147       5.812821124               146               760     344.775124321               148                17      362.63826746               129               473     388.159795119               147                 0     365.994442166
    m10k18                 x                 x               148       5.875946133               147             38192     372.349853133               150               413     379.560423829               131               457     402.182181107               148                 0     394.259077836
    m10k19                 x                 x               148       6.120343745               144              7079     368.482154995               149               235     380.024400895               140               759      419.18636634               148                 0     410.896651486
    m10k20                 x                 x               148       6.939581768               148             28880     422.824494704               149               733      396.28452767               136              1244     446.689177216               148                 0       448.1092886
     m11k1                 x                 x                49       0.625727386                48             10249      95.861445933                49                 0      96.411104453                24                 3      70.289953704                49                 0      68.265315343
     m11k2                 x                 x                81       0.909702152                72              5177     112.163879798                81                 0     109.463321456                41               186      79.036728226                81                 0      81.756901908
     m11k3                 x                 x               100        1.18369085                91             20263     127.685210501               103              4289     151.526119572                69               605     104.487055788               100                 0     106.414803687
     m11k4                 x                 x               117       1.588229267               104              1485     155.015185078               120                71     167.579684295                78               136     121.779333936               117                 0     125.463885186
     m11k5                 x                 x               124       1.966285701               117             11761     167.713031496               131                95     195.413779999                86               534     144.039518993               124                 0     143.766568484
     m11k6                 x                 x               130       2.192177314               128              6529     175.010554887               136              8311       201.6184947                97               618     161.712224604               130                 0     160.669168769
     m11k7                 x                 x               136       2.457144571               132              8289     205.908062974               144              3720     216.936272329               106               305     189.664297337               136                 0     188.567127836
     m11k8                 x                 x               139       2.901656693               143             13239      218.17309274               147               598     215.792849862               109               481     203.671095757               139                 0     207.446857455
     m11k9                 x                 x               144       3.103489932               133               207      232.58009156               146               127     240.347596104               111              1212     234.005719828               144                 0     227.654708682
    m11k10                 x                 x               143       3.586207634               142             11330      256.07003664               150             10503     270.281947167               120              1710     264.102261279               143                 0     247.305219241
    m11k11                 x                 x               149       4.025979677               141             11446     256.694194468               152              5695      278.12822024               129               301     267.503352476               149                 0     263.780493638
    m11k12                 x                 x               152       4.589745635               148               432     288.997696227               154              2875     283.780899455               129               401     279.188115381               152                 0     271.088937066
    m11k13                 x                 x               150        4.33181284               150             34304     296.397468428               153              6979       309.4255157               130               451     303.521215379               150                 0     309.849750096
    m11k14                 x                 x               151       4.784779318               152              4391     307.694690769               154              1399      322.53141466               129              2500      322.80543398               151                 0     328.930028166
    m11k15                 x                 x               154       6.128919532               151               751     353.324876466               154                 0     330.800667138               138               487     376.874601626               154                 0     352.542947677
    m11k16                 x                 x               155       6.171935489               154             25169     366.561393423               155                 0     376.713467834               134               447     396.188730392               155                 0     382.836926617
    m11k17                 x                 x               153       5.690912382               152              8814     377.265829224               155              5645     379.954069192               139               869     414.162970791               153                 0     400.917937446
    m11k18                 x                 x               154       6.053079568               154              6380     380.833948537               155               936     407.183072288               138              4087      425.86318012               154                 0     432.563000624
    m11k19                 x                 x               154        6.32934069               150              5764     438.010182962               156                 8     425.829469511               140              1486     466.125401308               154                 0     470.267927621
    m11k20                 x                 x               154       7.272216311               155               242     472.544985806               156              4759     442.674682155               145              4152     507.498640959               154                 0     493.406544912
