       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m18k1                 x                 x                34       0.205862218                35               698      70.887187468                35              1030      71.213140893                23                93      61.863016695                34                 0      61.805313307
     m18k2                 x                 x                41       0.168378086                43              1033      86.651655116                43                19      87.787302845                31                55      86.164168762                41                 0      87.470034129
     m18k3                 x                 x                42       0.175198454                43               403      96.524016668                43                98      96.903592005                34                86     113.491206452                42                 0     114.660589518
     m18k4                 x                 x                43       0.143597043                43               162     106.657613048                43                 0     109.467425857                40               588     142.809436217                43                 0     141.772371465
     m18k5                 x                 x                43       0.174199635                43                10     119.401440418                43                 0     119.045125915                40                39     164.021683767                43                 0      161.50517322
     m18k6                 x                 x                43       0.203142896                43                37     130.483669095                43                 0     127.426630639                41               217     187.647102278                43                 0     184.158952063
     m18k7                 x                 x                43       0.246939491                43                10     141.937461549                43                 0     136.051742359                41               906     212.953462709                43                 0     198.662355041
     m18k8                 x                 x                43       0.253985135                43                 7     154.676806905                43                 0     152.743837389                41                35     232.522147036                43                 0     225.066942058
     m18k9                 x                 x                43       0.279656276                43                 4     163.641038522                43                 0     162.742072049                42               327     256.922605814                43                 0     237.725836972
    m18k10                 x                 x                43       0.310872282                43                 3     179.291929846                43                 0     171.253379389                43              6939     279.251540711                43                 0     255.335156222
    m18k11                 x                 x                43       0.337045156                43                 4     187.700337622                43                 0     179.385396031                43              1022     301.960629841                43                 0     273.211634015
    m18k12                 x                 x                43       0.419226848                43                 3     204.172037168                43                 0      191.57905607                43               417     322.857421774                43                 0     287.732682905
    m18k13                 x                 x                43       0.391101197                43                 5     212.757256385                43                 0      203.85864595                43               159     341.327490553                43                 0      305.02632437
    m18k14                 x                 x                43       0.562681717                43                 5     221.655982743                43                 0     215.118086767                43              2401       349.6784041                43                 0     334.156982625
    m18k15                 x                 x                43       0.437594587                43                 4     235.120091954                43                 0     220.884685381                43               277     371.162136818                43                 0     349.277453034
    m18k16                 x                 x                43       0.455949597                43                 2     241.048406995                43                 0     235.090750714                43               525     388.524025462                43                 0     359.182142131
    m18k17                 x                 x                43       0.491406682                43                 5      252.93160086                43                 0     237.857572276                43               211     405.105676076                43                 0     367.902483386
