       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m13k1                 x                 x                99        3.17717133                80               334     152.933646612                99                 0     176.006211431                48                15     109.336378994                99                 0     115.626600026
     m13k2                 x                 x               165       5.572231979               130             23891     196.463399852               166                28     236.172129864                93               221     143.239514469               165                 0     138.433746247
     m13k3                 x                 x               180       6.228742777               160              2869     247.591119636               186               721     275.142313875               135               455     172.077801942               180                 0     171.624830103
     m13k4                 x                 x               198       8.606082761               182               722     285.067010647               203                45     329.118266854               139               383     211.746254819               199                 7      207.93987811
     m13k5                 x                 x               207        8.76510987               188             14490      307.73316066               210                32     394.197761926               167               393     245.619544651               207                 0     243.615086588
     m13k6                 x                 x               216      11.459449012               195              5392     382.072218683               216                 0     430.918322882               169               315     268.653900642               216                 0     269.686587372
     m13k7                 x                 x               215        12.9044935               204             25267      389.02472863               217              2777      437.05726898               185               551     320.389553335               215                 0     317.535102379
     m13k8                 x                 x               222      13.646762099               206              7805     466.429925222               223                12     516.631590124               194               198     359.584512985               222                 0     361.700691954
     m13k9                 x                 x               221      16.524960632               207               169     472.306282456               222               428     487.519778162               187               302     392.919365142               221                 0     362.487764003
    m13k10                 x                 x               222      15.679363388               212              2336     524.959094818               222                 0     547.349030199               201               830     440.207249145               222                 0     425.301704699
    m13k11                 x                 x               222      19.178276265               212              6128     604.788882238               222                 0     604.661777907               203              1147     488.911090495               222                 0      487.50265861
    m13k12                 x                 x               224      19.773976875               210              2882     580.819081505               224                 0     567.829736002               205              1291     521.476195118               224                 0     548.618672114
    m13k13                 x                 x               224      20.954450813               220               183     680.030960374               224                 0     647.028812462               205               496     578.934060584               224                 0     582.694513092
    m13k14                 x                 x               223      23.672097614               217              8596     708.533373305               223                 0     713.556421156               209               398     632.238481987               223                 0     632.830888498
    m13k15                 x                 x               224      23.714235282               214              1172     708.013824716               224                 0      753.11461492               208               306     688.748943964               224                 0     692.059671603
    m13k16                 x                 x               224      27.541900857               217                63     744.286713536               224                 0      784.77753183               215              2364     730.865489646               224                 0     730.656824927
    m13k17                 x                 x               225      25.102287826               218               104     771.500894467               226              4352     839.117775488               212               613     766.513879437               225                 0     794.124186892
    m13k18                 x                 x               225      30.434131852               220             15612     896.535082458               225                 0     843.229476083               216               450     842.558957667               225                 0     843.689175738
    m13k19                 x                 x               225      31.401940293               215                54     869.178032769               225                 0     867.454809891               208               410     867.626979779               225                 0     882.647232428
    m13k20                 x                 x               226      31.507560021               223                39     951.079674653               226                 0     928.101879582               216              4657     935.449854218               226                 0     916.130039668
