       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m20k1                 x                 x                78       1.165667388                68              1169     132.657839262                78                 0      154.05761126                40                15     120.025302555                78                 0     111.839017861
     m20k2                 x                 x               120       1.665905431               111              5832     181.618675863               121              7589     195.532028176                64               234     152.732559516               120                 0     144.806365247
     m20k3                 x                 x               146       1.851069377               130              2407     211.754897069               152               363     238.630992863                89               268     171.990823368               146                 0     185.673989576
     m20k4                 x                 x               166       2.423806502               155              3088     247.905781799               171               882     260.914266003               110               232     206.861195938               166                 0     212.295882546
     m20k5                 x                 x               172       3.150864772               166              6259     292.093722151               181              5231     307.984917957               120               235     253.474399704               172                 0      253.13181159
     m20k6                 x                 x               180       3.235024061               179             33440       334.0514419               184              2643     354.699129811               130               342     283.566710319               180                 0     288.710082649
     m20k7                 x                 x               184       3.809551255               181             29503     353.243088965               190              2943     378.924082449               145               396     317.953811473               184                 0     320.141827677
     m20k8                 x                 x               186       4.089145162               184             44346     408.655849275               190              8637     413.650656675               151               900     360.118210294               186                 0     360.212910706
     m20k9                 x                 x               186       4.526751093               185             40067     428.705194388               189                47     477.649633923               157               310     399.863421665               186                 0     412.684428904
    m20k10                 x                 x               187       4.953856398               188              3794     466.895372046               191             24683     506.922107375               160              1476     436.441722067               187                 0     446.982140825
    m20k11                 x                 x               189       5.933738712               188             20124     526.613662229               190             24925     548.698510628               167               941     488.147219897               189                 0     498.208601477
    m20k12                 x                 x               190       5.913210293               188             13291     573.751106206               191             17223     584.102723931               162               302     537.862534285               190                 0     520.953578998
    m20k13                 x                 x               191       5.776186282               188              3441     588.323391876               192                14     622.011304994               173              1402     595.253074381               191                 0     598.109332181
    m20k14                 x                 x               192       6.894962903               189              9655     673.205363109               192                 0     677.081533013               169               436      654.65715701               192                 0     663.419469461
    m20k15                 x                 x               194       8.538457932               192               877     687.057051894               194                 0     715.652366899               177              2127     691.397050047               194                 0     682.086464382
    m20k16                 x                 x               194       8.310642223               191              2660     721.044798345               194                 0     745.713738553               175               494     735.074301572               194                 0      709.57708658
    m20k17                 x                 x               193       7.492599658               192             26950     749.172228768               193                 0     804.477336197               178              4041     767.345638561               193                 0     766.724968502
    m20k18                 x                 x               193       8.652810233               190              4907     790.544414458               193                 0     839.047836791               176              4683     820.240266527               193                 0     801.053079131
    m20k19                 x                 x               193       9.134567376               191               451     845.544228225               193                 0     901.858655131               182              1773     859.001413395               193                 0     857.281246788
    m20k20                 x                 x               193      10.204416837               193               461     926.867653678               193                 0    1000.341372413               183              2133     996.042887837               193                 0     987.182324239
