       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m16k1                 x                 x                76       1.342176932                75              1831     146.670630627                81               502     160.081760859                46                19     102.143417181                76                 0     100.859884722
     m16k2                 x                 x               119       1.615687994               104             11163     184.433399301               122              6957      207.43065313                83                81     134.432150037               119                 0     132.691014161
     m16k3                 x                 x               125       1.816760516               134             28858     230.900206412               142              6959     232.462685772               103               398     170.367987576               126                 6     169.071580675
     m16k4                 x                 x               135       2.446305818               146              1077     251.166899411               149              6107      266.50149519               120               489     213.662335939               135                 0     216.103938929
     m16k5                 x                 x               142       2.709289379               148             26097      291.23550339               151             18132       310.5886087               132               577     263.226571554               142                 0     259.877374221
     m16k6                 x                 x               148       3.451909741               151              7508     333.805375313               154              4475     336.579716128               134               724     294.708715548               148                 0     297.901618819
     m16k7                 x                 x               148       3.642396574               149               212     365.335256564               154              1026     382.445041178               134               551     327.770607054               148                 0     328.984248287
     m16k8                 x                 x               151       4.030474531               152              1080     395.977377712               154               495     421.129238089               142               684     360.632137052               151                 0     366.074829341
     m16k9                 x                 x               150       4.742262307               154              5280     435.013094993               155               158      466.24033399               149               856     409.848857818               150                 0     409.054941758
    m16k10                 x                 x               150       5.134005075               152             13514      476.88132379               155                57     500.441612494               145              1438      450.78851754               150                 0     453.083098581
    m16k11                 x                 x               150       5.696592499               155              2066      517.10531802               155                50     536.474039391               148               843      489.56611456               150                 0     507.305830395
    m16k12                 x                 x               151       6.281859845               153             37797     548.753471776               155                23     573.125870752               149               666     552.565506905               151                 0     562.568914572
    m16k13                 x                 x               152       6.609086144               153              1313     578.666163768               156                11     605.315926041               147              2065     624.667679603               152                 0     617.997569017
    m16k14                 x                 x               150       7.061184981               154              8074     636.529934148               156                24     651.629781867               147              2814     671.099084997               151                38     678.743974323
    m16k15                 x                 x               152       7.700610392               154              1297     695.993495544               156                48     695.649523294               149              1556     713.062753554               155                20     715.268578445
    m16k16                 x                 x               148       8.253665724               155               910     722.861732094               156              1967     735.209352683               150              1866     778.859348008               149              1286     778.025260309
    m16k17                 x                 x               149       8.267166143               154              2164      765.44577437               156              1305      770.83979047               152              1710     822.906650882               151              2788     823.760782022
    m16k18                 x                 x               149       8.763316109               152               339       791.6924281               156              2944     827.221443038               153               691     880.134096663               154               729     872.965889194
