       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
     m19k1                 x                 x                65       0.583503474                66              1638     111.785913852                67              7647     116.251223715                38               284      80.762430914                65                 0      80.194121266
     m19k2                 x                 x                97       0.731300355               102             12779     143.319484869               105              9026     154.676633327                64               125     110.408247436                98                20     112.582015919
     m19k3                 x                 x               112       0.660854709               120             46160     173.068240792               122             41701     177.232526406                82               354     144.319631804               112                 0      146.77219519
     m19k4                 x                 x               124       0.734143838               127             22717      189.62351815               132             39704     200.272374336                92               843     182.428957869               124                 0     181.503200858
     m19k5                 x                 x               126       0.854624697               135             23965     220.033720226               133               803     216.485153213               101               403     220.219456735               126                 0     218.527337191
     m19k6                 x                 x               129       0.987278621               132             43794     247.835512725               134             31788     244.777794696               104               377      261.10021034               129                 0     257.492056069
     m19k7                 x                 x               128       1.148789667               136             44954     263.415043578               134              4221     274.522495187               114               511     287.413249027               128                 0     295.181655261
     m19k8                 x                 x               127       1.288655669               136              6633     291.005151748               136             38599      294.42271633               113              1117     329.502114592               127                 0     324.033320533
     m19k9                 x                 x               130       1.456815458               137             26100     319.505667494               137             43660     318.264468749               120              2804     362.917771153               130                 0     361.458035912
    m19k10                 x                 x               127       1.665685394               136              8608     325.534642864               136              3671     328.296476026               119              1934     415.498999339               127                 0     409.169011192
    m19k11                 x                 x               130       1.769385756               137              4493     355.060796323               135              1624     370.036587214               124               909     441.079023378               130                 0     443.305299708
    m19k12                 x                 x               127       1.895831137               137              4069     388.157594206               136               646     391.777780306               124               796     470.807691268               127                 0     466.327252063
    m19k13                 x                 x               129        2.02773946               137              9269     414.199080525               137              2423     412.733063784               128              4216     527.161277484               129                 0      533.48496193
    m19k14                 x                 x               129       2.262617778               137              1962     449.120920837               137              1978     440.537662363               129               920     561.991933589               132                58     553.622788205
    m19k15                 x                 x               128       2.105528835               135              3298      456.76621799               137              1865     468.456000996               128              1061     606.920243639               129                35     597.396981295
    m19k16                 x                 x               128       2.449335933               137              3553     511.989181068               137              1927      488.31636787               129              1074     654.008005063               129                21     644.226374088
    m19k17                 x                 x               128       2.430001895               137              2750     522.789473431               137              1904     518.883959769               126              1597     677.649417013               132               713     680.955876735
    m19k18                 x                 x               128       2.685706155               136               750     558.917103342               137              1197     550.785673418               131               413     716.877000804               128                 0     706.680073906
    m19k19                 x                 x               126       2.992632269               137               452     571.888709831               137               119     569.162369613               129              1065      748.36124533               126                 0      749.90209117
    m19k20                 x                 x               127       3.229243756               136               714      588.37624907               137               578     601.932524231               130               918     783.789922189               130               183     764.440499489
     m20k1                 x                 x                68       0.364319801                70              2370      116.61840782                69               858     119.709307658                37               253      84.088606954                68                 0      82.915910323
     m20k2                 x                 x               101       0.519905296               103              8990     155.648810848               108              2608     152.549537534                62               735     119.754037615               102                 6     119.300072386
     m20k3                 x                 x               114       0.683661318               124             47833      175.01842092               127             46699     179.347536356                85               710     151.763794612               114                 0     155.556184274
     m20k4                 x                 x               128       0.775764549               129             19745     200.015718759               133             16360     219.914389103                94               641     193.731887188               128                 0     193.935002479
     m20k5                 x                 x               129       0.861750288               134             16131     226.223496014               137             37104     227.363762386               100               332     230.936520705               129                 0     228.660851242
     m20k6                 x                 x               131       1.014235412               135             10397      249.44743772               137             48863     251.561812091               106               116     270.258283899               131                 0     270.876442291
     m20k7                 x                 x               130       1.219650682               136             12198     275.126211013               136              3046      285.05451706               118               185      304.47151826               130                 0     305.242620916
     m20k8                 x                 x               129       1.333378459               136              5274     297.270796318               136             17437     305.256886872               117               421     349.355092933               129                 0     348.245790732
     m20k9                 x                 x               131       1.532093178               137             39640     319.097915137               137             13950     331.205689364               116              1765     390.691858018               131                 0     391.106095127
    m20k10                 x                 x               130       1.660473461               137             16344     361.680320204               137              3399     359.168476771               123               287     440.290530468               130                 0     435.035475981
    m20k11                 x                 x               131       1.797575999               138                70     386.495410499               137              7903     386.370605278               125               614     482.927373485               131                 0     483.450335556
    m20k12                 x                 x               129       1.974724062               138             22162     416.322450126               137              2610     436.152300542               125               217     513.356660475               131                 0     513.899645412
    m20k13                 x                 x               131       2.054778758               138              5643     448.881084339               138              1287     445.648064167               126              2379     564.920350436               131                 0     566.258149772
    m20k14                 x                 x               130       2.141695935               137             28141     472.283601666               138              3236     480.727369708               129              1646     601.883863657               131               219     605.896285383
    m20k15                 x                 x               130       2.433070425               137                37     501.871792368               138              4362     498.057920221               132              1328     653.561843002               130                 0     653.781101428
    m20k16                 x                 x               129       2.805907286               138                55     533.297702596               138               101     534.236321955               129               776     683.068623592               131                85     691.237024532
    m20k17                 x                 x               130       2.738909888               138                45     551.796108034               138               124     559.407512106               133               855     717.057535888               130                 0     711.650384612
    m20k18                 x                 x               130       2.807239051               138                81     587.883927029               138                74      586.00418174               128              1944     753.772877886               130                 0      762.74918125
    m20k19                 x                 x               127       2.942269564               138                51     630.207501213               138                49      622.18234546               133               364     812.949268008               131               161     802.595716674
    m20k20                 x                 x               130       3.018775715               138               132      661.33876114               138                28     636.443338594               130               666     826.338735949               131               362     819.425433792
