       m k           Optimal   Optimal runtime            Greedy    Greedy runtime                GA     GA evaluation        GA runtime              GAPI   GAPI evaluation      GAPI runtime                SA     SA evaluation        SA runtime              SAPI   SAPI evaluation      SAPI runtime
      m6k1                 x                 x                23       0.279025079                24              2211      45.690268132                24                13      46.477655141                14                36      37.233653522                23                 0      37.301966898
      m6k2                 x                 x                35       0.237934313                39              2247      59.893292258                38               507       60.41885405                27               252      46.461855322                35                 0      46.390294276
      m6k3                 x                 x                49       0.241087767                48             26600      67.163607684                49                 0      75.321273555                34               322      57.011111753                49                 0      57.093415855
      m6k4                 x                 x                54       0.312381786                55             27278      79.128735979                58                51      84.255525928                42               800      66.598126229                54                 0      66.725880225
      m6k5                 x                 x                59       0.394166767                60             48553      88.390115444                62               710       91.34418667                47               322       74.64729772                60                 0      75.057760105
      m6k6                 x                 x                62       0.443041969                62              4918      97.037105609                68               447     101.594902718                50                59      84.228518135                62                 0      84.105634802
      m6k7                 x                 x                67       0.523402182                69             17750     105.247444653                72               186     109.522367114                52              2239      97.923165954                67                 0      96.678515453
      m6k8                 x                 x                63       0.588233299                71               711      114.93065541                72                74     112.385105453                60               428     103.839042705                64                 1     105.085882392
      m6k9                 x                 x                69       0.670607902                68               548      118.37859809                72               301     122.492456601                59              1235     109.425953821                69                 0     110.619481519
     m6k10                 x                 x                68       0.653307807                72             21268     123.978653862                72              1110      123.71909037                64              1093     124.585382757                68                 0     124.299598771
     m6k11                 x                 x                69       0.769134558                72              9063      130.01250494                73              1949     138.145170142                66               393      135.59612488                69                 0     137.112997815
     m6k12                 x                 x                67       1.292474384                74              6690     132.162984868                74              2475     132.186128386                65              1064     145.082439722                67                 0     148.144847401
     m6k13                 x                 x                69       0.865355763                70               266     149.960826741                75               218     135.724774561                66              1202     159.727416264                69                 0      156.72080018
     m6k14                 x                 x                70       0.961940943                76              4785     147.761200593                75             25150     155.720148803                70               200     171.190104798                70                 0     169.494699053
     m6k15                 x                 x                72       1.085788673                73             46657     160.865212854                76               791     158.099843958                70               446     184.190597444                72                 0      184.73134622
     m6k16                 x                 x                72         1.1505786                76                99     165.458199286                76               621      169.76318763                69               682     194.316007527                72                 0     194.338904467
     m6k17                 x                 x                72       1.215167632                74                36     175.516741942                76               397     170.726901916                73               440     205.392298223                72                 0     204.204733586
     m6k18                 x                 x                72       1.310615026                75               511     179.576467708                76               555     179.715486841                72               512     212.220994365                73              1164     210.466716138
     m6k19                 x                 x                72       1.381428294                75                51     187.878369777                76               627     184.777915161                71               228     220.387945758                72                 0     223.383057577
     m6k20                 x                 x                71       1.426592747                75                95     191.814861173                76               130     199.754092279                74              1014     241.167499557                73               943     242.278140425
      m7k1                 x                 x                26       0.275185629                26               339      52.551018275                27               156      53.925616021                17                30      41.316661978                26                 0      41.317449697
      m7k2                 x                 x                41       0.205229443                44              3182      67.089291411                43               770      67.575555814                30               385      52.265614478                41                 0      50.665173705
      m7k3                 x                 x                55       0.271611589                54              1522      79.942226277                56              1658      82.317885374                38               378      61.824814625                55                 0      62.436631973
      m7k4                 x                 x                60       0.360470937                63             39432      88.503980006                65               123      92.150517062                47               101      75.909141749                60                 0      74.408695738
      m7k5                 x                 x                67       0.423777951                68              3875      95.380033187                72              1935     105.783819276                53               666       85.16975314                67                 0       86.18852921
      m7k6                 x                 x                69       0.498887805                73              5126     107.819087942                75              2340     109.306524413                63              1285      96.801179449                69                 0      96.933820764
      m7k7                 x                 x                74        0.56447681                72             38877     113.411899366                82               960     121.580174009                59               609      115.83394267                74                 0     109.340535246
      m7k8                 x                 x                70       0.690339402                75             14091     118.682665887                80             20512     126.996691715                63              1018     118.546606664                70                 0     120.243154223
      m7k9                 x                 x                73       1.157508006                82              4215     128.598210847                82             14427     132.435718084                66              1057     127.572993943                75                32     128.716332011
     m7k10                 x                 x                74       0.757970784                78              1231     140.643669163                81             19782      144.08377719                67               915     146.089776188                74                 0     146.482733153
     m7k11                 x                 x                77       0.875413371                83             24082     147.441581141                81                77     156.919902058                70              1010      161.29540983                77                 0      159.32653194
     m7k12                 x                 x                74       0.921786095                83               295     155.131195315                81              8466     158.148516562                74              1783     172.937963635                74                 0     176.276472381
     m7k13                 x                 x                77       0.999216617                83              1506     166.920504594                83              6273     169.776755077                73               576     189.205657996                81               345     189.694884985
     m7k14                 x                 x                78        1.04317341                81                91     171.822394062                83                32     176.896193704                74               344     200.811935478                80                91     199.505094309
     m7k15                 x                 x                74       1.170787047                83               333     170.802559415                83              1389     186.245312687                77               400     219.232912613                78              1184      221.58806215
     m7k16                 x                 x                74       1.285502816                83              7122     186.502754784                83             23765       188.0918632                77              1148     228.397940086                80               378     227.184532809
     m7k17                 x                 x                74       1.341552149                83               214     205.428050305                83               274     198.888729479                77              1363     240.476229378                80                36     239.125075533
     m7k18                 x                 x                74       1.438572932                84               459     210.738013942                83                23     215.534797249                81              1006     251.513027509                80               329     245.089025532
     m7k19                 x                 x                74       1.468026931                82              1683     214.495469121                84                78     216.250015569                79               645     257.425745308                79               454      259.70075534
     m7k20                 x                 x                78       1.571344534                84                27     229.052836594                84               625     226.509731404                82               260     272.406118043                80               446     277.233418315
      m8k1                 x                 x                29       0.146390127                30              1279      60.099421027                30                48       56.13543661                16                 8      44.240446313                29                 0      45.097633913
      m8k2                 x                 x                46       0.227080242                49              7117      74.403052949                48                14      72.168843853                32               437      57.756288626                46                 0      57.113946747
      m8k3                 x                 x                61       0.312556502                60              2853      89.778062404                61                 0      90.055421668                46                88      70.332983589                61                 0      72.232577041
      m8k4                 x                 x                63       0.374844708                70             16024      99.661044768                72                91     101.716591944                54               693        84.6034209                63                 0      87.435246249
      m8k5                 x                 x                73       0.468452392                76              8974     105.037914556                78                55     111.062674597                56               152      96.445622165                73                 0      95.501853088
      m8k6                 x                 x                76       0.560226851                81             10265     117.374104808                85             19148     124.873486458                61              1303      108.33109476                76                 0     107.834759941
      m8k7                 x                 x                82       0.597240695                82             20473     125.295312277                89              6913     128.283482757                67               371     124.648816407                82                 0     120.852134267
      m8k8                 x                 x                76       0.724559224                83              1781     134.098285368                89              1779     142.087515561                77               424     135.636839952                77                43     135.591715284
      m8k9                 x                 x                79       0.784309413                88              2361     147.764969571                88             44170     149.969098213                77               934     149.410396061                79                 0     149.164282268
     m8k10                 x                 x                81        0.84189132                89               135      153.77880619                88              6572     161.641806572                76               586      166.79350335                81                 0     166.067537798
     m8k11                 x                 x                84       0.964178295                87             17755     158.955014161                87              7124     164.854283526                82               632     184.269222439                84                 0     186.369846239
     m8k12                 x                 x                82       1.033656916                88               188     180.343372085                89              1875      183.67825677                80               824     205.933933805                82                 0     192.929694874
     m8k13                 x                 x                84        1.08143435                90              1253     192.574461571                89              2112     186.106095291                83               319     213.786535244                84                 0     211.685611063
     m8k14                 x                 x                85       1.195196326                90              2196     192.015393842                89                 8     201.233250112                86              1232     227.086225986                87               223     232.150796045
     m8k15                 x                 x                81       1.252020463                88              3321     212.078769902                91              3350     210.656870696                83              1262     243.285789069                82                 3     246.669217601
     m8k16                 x                 x                78        1.37641034                88              1076     211.875168282                89               712     210.229908003                84               234     255.469946903                84                81      260.23088509
     m8k17                 x                 x                78       1.455983101                91               372     229.768948691                88                51     220.718085151                85              1453     268.398622991                86               638     264.737638203
     m8k18                 x                 x                75       1.547344777                91                21     227.088882354                90              1660     236.705068528                87              1096      283.88852581                89               983     286.734606105
     m8k19                 x                 x                78       1.623875081                91              2375     243.713001196                91               470     261.784614835                89               422     294.024342857                90               342     294.329584329
     m8k20                 x                 x                82       1.720789607                90                58     264.486137892                88                36     248.079435478                87              1493     314.375804035                88               119     309.744348668
      m9k1                 x                 x                32       0.185345572                33               502      61.092344796                33                 7      60.921783121                19                97      48.273009582                32                 0       48.75025679
      m9k2                 x                 x                51       0.255009421                53              3446      81.796448255                53                28      81.583991755                34               210       63.48603056                51                 0      63.427779109
      m9k3                 x                 x                67       0.328257225                65             30396      93.308660074                68             14559     100.316238248                41               555      77.917683776                67                 0      76.169567508
      m9k4                 x                 x                70       0.427252461                75             27031     106.149822364                79               108     108.586778619                57               320       93.83808289                70                 0      93.735775119
      m9k5                 x                 x                79       0.508159366                83              1405     120.354204282                86              8294     120.455493876                63               949      108.18604608                79                 0     105.616352603
      m9k6                 x                 x                82       0.602213392                89             11162     126.663829314                90              1171     129.341498078                66              1179     120.454969475                82                 0     122.174411137
      m9k7                 x                 x                88       0.684192465                86              2317     142.732411258                93              2105     144.278584713                73               509     136.299391857                88                 0     135.762036849
      m9k8                 x                 x                85       0.782297841                92              7751     152.999389065                96              6675     155.423669644                73               308     150.559178657                85                 0     151.866134065
      m9k9                 x                 x                88        0.88122892                95              1410     167.797274994                95             20620     163.841222282                80               370     168.233638224                88                 0     169.439735745
     m9k10                 x                 x                89       1.071533914                97              2573     178.513190951                95              8299     177.959520119                81               618     186.686792518                89                 0     186.014159772
     m9k11                 x                 x                91         1.0109196                95             25609     185.618180721                97              2976     196.897838039                84               522     211.351824316                91                 0     209.425679761
     m9k12                 x                 x                90       1.100299679                97              8628     200.084223411                97              3611     200.864900632                88              1226     226.194256151                92               455     226.290692267
     m9k13                 x                 x                92       1.194120971                96                62      213.86998174                96              1715     205.656630049                85              1796      239.03860028                92                 0     245.747815025
     m9k14                 x                 x                86        1.28723058                94               534     212.168595857                97              1843     228.621368559                89               696     256.945822795                91              1388     258.433465334
     m9k15                 x                 x                82       1.415542302                97              3550     238.436114097                97              1126     240.338210713                88               787     273.991048651                92               538     274.309526981
     m9k16                 x                 x                85       1.480043269                97              2333     254.680393042                98               735     253.445974642                86               994     290.895506805                89               221      288.22126778
     m9k17                 x                 x                85       1.597619352                98                56     266.727906146                98              2571     266.208826977                90              1386     301.162932894                93              1544     296.945150937
     m9k18                 x                 x                79       1.776625795                97                93      276.87328695                98                41     269.516887258                92               833     315.216979728                90               853     314.357465116
     m9k19                 x                 x                82       1.798070805                98                89      284.01766148                98               856      285.22150402                91              4855     325.824172615                90               555     326.114021559
     m9k20                 x                 x                83       1.798028009                97               504     304.199819034                96              2785     286.158738102                93               628     349.737582828                97               242     353.050773969
     m10k1                 x                 x                35       0.179908615                35               100      65.434135399                36                 7      66.409727897                24                50      50.123163121                35                 0       51.15052877
     m10k2                 x                 x                53       0.268695835                58              3162      87.541326188                59               575      88.219121168                34                45      67.151461104                53                 0      67.342056912
     m10k3                 x                 x                70       0.366545288                69              2387     102.607735761                73               408     105.095047505                53               203      83.839626645                70                 0      82.558228139
     m10k4                 x                 x                76       0.460373633                82             25649     120.425866997                85                56     118.069977147                60               232     102.213004278                76                 0     102.053954581
     m10k5                 x                 x                86       0.543227846                86             27879     120.400950052                95             13379     134.318598222                71               226     118.426142957                86                 0     115.404015276
     m10k6                 x                 x                89       0.649646941                90             11811     139.212735833                95               915     139.378184755                73               484     131.954780939                89                 0     131.675647217
     m10k7                 x                 x                92       0.704365031                93              1667      154.27484805               102             12786     157.353662654                79               601     150.468370576                94                10     150.820465073
     m10k8                 x                 x                90        0.91645631                96              7329     163.313845596               101              2770     177.222352845                89               754     169.907205787                90                 0     169.533033979
     m10k9                 x                 x                92       0.915992773                99              4765     181.687532572               101              1068      188.45156927                86              1428     190.542362546                92                 0     187.541560405
    m10k10                 x                 x                93       1.016000136               103              7331     206.972121345               101             22797     205.121632876                86               338      217.88910196                93                 0     212.061170403
    m10k11                 x                 x                95       1.078544023               103             30821     231.923730274               102               826     219.111390885                92               480     246.948715934                95                 0      242.20998896
    m10k12                 x                 x                94       1.197327887               101             32122      241.52897654               103              4018     232.898650177                95              1131     267.590428109                95                31     261.772606797
    m10k13                 x                 x                96       1.546912194               102               459     255.033566489               102              6582     254.259928514                94               906     284.680398349                96                 0     279.929606796
    m10k14                 x                 x                94       1.387868784               102               167     254.819650498               101                10     262.976263782                93              2108     290.338361141                96                68     289.117493581
    m10k15                 x                 x                84       1.456067731               102              8447     270.382135511               103                46     276.089524622                97               429     306.549946189                98               607     309.858987447
    m10k16                 x                 x                86       1.570071229               103                28     285.590513841               103                33     287.486190818                98              1114     325.459242505                97               680      328.55416166
    m10k17                 x                 x                86       1.706561454               103               169     290.622122172               101                80     296.043092473                99               345     334.013592512                99               712     340.270434279
    m10k18                 x                 x                83       1.827890765               102                38     296.047396167               103                32     309.727938313                98              1212      352.84554497                96               314     354.676658231
    m10k19                 x                 x                83        1.94163748               103                49     326.390357541                97               669     314.269580554               100              1268      380.66991564                96               229     368.564906404
    m10k20                 x                 x                84        1.91616143               103                34     339.232928898               103                21     345.362628157               101              1669     397.369983995                97              4467     397.336930209
